DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-07-05 00:00:00;13;6;5;14;0;10;1;0;0
2020-07-05 00:15:00;23;3;0;14;0;14;1;0;0
2020-07-05 00:30:00;18;4;0;17;0;12;1;0;0
2020-07-05 00:45:00;21;3;2;22;0;14;0;0;0
2020-07-05 01:00:00;9;1;1;18;0;12;1;0;0
2020-07-05 01:15:00;21;4;1;12;0;13;1;0;0
2020-07-05 01:30:00;12;2;0;10;0;12;1;0;0
2020-07-05 01:45:00;12;1;0;14;0;14;1;0;0
2020-07-05 02:00:00;10;1;1;7;0;12;0;0;0
2020-07-05 02:15:00;7;1;0;9;0;14;1;0;0
2020-07-05 02:30:00;10;1;0;10;0;12;1;0;0
2020-07-05 02:45:00;12;2;1;3;0;13;1;0;0
2020-07-05 03:00:00;3;0;1;4;0;12;1;0;0
2020-07-05 03:15:00;6;0;0;6;0;14;0;0;0
2020-07-05 03:30:00;5;1;0;3;0;12;1;0;0
2020-07-05 03:45:00;3;1;0;3;0;14;1;0;0
2020-07-05 04:00:00;5;2;1;6;0;12;1;0;0
2020-07-05 04:15:00;5;0;0;4;0;14;1;0;0
2020-07-05 04:30:00;5;1;2;2;0;12;0;0;0
2020-07-05 04:45:00;5;0;1;3;0;13;1;0;0
2020-07-05 05:00:00;0;0;0;1;0;12;1;0;0
2020-07-05 05:15:00;1;2;0;10;0;14;1;0;0
2020-07-05 05:30:00;1;0;0;2;0;12;1;0;0
2020-07-05 05:45:00;10;2;0;6;0;14;1;0;0
2020-07-05 06:00:00;8;1;0;5;0;12;0;0;0
2020-07-05 06:15:00;6;0;0;4;0;13;1;0;0
2020-07-05 06:30:00;2;1;0;11;0;12;1;0;0
2020-07-05 06:45:00;7;0;0;8;0;14;1;0;0
2020-07-05 07:00:00;10;3;0;9;0;12;0;0;0
2020-07-05 07:15:00;9;1;0;10;0;14;1;0;0
2020-07-05 07:30:00;11;1;0;7;0;12;1;0;0
2020-07-05 07:45:00;12;3;0;22;0;14;1;0;0
2020-07-05 08:00:00;15;6;0;20;0;12;1;0;0
2020-07-05 08:15:00;18;3;2;18;0;13;1;0;0
2020-07-05 08:30:00;16;4;2;29;0;12;0;0;0
2020-07-05 08:45:00;20;4;2;27;0;14;1;0;0
2020-07-05 09:00:00;15;3;0;32;0;12;1;0;0
2020-07-05 09:15:00;30;4;3;37;0;14;1;0;0
2020-07-05 09:30:00;30;6;1;36;0;12;0;0;0
2020-07-05 09:45:00;41;7;8;50;0;13;1;0;0
2020-07-05 10:00:00;25;7;2;35;0;12;1;0;0
2020-07-05 10:15:00;47;3;1;42;0;14;1;0;0
2020-07-05 10:30:00;40;4;1;57;0;12;1;0;0
2020-07-05 10:45:00;45;6;3;48;0;14;0;0;0
2020-07-05 11:00:00;51;9;0;54;0;12;1;0;0
2020-07-05 11:15:00;75;8;1;63;0;14;1;0;0
2020-07-05 11:30:00;50;5;2;52;0;12;1;0;0
2020-07-05 11:45:00;78;7;0;52;2;13;1;0;0
2020-07-05 12:00:00;64;6;3;46;0;12;0;0;0
2020-07-05 12:15:00;76;6;0;65;0;14;1;0;0
2020-07-05 12:30:00;54;6;0;48;0;12;1;0;0
2020-07-05 12:45:00;67;9;4;65;0;14;1;0;0
