DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-07-19 00:00:00;24;1;1;13;0;8;0;0;0
2020-07-19 00:15:00;30;4;0;15;0;14;1;0;0
2020-07-19 00:30:00;21;3;0;14;0;12;0;0;0
2020-07-19 00:45:00;17;1;1;6;0;14;1;0;0
2020-07-19 01:00:00;21;0;1;9;1;10;1;0;0
2020-07-19 01:15:00;17;1;0;14;0;13;1;0;0
2020-07-19 01:30:00;9;4;0;9;0;12;1;0;0
2020-07-19 01:45:00;11;2;0;10;0;14;0;0;0
2020-07-19 02:00:00;4;0;0;8;0;10;1;0;0
2020-07-19 02:15:00;7;0;0;7;0;14;1;0;0
2020-07-19 02:30:00;10;1;0;9;0;12;1;0;0
2020-07-19 02:45:00;6;0;1;4;0;13;1;0;0
2020-07-19 03:00:00;3;1;0;6;0;10;0;0;0
2020-07-19 03:15:00;7;2;0;11;0;14;1;0;0
2020-07-19 03:30:00;3;1;0;4;0;12;1;0;0
2020-07-19 03:45:00;6;0;0;0;0;14;1;0;0
2020-07-19 04:00:00;1;0;0;4;0;12;1;0;0
2020-07-19 04:15:00;4;0;0;1;0;14;1;0;0
2020-07-19 04:30:00;4;0;0;5;0;12;0;0;0
2020-07-19 04:45:00;1;2;0;7;0;13;1;0;0
2020-07-19 05:00:00;1;2;0;5;0;12;1;0;0
2020-07-19 05:15:00;8;2;0;7;0;14;1;0;0
2020-07-19 05:30:00;5;1;0;13;0;12;0;0;0
2020-07-19 05:45:00;9;1;0;11;0;14;1;0;0
2020-07-19 06:00:00;4;0;0;7;0;12;1;0;0
2020-07-19 06:15:00;7;2;0;7;0;13;1;0;0
2020-07-19 06:30:00;10;2;0;9;0;12;1;0;0
2020-07-19 06:45:00;6;1;1;8;0;14;1;0;0
2020-07-19 07:00:00;6;2;0;9;0;12;0;0;0
2020-07-19 07:15:00;10;3;0;15;0;14;1;0;0
2020-07-19 07:30:00;11;4;0;13;0;12;1;0;0
2020-07-19 07:45:00;18;5;1;16;0;14;1;0;0
2020-07-19 08:00:00;20;6;0;11;0;12;1;0;0
2020-07-19 08:15:00;12;5;1;24;0;13;0;0;0
2020-07-19 08:30:00;19;5;0;19;0;12;1;0;0
2020-07-19 08:45:00;25;4;2;27;0;14;1;0;0
2020-07-19 09:00:00;23;5;5;24;0;12;1;0;0
2020-07-19 09:15:00;33;5;1;46;0;14;1;0;0
2020-07-19 09:30:00;30;2;0;47;0;12;0;0;0
2020-07-19 09:45:00;36;15;8;61;0;13;1;0;0
2020-07-19 10:00:00;36;5;2;40;0;12;1;0;0
2020-07-19 10:15:00;38;10;0;42;0;14;1;0;0
2020-07-19 10:30:00;46;8;1;37;0;12;0;0;0
2020-07-19 10:45:00;49;9;1;66;0;14;1;0;0
2020-07-19 11:00:00;57;9;4;38;0;12;1;0;0
2020-07-19 11:15:00;58;7;2;73;0;14;1;0;0
2020-07-19 11:30:00;55;4;2;61;0;12;1;0;0
2020-07-19 11:45:00;52;7;3;84;0;13;0;0;0
2020-07-19 12:00:00;48;4;2;44;0;12;1;0;0
2020-07-19 12:15:00;57;4;2;60;0;14;1;0;0
2020-07-19 12:30:00;42;5;2;51;0;12;1;0;0
2020-07-19 12:45:00;61;7;4;61;0;14;0;0;0
2020-07-19 13:00:00;61;5;2;51;0;12;1;0;0
2020-07-19 13:15:00;72;10;4;85;0;13;1;0;0
2020-07-19 13:30:00;35;9;1;55;0;12;1;0;0
2020-07-19 13:45:00;79;4;0;80;0;14;0;0;0
2020-07-19 14:00:00;77;11;1;80;0;12;1;0;0
2020-07-19 14:15:00;58;14;3;66;0;14;1;0;0
2020-07-19 14:30:00;66;7;4;62;0;12;1;0;0
2020-07-19 14:45:00;57;9;2;76;8;14;0;0;0
2020-07-19 15:00:00;60;3;2;56;0;12;1;0;0
2020-07-19 15:15:00;65;8;5;92;0;13;1;0;0
2020-07-19 15:30:00;62;8;1;72;0;12;1;0;0
2020-07-19 15:45:00;76;9;2;84;0;14;1;0;0
2020-07-19 16:00:00;68;5;3;94;0;12;0;0;0
2020-07-19 16:15:00;59;11;4;98;0;14;1;0;0
2020-07-19 16:30:00;47;9;8;104;0;12;1;0;0
2020-07-19 16:45:00;68;5;2;90;0;13;1;0;0
2020-07-19 17:00:00;63;5;5;67;0;12;0;0;0
2020-07-19 17:15:00;67;7;3;80;1;14;1;0;0
2020-07-19 17:30:00;63;8;2;67;0;12;1;0;0
2020-07-19 17:45:00;80;14;1;96;0;14;1;0;0
2020-07-19 18:00:00;73;8;2;64;0;12;1;0;0
2020-07-19 18:15:00;73;10;4;70;0;14;0;0;0
2020-07-19 18:30:00;59;11;2;77;0;12;1;0;0
2020-07-19 18:45:00;62;5;1;80;0;13;1;0;0
2020-07-19 19:00:00;58;1;0;54;0;12;1;0;0
2020-07-19 19:15:00;62;7;0;59;0;14;0;0;0
2020-07-19 19:30:00;49;4;0;66;0;12;1;0;0
2020-07-19 19:45:00;59;9;3;61;0;14;1;0;0
2020-07-19 20:00:00;58;8;0;47;0;12;1;0;0
2020-07-19 20:15:00;50;6;2;52;0;13;1;0;0
2020-07-19 20:30:00;41;10;4;53;0;12;0;0;0
2020-07-19 20:45:00;44;9;3;46;0;14;1;0;0
2020-07-19 21:00:00;22;4;0;51;0;12;1;0;0
2020-07-19 21:15:00;48;9;0;41;0;14;1;0;0
2020-07-19 21:30:00;31;10;1;41;0;12;0;0;0
2020-07-19 21:45:00;41;4;0;32;0;14;1;0;0
2020-07-19 22:00:00;45;4;1;20;0;12;1;0;0
2020-07-19 22:15:00;31;5;2;20;0;13;1;0;0
2020-07-19 22:30:00;20;1;0;19;0;12;1;0;0
2020-07-19 22:45:00;14;1;0;15;0;14;1;0;0
2020-07-19 23:00:00;19;0;0;9;0;12;0;0;0
2020-07-19 23:15:00;15;8;1;16;0;14;1;0;0
2020-07-19 23:30:00;13;2;2;9;0;12;1;0;0
2020-07-19 23:45:00;9;0;0;5;0;13;1;0;0
