DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-08-13 00:00:00;10;7;1;4;17;7;2;2;0;1;1;0;0;13;19;0;0;0;0;0;0;0;0
2020-08-13 00:15:00;11;10;0;4;18;15;4;3;3;2;2;5;5;13;22;0;0;0;0;0;0;0;0
2020-08-13 00:30:00;15;12;3;6;13;7;4;2;4;0;1;1;1;21;15;0;0;0;0;0;0;0;0
2020-08-13 00:45:00;7;9;1;1;13;6;0;1;1;1;1;0;0;8;14;0;0;0;0;0;0;0;0
2020-08-13 01:00:00;8;10;1;2;11;6;1;1;1;0;0;0;1;10;13;0;0;0;0;0;0;0;0
2020-08-13 01:15:00;9;6;1;2;10;10;0;1;1;0;0;0;0;10;15;0;0;0;0;0;0;0;0
2020-08-13 01:30:00;13;12;2;0;5;5;0;3;4;1;1;0;0;16;9;0;0;0;0;0;0;0;0
2020-08-13 01:45:00;7;5;0;0;4;4;1;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0
2020-08-13 02:00:00;4;2;0;0;6;4;0;1;1;0;0;0;0;6;9;0;0;0;0;0;0;0;0
2020-08-13 02:15:00;3;6;2;0;5;6;0;1;1;0;0;0;0;4;7;0;0;0;0;0;0;0;0
2020-08-13 02:30:00;5;7;0;0;4;5;0;1;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0
2020-08-13 02:45:00;7;4;1;0;4;4;1;0;1;0;0;0;0;7;6;0;0;0;0;0;0;0;0
2020-08-13 03:00:00;3;4;1;1;10;7;0;1;1;0;0;0;0;3;11;0;0;0;0;0;0;0;0
2020-08-13 03:15:00;5;4;0;0;3;6;1;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0
2020-08-13 03:30:00;5;4;0;0;7;2;0;1;1;1;1;0;0;6;8;0;0;0;0;0;0;0;0
2020-08-13 03:45:00;4;4;0;0;4;3;0;2;0;1;0;0;0;6;5;0;0;0;0;0;0;0;0
2020-08-13 04:00:00;5;5;0;1;6;3;1;1;1;0;0;0;0;6;7;0;0;0;0;0;0;0;0
2020-08-13 04:15:00;8;8;0;2;8;6;2;1;1;0;0;0;0;13;10;0;0;0;0;0;0;0;0
2020-08-13 04:30:00;8;5;2;2;8;9;2;3;6;0;0;1;1;10;10;0;0;0;0;0;0;0;0
2020-08-13 04:45:00;12;10;3;1;10;6;3;3;1;0;0;0;0;13;13;0;0;0;0;0;0;0;0
2020-08-13 05:00:00;24;9;1;3;17;9;3;2;2;1;2;1;2;28;19;0;0;0;0;0;0;0;0
2020-08-13 05:15:00;34;24;0;7;18;9;1;4;5;3;3;0;0;42;22;0;0;0;0;0;0;0;0
2020-08-13 05:30:00;47;50;3;6;34;21;3;6;8;4;5;5;5;70;46;0;2;0;0;0;0;0;0
2020-08-13 05:45:00;38;54;1;10;30;22;6;9;6;10;12;3;3;58;40;0;0;0;0;0;0;0;0
2020-08-13 06:00:00;58;47;2;10;42;29;4;11;9;14;43;8;8;66;53;0;0;0;0;0;0;0;0
2020-08-13 06:15:00;71;77;2;8;38;31;2;10;8;9;13;7;7;93;48;0;0;0;0;0;0;0;0
2020-08-13 06:30:00;81;94;4;15;41;39;6;15;11;17;27;12;10;111;57;0;0;0;0;0;0;0;0
2020-08-13 06:45:00;75;76;3;14;61;54;5;18;13;6;6;8;10;97;84;0;0;0;0;2;0;0;0
2020-08-13 07:00:00;89;102;4;19;48;40;5;18;11;11;30;10;10;108;62;0;0;0;0;0;0;0;0
2020-08-13 07:15:00;86;96;4;17;45;52;8;26;10;13;14;10;8;112;75;0;0;0;0;0;0;0;0
2020-08-13 07:30:00;104;111;5;36;71;72;6;23;26;8;11;14;14;142;97;0;0;0;0;0;0;0;0
2020-08-13 07:45:00;107;109;9;26;70;72;14;22;30;15;24;14;16;143;99;2;0;0;0;0;0;0;0
2020-08-13 08:00:00;79;84;13;31;64;54;8;28;25;7;7;8;9;108;82;0;0;0;0;0;0;0;0
2020-08-13 08:15:00;95;94;7;22;73;73;10;25;28;9;11;12;14;122;101;0;0;0;0;0;0;0;0
2020-08-13 08:30:00;101;87;7;35;72;86;7;28;25;15;18;12;13;127;101;0;0;0;0;0;0;0;0
2020-08-13 08:45:00;104;102;8;27;84;76;6;31;19;16;18;10;6;132;110;0;0;0;0;0;0;0;0
2020-08-13 09:00:00;95;98;6;26;65;76;6;25;25;15;16;13;12;133;106;0;0;0;0;0;0;0;0
2020-08-13 09:15:00;89;105;5;38;77;57;9;28;21;9;11;9;7;139;101;2;0;0;0;0;0;0;0
2020-08-13 09:30:00;106;93;8;25;76;83;12;35;19;8;13;13;13;132;104;0;0;0;0;0;0;0;0
2020-08-13 09:45:00;118;108;14;33;90;92;9;30;20;9;11;7;8;150;116;2;0;0;0;0;0;0;0
2020-08-13 10:00:00;114;119;7;21;92;87;12;20;27;9;9;9;13;131;126;0;13;0;0;0;0;0;0
2020-08-13 10:15:00;89;78;11;23;92;96;12;25;24;6;5;12;12;129;125;0;0;0;0;0;4;0;0
2020-08-13 10:30:00;77;87;9;29;81;78;9;26;13;10;8;9;9;109;111;0;0;0;0;0;0;0;0
2020-08-13 10:45:00;120;108;17;29;90;98;14;27;24;13;10;5;4;157;125;0;0;0;0;0;1;0;1
2020-08-13 11:00:00;102;96;9;29;84;78;12;21;23;7;7;8;8;131;116;0;10;0;0;0;0;0;0
2020-08-13 11:15:00;121;94;9;36;91;95;13;28;28;10;10;10;8;151;118;1;0;0;0;0;0;0;3
2020-08-13 11:30:00;100;105;7;30;102;96;7;32;17;8;8;15;13;126;123;0;0;0;0;0;6;0;0
2020-08-13 11:45:00;121;92;11;30;98;97;14;21;29;15;17;7;8;146;125;0;0;0;0;0;2;0;2
2020-08-13 12:00:00;108;108;12;23;88;89;9;36;17;9;45;5;7;147;120;0;0;0;0;0;33;0;0
2020-08-13 12:15:00;89;87;7;35;101;92;13;31;22;8;9;15;17;126;135;0;0;1;0;0;0;0;1
2020-08-13 12:30:00;108;106;15;26;90;104;16;40;32;13;14;15;14;137;116;0;0;0;0;0;0;0;0
2020-08-13 12:45:00;112;109;4;23;90;98;15;21;21;10;12;8;7;139;127;13;0;0;0;0;1;0;0
2020-08-13 13:00:00;110;104;11;31;81;82;8;22;23;14;11;6;8;137;101;0;0;0;0;0;0;0;0
2020-08-13 13:15:00;103;94;11;22;86;89;13;19;19;12;15;13;11;135;103;0;0;0;0;0;0;0;0
2020-08-13 13:30:00;115;112;10;28;101;103;9;20;32;14;16;10;11;146;126;0;3;0;0;0;0;0;0
2020-08-13 13:45:00;105;85;6;29;80;77;8;39;27;12;12;3;4;129;105;0;0;0;0;0;0;0;0
2020-08-13 14:00:00;107;104;14;34;97;86;14;26;19;8;10;12;15;146;125;0;0;0;1;0;1;0;0
2020-08-13 14:15:00;98;92;9;35;102;100;15;28;30;13;14;4;8;117;128;0;0;0;0;0;1;0;0
2020-08-13 14:30:00;115;106;13;25;106;116;10;31;38;9;12;13;19;152;143;0;0;0;0;0;0;0;0
2020-08-13 14:45:00;119;133;12;19;123;117;11;31;20;143;16;7;7;149;145;0;0;0;0;0;2;0;1
2020-08-13 15:00:00;116;97;9;21;113;113;12;25;27;7;7;9;9;136;137;0;10;0;0;0;0;0;0
2020-08-13 15:15:00;104;93;8;38;84;92;10;25;19;16;17;8;9;139;125;0;0;0;0;1;0;0;0
2020-08-13 15:30:00;118;100;9;33;116;120;14;40;22;8;10;8;10;142;141;0;1;0;0;1;0;0;0
2020-08-13 15:45:00;112;120;7;43;109;109;15;26;26;10;15;12;8;140;130;44;8;3;0;0;0;0;0
2020-08-13 16:00:00;124;120;14;30;98;108;13;41;23;9;6;6;6;158;129;0;0;0;0;0;0;0;0
2020-08-13 16:15:00;110;101;16;21;133;137;13;35;38;12;15;7;15;122;145;0;0;0;0;0;0;0;0
2020-08-13 16:30:00;105;92;14;22;118;119;14;32;28;7;7;9;9;132;128;0;3;0;0;0;0;0;0
2020-08-13 16:45:00;120;129;12;33;118;142;14;37;30;40;12;6;8;148;151;0;0;1;0;0;0;0;0
2020-08-13 17:00:00;127;121;12;41;103;104;15;36;34;13;8;6;6;138;127;1;1;0;0;0;0;0;0
2020-08-13 17:15:00;125;118;10;39;113;122;13;40;25;12;13;10;10;150;149;0;1;1;0;0;0;0;0
2020-08-13 17:30:00;120;108;11;32;118;128;13;36;34;6;9;12;10;153;145;0;5;0;0;0;0;1;0
2020-08-13 17:45:00;134;114;14;29;119;109;9;41;25;9;16;8;11;158;139;0;0;0;0;3;0;0;0
2020-08-13 18:00:00;114;106;13;26;108;107;14;40;32;6;12;7;9;143;124;0;0;0;0;0;0;0;0
2020-08-13 18:15:00;103;93;14;41;115;113;8;29;31;8;19;9;12;135;128;0;4;0;0;0;0;0;0
2020-08-13 18:30:00;114;99;11;41;104;109;9;33;28;5;6;8;8;153;125;0;0;0;0;0;0;0;0
2020-08-13 18:45:00;103;97;7;21;91;92;11;35;35;8;8;6;7;130;125;0;0;0;1;0;0;0;0
2020-08-13 19:00:00;84;94;11;23;85;84;15;32;20;6;9;7;5;120;115;0;0;0;0;0;0;0;0
2020-08-13 19:15:00;84;81;8;17;74;46;12;27;20;5;20;4;4;105;91;0;0;0;0;0;0;0;0
2020-08-13 19:30:00;70;66;4;19;60;53;12;24;27;6;6;7;6;86;70;0;0;0;0;0;0;0;0
2020-08-13 19:45:00;68;60;4;18;69;71;5;12;23;5;8;6;6;94;88;0;1;2;0;0;0;0;0
2020-08-13 20:00:00;76;60;7;22;69;53;8;18;29;7;6;5;5;90;83;0;0;0;0;1;0;0;0
2020-08-13 20:15:00;53;58;9;18;69;61;11;21;27;2;4;3;2;77;92;0;0;0;0;0;0;0;4
2020-08-13 20:30:00;67;44;7;22;55;50;6;18;34;4;6;4;4;74;77;0;0;0;0;0;0;0;0
2020-08-13 20:45:00;54;41;6;12;62;55;5;15;22;4;12;4;5;72;84;0;0;0;0;0;0;1;0
2020-08-13 21:00:00;58;55;3;17;49;40;5;17;13;2;3;4;5;84;65;0;0;0;1;0;0;0;0
2020-08-13 21:15:00;37;35;2;13;50;34;4;8;12;3;3;3;4;52;65;0;0;0;0;0;0;0;0
2020-08-13 21:30:00;41;39;5;14;47;37;11;12;7;1;1;2;2;58;54;0;0;0;0;0;0;0;0
2020-08-13 21:45:00;33;33;7;4;46;39;7;8;8;10;4;2;2;46;71;0;1;0;0;0;0;0;0
2020-08-13 22:00:00;29;21;2;12;62;47;4;3;7;2;1;7;8;36;81;0;0;0;0;0;0;0;0
2020-08-13 22:15:00;45;31;5;3;47;27;5;9;10;2;3;3;3;51;60;0;0;0;0;0;0;0;6
2020-08-13 22:30:00;31;28;2;5;48;30;3;11;5;2;2;3;3;42;60;0;0;0;0;0;0;0;0
2020-08-13 22:45:00;20;17;1;8;28;23;1;7;6;2;2;1;2;28;41;0;0;0;0;0;0;0;0
2020-08-13 23:00:00;23;25;2;8;37;35;6;5;3;2;2;1;1;33;49;0;0;0;0;0;0;0;0
2020-08-13 23:15:00;23;17;3;4;40;31;9;7;3;1;1;2;2;27;55;0;0;0;0;0;0;0;0
2020-08-13 23:30:00;21;19;0;6;19;14;0;1;3;2;1;1;1;27;26;0;0;0;0;0;0;0;0
2020-08-13 23:45:00;14;17;2;3;13;16;1;2;1;2;2;0;0;25;19;0;0;0;0;0;0;0;0
