DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-12-16 00:00:00;17;10;1;2;6;18;18;9;16;0;0;0
2019-12-16 00:15:00;22;13;0;1;8;9;25;9;9;0;0;0
2019-12-16 00:30:00;12;8;0;6;9;10;12;8;11;0;0;0
2019-12-16 00:45:00;1;1;1;2;7;12;1;8;10;1;1;1
2019-12-16 01:00:00;10;5;1;3;5;9;9;4;8;0;0;0
2019-12-16 01:15:00;12;5;2;2;6;5;12;5;4;0;0;0
2019-12-16 01:30:00;6;3;0;1;4;5;6;3;5;0;0;0
2019-12-16 01:45:00;13;7;0;0;0;2;14;0;2;0;0;1
2019-12-16 02:00:00;11;4;1;0;4;3;12;4;3;0;0;0
2019-12-16 02:15:00;12;5;0;1;2;5;10;1;4;0;0;0
2019-12-16 02:30:00;4;5;2;1;1;4;5;4;5;0;0;0
2019-12-16 02:45:00;9;4;1;2;2;7;9;2;5;0;0;0
2019-12-16 03:00:00;7;4;0;0;1;4;6;1;4;0;0;0
2019-12-16 03:15:00;8;3;0;0;3;4;8;3;4;0;0;0
2019-12-16 03:30:00;9;2;1;2;4;3;9;3;2;0;0;0
2019-12-16 03:45:00;14;6;0;1;6;4;14;7;4;0;0;0
2019-12-16 04:00:00;13;8;0;1;7;11;12;13;13;3;0;0
2019-12-16 04:15:00;26;10;0;1;5;9;26;17;16;1;0;1
2019-12-16 04:30:00;29;19;0;0;13;16;31;17;20;2;0;1
2019-12-16 04:45:00;30;11;2;0;17;16;30;18;20;1;0;1
2019-12-16 05:00:00;53;26;0;3;11;12;52;26;27;0;0;1
2019-12-16 05:15:00;60;17;4;1;26;32;63;45;48;1;0;3
2019-12-16 05:30:00;98;27;7;4;0;0;88;51;52;6;0;9
2019-12-16 05:45:00;92;28;8;11;11;13;89;45;34;6;0;5
2019-12-16 06:00:00;97;33;4;7;15;17;104;43;42;7;0;2
2019-12-16 06:15:00;143;25;13;9;3;2;153;44;32;7;0;5
2019-12-16 06:30:00;166;30;13;17;0;0;167;22;15;4;0;11
2019-12-16 06:45:00;192;44;10;21;0;0;190;3;4;2;1;12
2019-12-16 07:00:00;179;34;11;21;0;0;190;8;7;1;2;16
2019-12-16 07:15:00;227;41;16;21;0;0;250;51;43;6;0;13
2019-12-16 07:30:00;70;12;5;4;0;0;73;30;36;0;1;4
2019-12-16 07:45:00;
2019-12-16 08:00:00;
2019-12-16 08:15:00;
2019-12-16 08:30:00;
2019-12-16 08:45:00;
2019-12-16 09:00:00;42;6;3;10;25;37;48;23;28;1;0;1
2019-12-16 09:15:00;172;37;38;45;111;158;190;110;144;9;1;2
2019-12-16 09:30:00;181;34;24;35;120;144;198;116;166;6;2;5
2019-12-16 09:45:00;205;41;29;44;111;169;224;114;149;6;2;8
2019-12-16 10:00:00;212;33;36;33;92;149;222;95;140;4;1;4
2019-12-16 10:15:00;234;39;29;55;80;129;269;98;146;2;3;6
2019-12-16 10:30:00;232;38;39;46;95;137;253;119;140;4;0;5
2019-12-16 10:45:00;233;47;42;57;90;151;266;116;156;1;0;2
2019-12-16 11:00:00;216;43;41;56;91;153;230;120;154;2;2;3
2019-12-16 11:15:00;249;41;44;58;52;67;277;112;123;2;1;2
2019-12-16 11:30:00;231;48;37;57;60;70;252;104;122;5;0;5
2019-12-16 11:45:00;222;39;42;56;74;92;240;107;124;1;3;4
2019-12-16 12:00:00;230;43;35;68;74;71;247;107;128;3;2;6
2019-12-16 12:15:00;271;36;47;85;64;72;279;173;134;4;2;6
2019-12-16 12:30:00;238;37;49;79;80;78;255;144;151;5;3;6
2019-12-16 12:45:00;226;47;41;60;52;68;228;115;144;2;1;9
2019-12-16 13:00:00;241;42;47;70;77;100;253;127;161;1;1;9
2019-12-16 13:15:00;231;28;37;88;58;93;246;117;161;2;1;8
2019-12-16 13:30:00;240;31;42;68;98;96;229;123;159;1;2;10
2019-12-16 13:45:00;264;30;45;78;77;107;212;104;154;4;2;5
2019-12-16 14:00:00;257;42;37;57;50;89;222;108;141;1;4;7
2019-12-16 14:15:00;282;34;38;70;40;75;217;120;163;5;1;9
2019-12-16 14:30:00;284;23;44;73;72;111;132;124;151;5;2;17
2019-12-16 14:45:00;260;29;50;92;66;107;227;121;143;1;1;8
2019-12-16 15:00:00;237;34;36;78;59;62;242;119;147;1;2;11
2019-12-16 15:15:00;272;32;41;77;90;99;159;109;163;1;1;13
2019-12-16 15:30:00;260;33;45;98;77;147;205;117;165;2;9;13
2019-12-16 15:45:00;280;26;39;95;108;144;270;124;177;1;2;12
2019-12-16 16:00:00;287;22;56;97;79;138;221;142;193;0;6;6
2019-12-16 16:15:00;291;17;40;98;84;93;197;125;166;0;0;9
2019-12-16 16:30:00;268;20;32;100;36;79;171;109;159;1;6;22
2019-12-16 16:45:00;271;28;34;95;70;69;241;115;143;2;3;13
2019-12-16 17:00:00;279;35;44;86;90;67;257;132;138;4;3;16
2019-12-16 17:15:00;218;24;50;99;86;135;199;129;149;1;3;18
2019-12-16 17:30:00;245;23;33;101;92;83;153;108;129;2;1;16
2019-12-16 17:45:00;290;21;36;90;77;81;234;112;127;1;4;5
2019-12-16 18:00:00;272;24;40;105;71;69;223;94;115;4;6;12
2019-12-16 18:15:00;282;34;37;89;71;96;260;82;119;1;3;14
2019-12-16 18:30:00;258;39;39;86;62;68;260;87;111;2;2;10
2019-12-16 18:45:00;210;34;34;71;67;72;214;88;96;2;1;13
2019-12-16 19:00:00;182;40;36;77;56;54;188;82;91;1;1;3
2019-12-16 19:15:00;212;34;31;80;46;57;193;70;80;1;1;5
2019-12-16 19:30:00;145;29;30;59;54;43;146;53;59;0;0;5
2019-12-16 19:45:00;178;35;34;80;43;38;183;61;67;2;2;6
2019-12-16 20:00:00;160;32;23;62;45;32;149;55;66;1;6;6
2019-12-16 20:15:00;181;32;28;68;30;46;171;54;50;1;2;2
2019-12-16 20:30:00;130;35;30;60;30;34;127;52;43;1;0;3
2019-12-16 20:45:00;103;24;24;54;29;42;90;43;47;0;0;3
2019-12-16 21:00:00;100;20;21;57;58;43;95;75;67;0;3;4
2019-12-16 21:15:00;106;26;23;60;63;62;101;74;77;1;1;4
2019-12-16 21:30:00;97;31;33;64;48;62;87;67;80;1;3;2
2019-12-16 21:45:00;112;27;21;54;40;53;111;48;54;0;1;4
2019-12-16 22:00:00;145;33;21;31;35;51;120;29;45;1;2;4
2019-12-16 22:15:00;142;35;12;30;30;41;136;26;38;2;0;2
2019-12-16 22:30:00;90;25;5;30;14;28;90;19;29;0;0;1
2019-12-16 22:45:00;61;22;10;24;24;14;59;28;15;1;1;2
2019-12-16 23:00:00;64;22;7;15;24;20;65;26;18;0;0;2
2019-12-16 23:15:00;36;13;6;14;15;19;31;19;20;0;0;0
2019-12-16 23:30:00;37;16;3;12;15;14;36;11;12;0;0;1
2019-12-16 23:45:00;14;7;2;7;15;11;17;16;14;0;0;0
