DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-12-09 00:00:00;11;4;0;2;4;8;11;5;11;0;0;0
2019-12-09 00:15:00;15;8;3;2;9;10;14;9;13;0;0;0
2019-12-09 00:30:00;11;6;0;1;14;10;11;13;12;0;0;0
2019-12-09 00:45:00;11;6;1;3;4;8;8;5;11;1;1;1
2019-12-09 01:00:00;9;6;1;2;4;8;9;15;5;0;0;0
2019-12-09 01:15:00;6;4;0;2;2;6;8;4;6;0;0;0
2019-12-09 01:30:00;8;8;1;4;6;5;10;6;9;0;0;0
2019-12-09 01:45:00;8;5;1;1;2;5;7;7;7;0;0;0
2019-12-09 02:00:00;14;6;0;0;1;4;14;1;4;0;0;0
2019-12-09 02:15:00;10;5;0;0;4;6;10;4;5;0;0;0
2019-12-09 02:30:00;4;2;0;1;4;8;5;4;10;0;0;0
2019-12-09 02:45:00;9;6;0;0;4;5;9;5;5;0;0;0
2019-12-09 03:00:00;10;6;0;1;2;8;11;2;8;0;0;0
2019-12-09 03:15:00;7;3;0;0;4;6;9;5;8;0;0;0
2019-12-09 03:30:00;7;6;1;2;9;9;7;9;6;0;0;1
2019-12-09 03:45:00;13;5;0;1;1;8;14;4;8;1;0;0
2019-12-09 04:00:00;16;3;0;0;9;8;15;12;12;1;0;0
2019-12-09 04:15:00;29;14;2;1;10;12;29;22;25;0;0;0
2019-12-09 04:30:00;21;6;0;0;20;22;22;22;24;1;0;1
2019-12-09 04:45:00;30;14;2;1;22;29;30;32;40;2;0;0
2019-12-09 05:00:00;61;16;1;3;42;46;63;43;37;0;0;1
2019-12-09 05:15:00;73;20;4;4;44;76;69;33;40;4;0;1
2019-12-09 05:30:00;79;18;7;5;40;59;76;23;19;7;0;8
2019-12-09 05:45:00;102;21;7;11;47;93;98;58;54;6;0;1
2019-12-09 06:00:00;135;30;3;10;43;76;136;56;48;4;0;5
2019-12-09 06:15:00;127;28;9;8;32;87;118;52;47;6;0;8
2019-12-09 06:30:00;185;27;15;17;42;131;193;60;51;9;1;10
2019-12-09 06:45:00;198;37;10;24;41;112;200;30;9;4;0;8
2019-12-09 07:00:00;201;29;13;16;33;125;195;73;40;9;0;14
2019-12-09 07:15:00;221;44;13;26;22;121;227;96;66;4;1;18
2019-12-09 07:30:00;208;47;39;37;28;114;246;125;136;2;1;31
2019-12-09 07:45:00;206;56;24;37;76;141;252;70;39;4;0;22
2019-12-09 08:00:00;210;48;14;31;156;192;226;133;139;5;1;13
2019-12-09 08:15:00;179;40;19;13;118;184;209;104;153;2;1;11
2019-12-09 08:30:00;208;46;19;35;131;180;227;117;164;5;0;12
2019-12-09 08:45:00;203;35;24;37;138;177;224;132;163;3;3;5
2019-12-09 09:00:00;195;33;29;28;129;152;210;112;123;1;2;7
2019-12-09 09:15:00;183;31;28;27;92;118;199;82;122;5;2;3
2019-12-09 09:30:00;194;33;26;26;85;144;215;104;155;4;2;4
2019-12-09 09:45:00;187;42;41;41;78;125;204;101;113;6;3;8
2019-12-09 10:00:00;166;33;30;38;70;121;179;83;131;3;1;2
2019-12-09 10:15:00;212;49;25;42;81;130;236;93;135;2;2;2
2019-12-09 10:30:00;224;33;28;45;110;155;238;93;143;2;1;2
2019-12-09 10:45:00;200;37;23;63;129;130;223;99;141;3;3;6
2019-12-09 11:00:00;213;34;24;43;127;123;226;95;132;6;2;5
2019-12-09 11:15:00;239;41;30;62;53;90;262;97;124;3;2;3
2019-12-09 11:30:00;246;24;41;48;73;86;258;100;115;2;1;3
2019-12-09 11:45:00;242;34;40;78;72;64;260;111;132;2;2;3
2019-12-09 12:00:00;221;33;39;58;69;102;240;103;135;2;2;9
2019-12-09 12:15:00;206;34;44;75;54;83;206;141;126;6;1;7
2019-12-09 12:30:00;223;45;33;54;74;80;247;159;145;4;2;4
2019-12-09 12:45:00;235;44;33;64;52;91;250;109;141;3;0;6
2019-12-09 13:00:00;214;30;37;64;67;71;218;110;134;3;3;11
2019-12-09 13:15:00;239;28;39;89;95;97;210;116;160;5;3;3
2019-12-09 13:30:00;230;30;41;79;97;84;214;144;174;2;4;3
2019-12-09 13:45:00;269;45;35;63;90;87;216;125;158;2;0;11
2019-12-09 14:00:00;249;59;33;74;56;53;226;108;152;1;1;5
2019-12-09 14:15:00;285;29;28;71;67;90;237;103;146;1;2;9
2019-12-09 14:30:00;281;27;35;64;84;64;240;115;144;2;1;9
2019-12-09 14:45:00;263;26;34;82;59;96;227;100;121;1;3;10
2019-12-09 15:00:00;256;29;42;74;69;103;172;103;147;1;2;9
2019-12-09 15:15:00;264;28;34;91;68;80;268;110;140;3;2;7
2019-12-09 15:30:00;263;19;44;82;45;151;262;119;162;3;5;11
2019-12-09 15:45:00;253;15;33;96;57;152;241;123;169;1;4;14
2019-12-09 16:00:00;248;16;36;97;101;116;198;133;159;1;4;13
2019-12-09 16:15:00;276;25;25;100;110;126;275;114;148;1;4;12
2019-12-09 16:30:00;267;15;36;101;104;85;183;126;156;3;3;17
2019-12-09 16:45:00;262;18;36;99;52;84;242;106;121;2;0;17
2019-12-09 17:00:00;272;20;39;88;77;88;253;112;145;2;3;7
2019-12-09 17:15:00;282;26;41;100;65;76;277;136;139;0;1;14
2019-12-09 17:30:00;255;31;30;86;67;87;255;124;137;3;2;14
2019-12-09 17:45:00;273;34;34;93;72;77;204;108;127;4;3;16
2019-12-09 18:00:00;225;26;33;94;50;106;178;103;121;1;3;12
2019-12-09 18:15:00;257;21;41;82;30;84;214;86;120;2;1;7
2019-12-09 18:30:00;250;32;34;70;61;62;229;105;124;3;1;9
2019-12-09 18:45:00;243;33;30;67;33;73;232;80;97;1;3;11
2019-12-09 19:00:00;199;36;30;68;29;56;182;97;108;2;3;4
2019-12-09 19:15:00;216;38;28;64;31;73;199;87;86;2;3;6
2019-12-09 19:30:00;170;50;33;74;27;38;176;72;77;2;1;5
2019-12-09 19:45:00;181;30;23;71;29;49;168;61;65;0;1;2
2019-12-09 20:00:00;158;23;15;60;34;33;164;63;67;0;2;2
2019-12-09 20:15:00;151;24;29;64;30;27;135;59;76;0;0;6
2019-12-09 20:30:00;128;32;32;42;35;41;101;69;54;3;0;6
2019-12-09 20:45:00;106;29;18;44;24;28;91;56;57;2;1;2
2019-12-09 21:00:00;96;20;19;44;20;35;88;62;69;1;3;4
2019-12-09 21:15:00;110;26;13;47;24;49;75;62;70;0;1;0
2019-12-09 21:30:00;97;20;21;63;27;49;91;64;60;0;1;2
2019-12-09 21:45:00;130;31;21;56;19;29;113;40;42;0;0;1
2019-12-09 22:00:00;217;34;14;45;16;23;201;28;37;0;0;2
2019-12-09 22:15:00;162;18;14;42;23;41;127;41;35;0;0;5
2019-12-09 22:30:00;102;23;15;36;18;31;92;28;35;0;0;4
2019-12-09 22:45:00;73;19;14;24;18;24;71;25;24;1;0;4
2019-12-09 23:00:00;57;16;10;13;21;26;54;25;27;1;1;1
2019-12-09 23:15:00;30;13;7;12;15;14;27;14;14;0;0;3
2019-12-09 23:30:00;36;11;2;18;16;15;35;17;16;0;0;2
