DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-09-22 00:00:00;12;4;6;1;1;6;3
2020-09-22 00:15:00;12;6;9;2;3;7;4
2020-09-22 00:30:00;9;3;3;2;1;1;1
2020-09-22 00:45:00;7;3;12;3;0;0;4
2020-09-22 01:00:00;9;0;4;2;3;2;2
2020-09-22 01:15:00;9;4;5;1;1;0;3
2020-09-22 01:30:00;5;4;8;2;2;1;1
2020-09-22 01:45:00;6;0;4;1;1;1;0
2020-09-22 02:00:00;6;1;9;2;5;3;1
2020-09-22 02:15:00;5;1;8;3;3;1;2
2020-09-22 02:30:00;7;1;9;1;0;3;5
2020-09-22 02:45:00;7;1;7;2;7;9;2
2020-09-22 03:00:00;4;2;8;2;4;7;6
2020-09-22 03:15:00;6;2;7;3;5;9;3
2020-09-22 03:30:00;7;0;7;3;2;6;1
2020-09-22 03:45:00;8;2;7;1;2;6;6
2020-09-22 04:00:00;8;3;14;3;1;4;2
2020-09-22 04:15:00;6;4;9;3;3;3;1
2020-09-22 04:30:00;8;4;21;5;4;1;3
2020-09-22 04:45:00;20;6;44;7;2;1;3
2020-09-22 05:00:00;27;12;64;23;3;1;1
2020-09-22 05:15:00;38;25;110;26;1;1;0
2020-09-22 05:30:00;46;18;101;58;0;0;0
2020-09-22 05:45:00;64;35;88;59;5;1;1
2020-09-22 06:00:00;70;59;105;57;3;0;0
2020-09-22 06:15:00;83;46;136;69;6;0;0
2020-09-22 06:30:00;105;65;151;77;5;0;0
2020-09-22 06:45:00;117;91;176;103;12;0;0
2020-09-22 07:00:00;144;70;161;86;14;2;1
2020-09-22 07:15:00;220;111;176;109;16;0;0
2020-09-22 07:30:00;188;112;210;122;12;2;0
2020-09-22 07:45:00;191;131;206;120;15;3;3
2020-09-22 08:00:00;139;84;179;97;17;1;1
2020-09-22 08:15:00;137;94;162;94;17;2;1
2020-09-22 08:30:00;145;114;150;100;13;1;0
2020-09-22 08:45:00;131;112;148;93;14;3;0
2020-09-22 09:00:00;117;81;132;62;14;3;1
2020-09-22 09:15:00;133;81;127;67;10;2;2
2020-09-22 09:30:00;125;79;144;58;6;1;0
2020-09-22 09:45:00;120;68;139;83;7;2;0
2020-09-22 10:00:00;128;90;156;75;12;2;0
2020-09-22 10:15:00;133;93;146;72;8;2;1
2020-09-22 10:30:00;126;104;163;80;11;4;0
2020-09-22 10:45:00;136;105;145;73;11;3;1
2020-09-22 11:00:00;120;83;138;81;11;2;0
2020-09-22 11:15:00;131;108;145;87;15;2;0
2020-09-22 11:30:00;142;89;161;69;10;1;0
2020-09-22 11:45:00;132;100;155;81;19;6;1
2020-09-22 12:00:00;128;96;155;76;2;2;0
2020-09-22 12:15:00;132;90;151;84;8;0;5
2020-09-22 12:30:00;153;97;144;77;10;0;6
2020-09-22 12:45:00;166;112;166;79;21;3;8
2020-09-22 13:00:00;155;98;189;110;9;2;4
2020-09-22 13:15:00;132;94;187;92;7;4;1
2020-09-22 13:30:00;149;110;176;105;15;1;2
2020-09-22 13:45:00;158;114;175;114;7;4;1
2020-09-22 14:00:00;152;110;172;94;13;3;2
2020-09-22 14:15:00;181;134;163;71;12;2;0
2020-09-22 14:30:00;164;125;157;77;12;5;3
2020-09-22 14:45:00;171;118;171;87;10;2;4
2020-09-22 15:00:00;168;113;169;87;16;4;2
2020-09-22 15:15:00;190;134;167;73;13;1;1
2020-09-22 15:30:00;193;142;195;83;12;5;1
2020-09-22 15:45:00;193;147;193;103;15;2;2
2020-09-22 16:00:00;187;154;202;115;11;7;6
2020-09-22 16:15:00;199;163;201;111;12;6;1
2020-09-22 16:30:00;220;154;170;101;13;2;3
2020-09-22 16:45:00;224;165;181;101;14;1;6
2020-09-22 17:00:00;225;145;202;111;24;3;5
2020-09-22 17:15:00;240;153;190;91;13;3;3
2020-09-22 17:30:00;199;146;181;97;10;2;4
2020-09-22 17:45:00;192;138;167;102;15;4;0
2020-09-22 18:00:00;173;138;172;88;7;7;4
2020-09-22 18:15:00;202;106;182;97;17;3;0
2020-09-22 18:30:00;160;119;154;75;14;3;0
2020-09-22 18:45:00;139;113;132;68;8;4;0
2020-09-22 19:00:00;153;93;132;62;5;3;2
2020-09-22 19:15:00;118;78;147;70;2;1;3
2020-09-22 19:30:00;102;73;122;66;5;3;1
2020-09-22 19:45:00;101;77;129;61;8;1;3
2020-09-22 20:00:00;95;63;99;49;3;1;0
2020-09-22 20:15:00;94;71;109;51;4;0;1
2020-09-22 20:30:00;65;47;88;43;3;0;1
2020-09-22 20:45:00;62;42;96;45;2;1;1
2020-09-22 21:00:00;68;38;108;40;3;1;0
2020-09-22 21:15:00;74;41;114;51;2;2;2
2020-09-22 21:30:00;67;33;77;25;2;0;3
2020-09-22 21:45:00;100;64;78;25;3;0;0
2020-09-22 22:00:00;56;57;45;16;2;2;2
2020-09-22 22:15:00;45;40;76;22;3;0;0
2020-09-22 22:30:00;29;15;42;9;2;1;0
2020-09-22 22:45:00;35;24;36;19;3;1;2
2020-09-22 23:00:00;28;13;34;11;1;0;4
2020-09-22 23:15:00;21;16;22;11;3;2;1
2020-09-22 23:30:00;18;10;22;5;3;2;1
