DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-08-28 00:00:00;12;10;0;0;0;3;10;1;1
2019-08-28 00:15:00;18;11;0;0;0;7;13;0;3
2019-08-28 00:30:00;10;5;0;0;0;7;5;1;1
2019-08-28 00:45:00;6;6;0;0;0;8;12;0;1
2019-08-28 01:00:00;15;3;0;0;0;4;7;0;0
2019-08-28 01:15:00;12;9;0;0;0;2;11;1;0
2019-08-28 01:30:00;5;6;0;0;0;4;13;0;0
2019-08-28 01:45:00;7;4;0;0;0;6;12;0;0
2019-08-28 02:00:00;4;6;0;0;0;7;8;0;0
2019-08-28 02:15:00;10;6;0;0;0;2;7;0;0
2019-08-28 02:30:00;5;6;0;0;0;2;7;0;1
2019-08-28 02:45:00;7;2;0;0;0;3;10;0;0
2019-08-28 03:00:00;9;8;0;0;0;5;7;0;0
2019-08-28 03:15:00;4;0;0;0;0;2;13;0;0
2019-08-28 03:30:00;5;3;0;0;0;5;6;0;0
2019-08-28 03:45:00;7;4;0;0;0;4;10;0;0
2019-08-28 04:00:00;7;3;0;0;0;3;11;1;2
2019-08-28 04:15:00;7;5;0;0;0;1;9;0;1
2019-08-28 04:30:00;7;1;0;0;0;7;21;0;0
2019-08-28 04:45:00;18;8;0;0;0;3;41;0;0
2019-08-28 05:00:00;14;6;0;0;0;8;33;1;1
2019-08-28 05:15:00;36;12;0;0;0;10;62;2;3
2019-08-28 05:30:00;40;28;0;0;0;9;66;6;7
2019-08-28 05:45:00;72;35;0;0;0;12;100;3;13
2019-08-28 06:00:00;47;30;0;0;0;14;86;4;5
2019-08-28 06:15:00;68;50;0;0;0;16;145;6;13
2019-08-28 06:30:00;77;61;0;0;0;13;149;11;13
2019-08-28 06:45:00;94;81;0;0;0;13;166;4;16
2019-08-28 07:00:00;94;105;0;0;0;13;181;10;17
2019-08-28 07:15:00;81;92;0;0;0;12;151;8;20
2019-08-28 07:30:00;128;93;0;0;0;19;145;8;18
2019-08-28 07:45:00;98;79;0;0;0;14;191;9;35
2019-08-28 08:00:00;88;82;0;0;0;26;175;11;18
2019-08-28 08:15:00;87;96;0;0;0;12;167;11;24
2019-08-28 08:30:00;79;75;0;0;0;21;172;10;19
2019-08-28 08:45:00;103;74;0;0;0;29;181;7;20
2019-08-28 09:00:00;87;82;0;0;0;26;150;7;14
2019-08-28 09:15:00;106;86;0;0;0;24;147;11;18
2019-08-28 09:30:00;95;78;0;0;0;18;155;15;18
2019-08-28 09:45:00;95;80;0;0;0;21;155;15;19
2019-08-28 10:00:00;84;62;0;0;0;32;148;9;21
2019-08-28 10:15:00;97;78;0;0;0;27;152;11;18
2019-08-28 10:30:00;96;67;0;0;0;26;134;11;17
2019-08-28 10:45:00;96;79;0;0;0;30;152;8;14
2019-08-28 11:00:00;83;91;0;0;0;35;158;7;10
2019-08-28 11:15:00;88;78;0;0;0;27;184;14;22
2019-08-28 11:30:00;99;82;0;0;0;35;164;12;16
2019-08-28 11:45:00;103;103;0;0;0;26;159;15;17
2019-08-28 12:00:00;109;98;0;0;0;20;176;19;22
2019-08-28 12:15:00;89;76;0;0;0;35;152;9;16
2019-08-28 12:30:00;90;86;0;0;0;19;139;17;15
2019-08-28 12:45:00;112;79;0;0;0;36;156;11;18
2019-08-28 13:00:00;85;78;0;0;0;55;167;9;18
2019-08-28 13:15:00;84;74;0;0;0;38;186;10;10
2019-08-28 13:30:00;105;85;0;0;0;28;149;7;15
2019-08-28 13:45:00;100;82;0;0;0;25;163;11;19
2019-08-28 14:00:00;85;87;0;0;0;27;164;13;37
2019-08-28 14:15:00;92;76;0;0;0;32;179;12;20
2019-08-28 14:30:00;97;92;0;0;0;36;167;20;27
2019-08-28 14:45:00;89;98;0;0;0;32;168;8;12
2019-08-28 15:00:00;107;87;0;0;0;30;175;16;19
2019-08-28 15:15:00;102;103;0;0;0;30;147;17;22
2019-08-28 15:30:00;106;103;0;0;0;41;178;13;24
2019-08-28 15:45:00;113;99;0;0;0;34;160;15;27
2019-08-28 16:00:00;115;118;0;0;0;31;219;18;25
2019-08-28 16:15:00;125;135;0;0;0;45;199;13;19
2019-08-28 16:30:00;125;131;0;0;0;36;197;13;25
2019-08-28 16:45:00;131;116;0;0;0;56;207;11;22
2019-08-28 17:00:00;117;119;0;0;0;43;195;16;25
2019-08-28 17:15:00;114;134;0;0;0;47;172;21;22
2019-08-28 17:30:00;130;136;0;0;0;40;174;13;18
2019-08-28 17:45:00;133;119;0;0;0;49;138;11;18
2019-08-28 18:00:00;118;122;0;0;0;25;156;20;38
