DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-12-04 00:00:00;11;7;1;1;4;5;11;4;4;0;0;0
2020-12-04 00:15:00;11;8;1;0;3;4;14;5;3;0;0;0
2020-12-04 00:30:00;16;7;0;1;13;8;15;9;7;0;0;1
2020-12-04 00:45:00;12;7;0;1;7;12;13;6;8;0;0;0
2020-12-04 01:00:00;11;9;0;0;2;4;10;2;2;1;0;2
2020-12-04 01:15:00;8;7;0;0;3;4;7;1;3;0;0;0
2020-12-04 01:30:00;13;7;1;0;10;3;15;7;4;0;0;0
2020-12-04 01:45:00;10;5;0;0;3;6;10;4;3;0;0;0
2020-12-04 02:00:00;6;3;1;1;4;1;6;3;1;0;0;0
2020-12-04 02:15:00;8;8;0;1;4;6;9;4;2;0;0;0
2020-12-04 02:30:00;5;4;1;2;4;3;5;4;2;0;0;0
2020-12-04 02:45:00;11;7;0;1;0;4;12;0;2;0;0;0
2020-12-04 03:00:00;8;4;0;4;5;2;8;5;0;0;0;1
2020-12-04 03:15:00;4;4;0;0;3;7;5;4;3;0;0;0
2020-12-04 03:30:00;10;3;0;1;3;7;10;5;8;0;0;0
2020-12-04 03:45:00;13;5;1;0;5;6;12;7;9;1;0;1
2020-12-04 04:00:00;15;7;0;0;13;12;15;11;13;1;0;1
2020-12-04 04:15:00;17;10;1;1;9;8;17;10;8;1;0;0
2020-12-04 04:30:00;19;9;1;4;14;15;18;16;13;0;0;0
2020-12-04 04:45:00;29;12;0;1;22;24;27;23;25;2;0;0
2020-12-04 05:00:00;54;19;1;1;40;59;50;46;53;0;0;1
2020-12-04 05:15:00;76;26;2;3;62;75;74;76;81;2;0;1
2020-12-04 05:30:00;99;27;7;4;51;87;94;78;88;1;0;6
2020-12-04 05:45:00;153;29;5;6;53;87;151;69;78;1;0;6
2020-12-04 06:00:00;202;49;5;10;52;60;197;58;66;1;0;1
2020-12-04 06:15:00;200;44;7;11;53;104;196;67;84;2;0;2
2020-12-04 06:30:00;174;32;9;9;63;79;189;96;87;1;0;3
2020-12-04 06:45:00;166;29;4;10;50;117;169;77;78;5;0;6
2020-12-04 07:00:00;156;38;13;10;40;121;168;88;114;5;0;6
2020-12-04 07:15:00;200;35;18;24;50;178;222;107;127;3;0;11
2020-12-04 07:30:00;221;54;28;47;78;176;259;112;169;4;1;13
2020-12-04 07:45:00;228;49;33;43;111;212;274;135;185;3;3;13
2020-12-04 08:00:00;215;32;28;31;108;141;232;97;140;5;2;9
2020-12-04 08:15:00;194;28;25;22;107;153;211;93;159;4;3;5
2020-12-04 08:30:00;189;50;18;27;111;138;204;108;128;4;2;4
2020-12-04 08:45:00;177;30;30;33;85;134;196;97;125;2;1;5
2020-12-04 09:00:00;185;43;21;34;89;141;200;94;126;3;1;2
2020-12-04 09:15:00;150;46;27;24;96;141;166;98;138;4;1;3
2020-12-04 09:30:00;187;38;32;36;103;131;211;113;142;0;2;4
2020-12-04 09:45:00;209;34;23;32;76;154;227;86;148;3;1;3
2020-12-04 10:00:00;180;35;22;29;68;131;200;78;140;2;1;3
2020-12-04 10:15:00;199;34;23;42;107;161;215;110;157;1;1;2
2020-12-04 10:30:00;181;28;32;37;79;147;193;110;147;4;0;2
2020-12-04 10:45:00;213;39;39;56;89;129;231;107;135;2;2;2
2020-12-04 11:00:00;185;27;34;40;47;90;199;96;135;4;3;3
2020-12-04 11:15:00;234;32;29;46;50;94;253;103;125;2;5;4
2020-12-04 11:30:00;225;35;38;70;54;67;241;107;119;3;0;1
2020-12-04 11:45:00;248;27;33;73;36;92;260;107;120;3;3;5
2020-12-04 12:00:00;257;42;49;63;43;84;282;125;160;1;2;3
2020-12-04 12:15:00;261;28;23;82;75;123;271;112;156;1;5;10
2020-12-04 12:30:00;279;23;31;59;37;122;266;118;147;1;2;8
2020-12-04 12:45:00;274;24;62;79;45;134;201;131;137;2;3;5
2020-12-04 13:00:00;254;29;50;60;43;142;160;174;181;5;3;12
2020-12-04 13:15:00;261;19;18;90;84;123;192;131;150;2;3;10
2020-12-04 13:30:00;233;14;25;93;72;109;169;122;172;3;5;4
2020-12-04 13:45:00;221;22;31;72;82;77;197;114;139;1;2;10
2020-12-04 14:00:00;248;16;26;96;69;95;208;112;153;1;3;3
2020-12-04 14:15:00;244;15;37;92;91;84;160;115;176;1;1;8
2020-12-04 14:30:00;259;9;25;90;70;92;202;114;167;2;3;9
2020-12-04 14:45:00;195;11;23;88;93;86;136;107;158;6;4;15
2020-12-04 15:00:00;221;17;23;97;54;104;179;99;154;2;2;5
2020-12-04 15:15:00;223;19;19;77;62;140;190;114;176;0;2;7
2020-12-04 15:30:00;257;18;22;98;73;80;239;101;166;2;0;4
2020-12-04 15:45:00;262;12;36;81;64;127;256;108;174;2;0;8
2020-12-04 16:00:00;272;24;31;64;80;117;270;113;175;3;0;5
2020-12-04 16:15:00;276;21;39;59;64;116;244;125;158;0;2;7
2020-12-04 16:30:00;272;28;27;47;85;106;261;108;144;1;3;5
2020-12-04 16:45:00;266;32;30;60;36;87;280;101;123;0;0;9
2020-12-04 17:00:00;264;26;31;60;37;101;257;101;133;5;1;7
2020-12-04 17:15:00;242;31;29;53;43;71;232;93;113;2;0;5
2020-12-04 17:30:00;247;35;34;46;52;95;239;106;103;0;0;5
2020-12-04 17:45:00;252;25;24;54;44;85;254;79;117;0;0;5
2020-12-04 18:00:00;238;25;25;48;46;58;222;88;122;1;0;7
2020-12-04 18:15:00;215;38;24;44;45;51;211;78;94;1;1;1
2020-12-04 18:30:00;220;39;31;46;31;74;220;90;106;0;1;5
2020-12-04 18:45:00;178;44;18;33;38;67;179;66;84;0;0;4
2020-12-04 19:00:00;184;39;21;42;34;53;187;62;77;0;0;3
2020-12-04 19:15:00;196;49;10;29;41;68;199;48;71;1;0;5
2020-12-04 19:30:00;128;37;11;22;27;55;125;44;66;0;1;2
2020-12-04 19:45:00;127;39;10;25;39;37;131;47;62;0;1;4
2020-12-04 20:00:00;127;24;21;26;34;53;132;51;66;0;0;1
2020-12-04 20:15:00;116;30;11;12;49;45;107;58;69;1;1;0
