DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-12-11 00:00:00;13;6;1;1;6;8;13;8;8;1;0;0
2020-12-11 00:15:00;11;6;1;2;8;3;12;4;4;0;0;0
2020-12-11 00:30:00;9;3;0;1;6;6;9;6;6;0;0;0
2020-12-11 00:45:00;5;3;1;1;7;7;6;6;6;0;0;0
2020-12-11 01:00:00;8;6;0;0;8;5;8;6;2;0;0;0
2020-12-11 01:15:00;7;5;0;0;3;5;8;4;4;1;0;1
2020-12-11 01:30:00;13;9;1;0;6;4;13;5;4;0;0;0
2020-12-11 01:45:00;10;5;1;0;4;1;10;3;2;0;0;0
2020-12-11 02:00:00;11;6;1;3;3;5;11;5;4;2;0;2
2020-12-11 02:15:00;9;2;1;0;1;3;7;2;3;0;0;1
2020-12-11 02:30:00;6;4;1;0;3;5;7;3;4;1;0;0
2020-12-11 02:45:00;8;7;0;0;2;2;9;1;1;0;0;1
2020-12-11 03:00:00;8;4;1;2;2;2;8;2;2;0;0;0
2020-12-11 03:15:00;9;6;0;0;4;3;10;3;4;0;0;1
2020-12-11 03:30:00;12;7;0;1;6;6;14;6;6;0;0;2
2020-12-11 03:45:00;5;3;0;1;7;8;8;8;9;2;0;0
2020-12-11 04:00:00;10;3;0;0;8;8;8;10;12;0;0;0
2020-12-11 04:15:00;14;3;0;0;7;6;14;9;7;0;0;0
2020-12-11 04:30:00;12;3;0;0;13;15;11;14;15;1;0;2
2020-12-11 04:45:00;25;10;1;2;20;27;25;22;23;2;0;1
2020-12-11 05:00:00;34;15;1;4;30;42;33;30;40;0;0;0
2020-12-11 05:15:00;53;18;3;2;49;56;56;56;48;1;0;5
2020-12-11 05:30:00;93;26;4;4;62;106;82;63;62;3;1;3
2020-12-11 05:45:00;142;26;6;12;43;76;136;52;59;2;0;6
2020-12-11 06:00:00;155;30;6;4;53;60;156;53;50;3;0;0
2020-12-11 06:15:00;170;45;8;13;67;89;171;63;63;3;0;6
2020-12-11 06:30:00;149;34;7;11;64;117;158;82;75;4;0;6
2020-12-11 06:45:00;129;21;10;11;42;110;136;69;80;5;0;5
2020-12-11 07:00:00;147;40;9;11;44;133;168;72;72;3;1;3
2020-12-11 07:15:00;160;34;11;30;37;193;171;77;90;2;1;12
2020-12-11 07:30:00;190;39;21;58;36;179;222;109;145;2;0;11
2020-12-11 07:45:00;201;37;18;30;96;134;224;101;124;5;0;7
