DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-03-06 00:00:00;8;9;1;0;11;7;1;1;1;2;2;0;0;11;12;0;0;0;0;0;0;0;0
2020-03-06 00:15:00;8;5;2;1;12;9;3;3;2;1;2;3;3;10;16;0;0;0;0;0;0;0;0
2020-03-06 00:30:00;5;11;3;0;8;4;1;1;1;1;1;0;0;8;10;0;0;0;0;0;0;0;0
2020-03-06 00:45:00;6;7;1;2;8;6;0;3;2;1;1;1;1;8;9;0;0;0;0;0;0;0;0
2020-03-06 01:00:00;8;5;0;1;5;7;0;0;0;0;0;0;0;10;9;0;0;0;0;0;0;0;0
2020-03-06 01:15:00;6;6;0;0;10;5;0;0;2;0;0;0;0;8;14;0;0;0;0;0;0;0;0
2020-03-06 01:30:00;5;9;0;0;6;9;0;0;1;1;1;0;0;10;10;0;0;0;0;0;0;0;0
2020-03-06 01:45:00;4;4;1;1;5;3;0;1;2;0;0;0;0;5;5;0;0;0;0;0;0;0;0
2020-03-06 02:00:00;6;3;0;0;8;6;0;1;1;0;0;0;0;7;11;0;0;0;0;0;0;0;0
2020-03-06 02:15:00;2;5;2;0;6;4;1;1;2;1;1;1;1;2;6;0;0;0;0;0;0;0;0
2020-03-06 02:30:00;1;1;1;0;1;2;2;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-03-06 02:45:00;3;3;0;2;9;5;0;1;1;0;1;0;0;3;9;0;0;0;0;0;0;0;0
2020-03-06 03:00:00;5;4;0;0;5;6;2;0;0;0;0;0;0;5;8;0;0;0;0;0;0;0;0
2020-03-06 03:15:00;2;3;1;0;9;7;1;0;0;0;0;0;0;5;12;0;0;0;0;0;0;0;0
2020-03-06 03:30:00;1;2;0;0;5;3;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0
2020-03-06 03:45:00;3;7;1;0;7;3;1;2;1;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-03-06 04:00:00;5;7;1;3;6;7;3;1;1;2;3;1;0;6;6;0;0;0;0;0;0;0;0
2020-03-06 04:15:00;3;11;1;3;17;14;2;2;4;0;0;0;0;10;23;0;0;0;0;0;0;0;0
2020-03-06 04:30:00;14;11;6;8;13;9;1;4;6;0;0;0;0;19;16;0;0;0;0;0;0;0;0
2020-03-06 04:45:00;23;21;1;7;12;10;1;3;7;0;1;0;0;31;16;0;0;0;0;0;0;0;0
2020-03-06 05:00:00;46;64;4;3;17;16;2;9;7;3;5;0;0;68;23;0;0;0;0;0;0;0;0
2020-03-06 05:15:00;78;97;3;12;29;24;3;12;8;3;4;3;4;99;38;0;0;0;0;0;0;0;0
2020-03-06 05:30:00;80;108;2;11;34;36;8;18;13;4;10;3;4;100;49;0;0;0;0;0;0;0;0
2020-03-06 05:45:00;63;83;1;8;54;51;6;13;12;8;12;3;3;85;80;0;0;0;0;0;0;0;0
2020-03-06 06:00:00;76;87;1;20;62;66;6;16;11;8;7;8;9;102;90;0;0;0;0;0;0;0;0
2020-03-06 06:15:00;100;112;5;12;70;67;12;17;11;12;16;4;6;122;96;0;0;0;0;0;0;0;0
2020-03-06 06:30:00;123;151;10;25;67;87;13;32;16;8;18;14;13;153;95;0;0;0;0;0;0;0;0
2020-03-06 06:45:00;121;154;2;30;61;64;8;20;18;17;22;13;18;161;92;0;0;0;0;0;0;1;0
2020-03-06 07:00:00;130;164;8;28;68;85;14;35;24;13;25;10;10;160;91;0;1;0;0;0;9;0;0
2020-03-06 07:15:00;183;211;10;47;84;89;14;43;38;36;34;15;11;151;120;0;0;0;0;0;2;0;1
2020-03-06 07:30:00;149;178;6;56;103;107;7;47;41;24;27;25;29;153;128;3;4;0;0;0;0;0;0
2020-03-06 07:45:00;158;155;9;60;111;121;13;40;44;30;31;21;20;151;142;0;0;0;0;0;0;0;0
2020-03-06 08:00:00;119;134;11;31;80;96;10;31;18;23;17;19;15;151;117;0;0;0;0;0;0;0;3
2020-03-06 08:15:00;137;134;6;36;88;68;7;46;27;11;46;7;13;152;99;0;0;0;0;0;0;0;0
2020-03-06 08:30:00;124;117;11;21;86;94;8;34;28;20;21;10;13;152;115;1;0;0;0;0;0;0;2
2020-03-06 08:45:00;124;143;8;37;102;81;16;28;37;17;18;8;7;145;118;0;0;0;0;0;0;0;0
2020-03-06 09:00:00;107;118;5;34;75;75;10;31;35;11;10;11;11;142;103;4;0;0;0;0;0;0;0
2020-03-06 09:15:00;108;111;12;33;86;89;8;25;25;19;17;10;12;121;113;0;0;0;0;0;0;0;0
2020-03-06 09:30:00;107;112;14;36;90;90;11;23;31;11;11;11;12;130;123;0;0;0;0;0;0;0;0
2020-03-06 09:45:00;142;133;9;24;108;90;5;23;25;15;17;7;10;161;130;0;0;0;0;0;0;0;0
2020-03-06 10:00:00;109;107;12;33;100;104;10;23;16;10;9;11;14;134;121;0;0;2;0;0;0;0;0
2020-03-06 10:15:00;116;95;13;38;99;81;11;29;26;7;9;6;5;148;140;0;0;0;0;3;0;0;0
2020-03-06 10:30:00;139;141;8;38;108;110;16;30;33;9;8;20;21;161;145;0;0;0;0;0;0;0;0
2020-03-06 10:45:00;131;108;10;40;109;102;12;25;27;12;12;7;6;149;133;0;0;0;3;0;0;0;0
2020-03-06 11:00:00;107;101;23;34;107;112;18;24;28;21;21;11;11;132;135;0;0;0;0;0;0;0;0
2020-03-06 11:15:00;124;114;12;34;104;109;10;37;31;11;18;13;13;156;147;0;0;0;0;0;0;0;0
2020-03-06 11:30:00;120;114;17;37;109;126;20;29;32;8;22;18;17;141;146;0;0;0;0;0;0;0;0
2020-03-06 11:45:00;107;106;15;39;115;137;13;26;27;6;28;7;10;137;156;0;0;0;0;1;0;0;0
2020-03-06 12:00:00;139;133;13;32;108;127;11;30;41;12;14;8;10;176;153;1;0;0;0;0;0;0;1
2020-03-06 12:15:00;125;116;11;43;123;115;20;33;30;18;27;5;4;150;154;0;0;0;0;0;0;0;0
2020-03-06 12:30:00;129;130;7;39;127;149;20;42;36;12;17;13;14;155;162;0;1;0;0;0;2;2;0
2020-03-06 12:45:00;122;128;12;35;137;170;15;35;49;19;23;16;20;137;173;0;2;0;0;0;0;0;0
2020-03-06 13:00:00;148;155;10;42;131;156;17;30;36;20;16;8;6;156;175;0;1;0;0;0;1;0;1
2020-03-06 13:15:00;140;134;13;40;129;156;16;37;29;15;16;21;23;147;158;0;0;0;0;20;0;0;0
2020-03-06 13:30:00;142;145;13;40;147;160;16;45;39;16;23;12;12;178;178;6;0;0;0;3;0;0;0
2020-03-06 13:45:00;132;132;13;43;131;142;17;34;20;14;15;8;10;160;171;0;4;0;0;0;0;0;0
2020-03-06 14:00:00;146;149;10;46;120;151;12;29;30;11;38;13;13;168;155;0;0;0;0;4;0;0;0
2020-03-06 14:15:00;128;104;17;37;133;147;18;45;36;19;26;9;8;150;174;0;0;0;0;0;0;0;0
2020-03-06 14:30:00;141;139;12;33;140;155;9;36;43;13;12;10;10;172;174;3;85;0;0;0;0;0;0
2020-03-06 14:45:00;156;142;15;41;177;190;19;40;32;10;9;13;14;166;204;2;0;0;0;0;0;0;0
2020-03-06 15:00:00;156;134;20;40;151;146;15;39;36;18;34;12;11;168;174;6;0;0;0;0;0;0;0
2020-03-06 15:15:00;140;121;16;41;138;141;11;47;38;16;15;10;10;162;184;2;0;0;0;3;19;0;0
