DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-01-02 00:00:00;7;5;2;2;0;4;0;0;0;0;0
2020-01-02 00:15:00;12;3;3;1;0;6;2;0;0;0;0
2020-01-02 00:30:00;6;4;2;5;0;9;2;0;0;0;0
2020-01-02 00:45:00;6;3;2;2;0;3;3;0;0;0;0
2020-01-02 01:00:00;7;3;0;1;0;2;0;0;0;0;0
2020-01-02 01:15:00;8;4;1;2;0;3;2;0;0;0;0
2020-01-02 01:30:00;6;5;1;0;0;6;1;0;0;0;0
2020-01-02 01:45:00;9;2;0;0;0;1;0;0;0;0;0
2020-01-02 02:00:00;4;2;1;0;0;2;0;0;0;0;0
2020-01-02 02:15:00;2;1;0;0;0;0;0;0;0;0;0
2020-01-02 02:30:00;4;1;0;4;0;3;0;0;0;0;0
2020-01-02 02:45:00;4;2;0;0;0;5;0;0;0;0;0
2020-01-02 03:00:00;2;0;1;1;0;3;0;0;0;0;0
2020-01-02 03:15:00;3;3;0;1;0;5;0;0;0;0;0
2020-01-02 03:30:00;3;1;0;0;0;1;0;0;0;0;0
2020-01-02 03:45:00;4;1;2;1;0;5;0;0;0;0;0
2020-01-02 04:00:00;4;2;0;0;0;3;0;0;0;0;0
2020-01-02 04:15:00;12;3;1;2;0;7;0;0;0;0;0
2020-01-02 04:30:00;10;9;4;2;0;4;1;0;0;0;0
2020-01-02 04:45:00;9;2;1;3;0;2;2;0;0;0;0
2020-01-02 05:00:00;18;4;2;3;0;6;4;0;0;0;0
2020-01-02 05:15:00;24;12;3;4;0;15;3;0;0;0;0
2020-01-02 05:30:00;26;14;3;9;0;39;3;0;0;0;0
2020-01-02 05:45:00;19;17;3;15;0;37;8;0;0;0;0
2020-01-02 06:00:00;28;18;6;7;0;19;3;0;0;0;0
2020-01-02 06:15:00;18;18;3;13;0;27;3;0;0;0;0
2020-01-02 06:30:00;30;17;5;15;0;33;7;0;0;0;0
2020-01-02 06:45:00;27;29;6;15;0;26;9;0;0;0;0
2020-01-02 07:00:00;28;32;3;11;0;30;9;0;0;0;0
2020-01-02 07:15:00;34;23;8;18;0;27;6;0;0;0;0
2020-01-02 07:30:00;37;22;6;11;0;41;10;0;0;0;0
2020-01-02 07:45:00;47;39;8;27;0;36;15;0;0;0;0
2020-01-02 08:00:00;37;35;7;23;0;42;8;0;0;0;0
2020-01-02 08:15:00;27;28;6;15;0;29;13;0;0;0;0
2020-01-02 08:30:00;38;26;10;16;0;36;35;0;0;0;0
2020-01-02 08:45:00;46;36;12;20;0;39;14;7;0;0;0
2020-01-02 09:00:00;53;41;7;29;0;48;16;0;0;0;0
2020-01-02 09:15:00;51;46;13;30;0;60;14;0;0;0;0
2020-01-02 09:30:00;60;41;9;27;0;71;20;0;0;0;0
2020-01-02 09:45:00;67;44;13;29;0;64;26;2;4;0;0
2020-01-02 10:00:00;60;49;15;38;0;60;24;0;0;0;0
2020-01-02 10:15:00;66;47;13;38;0;80;20;0;0;0;0
2020-01-02 10:30:00;75;53;25;37;0;72;26;0;0;0;0
