DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-12-15 00:00:00;4;5;2;3;0;1
2020-12-15 00:15:00;7;3;3;2;0;2
2020-12-15 00:30:00;2;2;3;5;0;0
2020-12-15 00:45:00;10;1;3;4;2;3
2020-12-15 01:00:00;4;0;3;0;0;0
2020-12-15 01:15:00;3;2;0;5;0;0
2020-12-15 01:30:00;7;3;2;0;0;0
2020-12-15 01:45:00;2;2;4;3;0;1
2020-12-15 02:00:00;4;0;2;5;0;1
2020-12-15 02:15:00;6;2;1;2;1;1
2020-12-15 02:30:00;0;1;2;5;1;0
2020-12-15 02:45:00;2;0;0;7;0;0
2020-12-15 03:00:00;1;0;1;3;0;0
2020-12-15 03:15:00;4;2;2;2;0;1
2020-12-15 03:30:00;6;4;2;5;0;2
2020-12-15 03:45:00;1;0;4;3;0;1
2020-12-15 04:00:00;4;0;2;4;0;0
2020-12-15 04:15:00;11;3;4;11;0;0
2020-12-15 04:30:00;20;7;5;20;0;9
2020-12-15 04:45:00;35;10;7;17;0;3
2020-12-15 05:00:00;72;53;8;22;1;4
2020-12-15 05:15:00;71;71;14;25;1;10
2020-12-15 05:30:00;74;97;23;47;5;5
2020-12-15 05:45:00;71;57;37;74;0;6
2020-12-15 06:00:00;66;48;45;97;6;9
2020-12-15 06:15:00;81;70;43;81;6;16
2020-12-15 06:30:00;145;107;49;88;7;22
2020-12-15 06:45:00;112;97;48;104;9;15
2020-12-15 07:00:00;111;109;39;82;10;21
2020-12-15 07:15:00;130;128;52;116;14;44
2020-12-15 07:30:00;156;146;90;158;16;65
2020-12-15 07:45:00;147;158;72;132;13;45
2020-12-15 08:00:00;144;159;56;109;18;47
2020-12-15 08:15:00;122;133;68;119;14;45
2020-12-15 08:30:00;115;102;62;130;12;49
2020-12-15 08:45:00;127;109;83;111;11;38
2020-12-15 09:00:00;94;76;54;97;16;23
2020-12-15 09:15:00;126;90;62;113;8;40
2020-12-15 09:30:00;141;95;69;116;6;30
2020-12-15 09:45:00;125;103;67;119;9;39
2020-12-15 10:00:00;134;108;86;119;8;29
2020-12-15 10:15:00;134;106;73;151;13;42
2020-12-15 10:30:00;134;107;81;148;16;37
2020-12-15 10:45:00;138;113;100;170;17;42
2020-12-15 11:00:00;147;123;77;156;13;39
2020-12-15 11:15:00;147;117;87;164;19;40
2020-12-15 11:30:00;148;110;102;174;18;54
2020-12-15 11:45:00;143;124;74;146;20;36
2020-12-15 12:00:00;130;113;79;141;14;40
2020-12-15 12:15:00;136;127;95;170;14;56
2020-12-15 12:30:00;125;114;87;148;15;40
2020-12-15 12:45:00;119;117;99;176;27;53
2020-12-15 13:00:00;139;133;91;150;16;48
2020-12-15 13:15:00;163;152;106;167;15;46
2020-12-15 13:30:00;161;171;92;166;10;39
2020-12-15 13:45:00;159;146;92;155;20;40
2020-12-15 14:00:00;151;128;101;173;14;46
2020-12-15 14:15:00;158;126;110;197;18;43
2020-12-15 14:30:00;171;138;136;225;28;48
2020-12-15 14:45:00;152;140;170;253;21;52
2020-12-15 15:00:00;137;124;128;195;15;57
2020-12-15 15:15:00;169;151;137;223;17;44
2020-12-15 15:30:00;154;136;124;230;22;50
2020-12-15 15:45:00;159;141;143;206;18;54
2020-12-15 16:00:00;161;131;125;220;13;49
2020-12-15 16:15:00;162;139;138;229;22;50
2020-12-15 16:30:00;187;180;152;225;15;56
2020-12-15 16:45:00;164;148;142;221;16;50
2020-12-15 17:00:00;154;132;136;196;19;61
2020-12-15 17:15:00;143;142;138;231;24;44
2020-12-15 17:30:00;141;132;104;203;20;45
2020-12-15 17:45:00;148;122;106;175;18;53
2020-12-15 18:00:00;127;113;84;162;23;50
2020-12-15 18:15:00;155;121;79;158;21;44
2020-12-15 18:30:00;119;89;80;136;11;35
2020-12-15 18:45:00;108;78;70;129;15;30
2020-12-15 19:00:00;120;94;44;110;13;30
2020-12-15 19:15:00;101;56;61;93;14;32
2020-12-15 19:30:00;93;59;52;63;10;35
2020-12-15 19:45:00;91;51;39;70;8;28
2020-12-15 20:00:00;83;58;44;79;9;17
2020-12-15 20:15:00;73;43;46;74;8;14
2020-12-15 20:30:00;72;41;42;60;9;15
2020-12-15 20:45:00;77;45;32;41;4;11
2020-12-15 21:00:00;88;72;27;38;1;7
2020-12-15 21:15:00;75;68;19;41;1;14
2020-12-15 21:30:00;49;25;29;37;1;8
2020-12-15 21:45:00;40;22;52;63;2;2
2020-12-15 22:00:00;28;18;45;87;2;3
2020-12-15 22:15:00;33;12;23;37;1;5
2020-12-15 22:30:00;29;14;7;26;1;5
2020-12-15 22:45:00;26;16;6;18;1;2
2020-12-15 23:00:00;18;9;9;20;2;3
2020-12-15 23:15:00;22;5;10;17;0;0
2020-12-15 23:30:00;14;7;4;11;1;2
