DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-10-18 00:00:00;0;9;2;6;1;0;0;4;9;0;0;0;0;0
2019-10-18 00:15:00;7;6;1;4;0;1;0;5;14;0;0;0;0;0
2019-10-18 00:30:00;4;11;2;1;1;0;0;3;2;0;0;0;0;0
2019-10-18 00:45:00;1;8;0;3;0;0;0;4;6;0;0;0;0;0
2019-10-18 01:00:00;2;2;1;0;0;0;0;1;1;0;0;0;0;0
2019-10-18 01:15:00;0;0;2;3;1;0;0;1;3;0;0;0;0;0
2019-10-18 01:30:00;2;8;3;3;0;0;0;1;5;0;0;0;0;0
2019-10-18 01:45:00;1;5;1;5;1;0;0;3;8;0;0;0;0;0
2019-10-18 02:00:00;4;9;0;1;1;0;0;1;3;0;0;0;0;0
2019-10-18 02:15:00;1;5;1;1;0;0;0;3;5;0;0;0;0;0
2019-10-18 02:30:00;2;4;2;2;0;0;0;1;7;0;0;0;0;0
2019-10-18 02:45:00;5;6;3;3;0;0;0;0;5;0;0;0;0;0
2019-10-18 03:00:00;1;4;0;0;1;0;0;4;8;0;0;0;0;0
2019-10-18 03:15:00;1;3;1;2;0;0;0;2;4;0;0;0;0;0
2019-10-18 03:30:00;5;5;0;2;0;0;0;2;3;0;0;0;0;0
2019-10-18 03:45:00;3;4;1;1;0;0;1;4;10;0;0;0;0;0
2019-10-18 04:00:00;9;30;3;2;1;0;1;12;7;0;0;0;0;0
2019-10-18 04:15:00;41;62;8;5;5;2;8;4;9;0;0;0;0;0
2019-10-18 04:30:00;13;25;4;3;1;0;0;5;14;0;0;0;0;0
2019-10-18 04:45:00;14;15;9;5;5;0;0;14;33;0;0;0;0;0
2019-10-18 05:00:00;10;11;6;9;6;0;0;26;45;0;0;0;4;7
2019-10-18 05:15:00;11;15;22;29;19;1;0;94;158;2;0;0;11;26
2019-10-18 05:30:00;28;51;21;22;19;0;7;82;121;0;0;0;3;0
2019-10-18 05:45:00;38;62;25;22;7;3;4;71;101;0;0;0;0;0
2019-10-18 06:00:00;29;80;32;38;2;6;3;49;73;0;0;0;2;0
2019-10-18 06:15:00;24;30;36;41;15;1;2;50;61;0;0;0;2;3
2019-10-18 06:30:00;10;22;75;68;22;5;3;98;131;0;0;4;4;5
2019-10-18 06:45:00;20;24;59;62;12;9;4;100;112;6;2;0;5;3
2019-10-18 07:00:00;23;27;44;45;12;2;2;94;124;0;0;0;3;2
2019-10-18 07:15:00;40;40;53;56;18;1;2;94;114;0;0;0;4;2
2019-10-18 07:30:00;51;45;54;52;14;6;0;106;134;0;0;0;1;0
2019-10-18 07:45:00;39;46;47;53;19;4;0;90;100;0;0;0;2;1
2019-10-18 08:00:00;32;42;39;48;15;4;0;104;115;1;0;2;5;2
2019-10-18 08:15:00;47;34;36;36;16;2;1;98;84;0;0;1;7;0
2019-10-18 08:30:00;40;34;26;32;11;4;3;71;64;1;0;0;9;3
2019-10-18 08:45:00;36;45;21;27;10;7;3;70;60;2;0;0;9;0
2019-10-18 09:00:00;28;25;15;18;15;3;1;52;49;2;0;1;2;0
2019-10-18 09:15:00;41;37;11;16;16;9;2;54;44;0;0;5;3;1
2019-10-18 09:30:00;37;42;13;17;21;4;0;38;49;0;0;2;6;2
2019-10-18 09:45:00;46;43;15;17;31;3;1;47;48;0;0;0;1;0
2019-10-18 10:00:00;47;57;17;16;27;7;1;40;30;0;0;0;2;0
2019-10-18 10:15:00;34;38;13;18;18;11;4;42;37;0;0;0;7;0
2019-10-18 10:30:00;39;37;11;17;11;9;1;32;26;0;0;0;1;1
2019-10-18 10:45:00;46;51;22;22;18;9;4;32;41;0;0;0;1;0
2019-10-18 11:00:00;44;56;19;19;19;11;4;31;37;0;0;0;4;6
2019-10-18 11:15:00;50;43;19;23;15;14;3;37;44;2;0;2;10;2
2019-10-18 11:30:00;47;55;16;26;22;10;6;45;42;34;6;0;2;0
