DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-07-20 00:00:00;9;13;2;0;7;8;2;1;0;0;0;0;0;0
2020-07-20 00:15:00;10;10;5;1;11;10;7;6;0;0;0;0;0;0
2020-07-20 00:30:00;9;6;2;1;5;10;4;2;0;0;0;0;0;0
2020-07-20 00:45:00;4;7;2;0;5;5;3;7;0;0;0;0;0;0
2020-07-20 01:00:00;10;10;2;1;4;7;3;2;0;1;0;0;0;0
2020-07-20 01:15:00;7;2;2;0;6;8;4;5;0;0;0;0;0;0
2020-07-20 01:30:00;9;6;2;0;6;8;2;2;0;0;0;0;0;0
2020-07-20 01:45:00;8;4;2;1;6;3;0;0;0;0;0;0;0;0
2020-07-20 02:00:00;3;4;2;0;5;5;1;1;0;0;0;0;0;0
2020-07-20 02:15:00;6;4;4;0;5;5;3;1;0;0;0;0;0;0
2020-07-20 02:30:00;4;3;4;0;9;7;4;3;0;0;0;0;0;0
2020-07-20 02:45:00;4;0;3;1;4;4;2;0;0;0;0;0;0;0
2020-07-20 03:00:00;4;0;2;0;2;3;2;2;0;0;0;0;0;0
2020-07-20 03:15:00;3;3;2;0;3;2;0;2;0;0;0;0;0;0
2020-07-20 03:30:00;1;1;3;0;4;3;3;1;0;0;0;0;0;0
2020-07-20 03:45:00;6;2;6;0;3;0;3;5;0;0;0;0;0;0
2020-07-20 04:00:00;6;1;0;0;6;7;1;1;0;0;0;0;0;0
2020-07-20 04:15:00;8;5;5;0;7;8;7;5;0;0;0;0;0;0
2020-07-20 04:30:00;4;3;11;2;11;13;4;2;0;0;0;0;10;0
2020-07-20 04:45:00;11;2;13;1;16;12;11;7;0;0;0;0;0;0
2020-07-20 05:00:00;25;7;45;2;15;21;10;11;9;0;0;0;0;0
2020-07-20 05:15:00;45;27;93;5;25;31;18;16;0;0;0;0;0;0
2020-07-20 05:30:00;62;49;72;12;30;44;15;23;0;0;0;0;0;0
2020-07-20 05:45:00;55;45;52;19;35;61;11;12;0;0;0;0;0;0
2020-07-20 06:00:00;54;41;29;2;45;45;16;15;0;0;0;0;9;0
2020-07-20 06:15:00;61;53;47;6;42;61;21;26;0;0;0;0;0;2
2020-07-20 06:30:00;75;72;54;13;68;92;27;25;0;0;1;0;0;0
2020-07-20 06:45:00;78;75;45;24;63;79;22;23;0;0;0;0;0;12
2020-07-20 07:00:00;89;93;45;26;55;90;16;23;0;0;0;0;1;0
2020-07-20 07:15:00;80;78;64;33;61;86;38;19;0;0;0;0;0;0
2020-07-20 07:30:00;99;109;66;21;85;108;39;28;0;29;0;0;0;0
2020-07-20 07:45:00;112;129;72;32;88;108;38;31;0;0;0;0;0;4
2020-07-20 08:00:00;85;86;79;29;76;100;42;37;0;0;0;0;0;0
2020-07-20 08:15:00;102;96;50;24;71;102;56;32;0;0;0;0;0;1
2020-07-20 08:30:00;104;110;49;30;56;97;36;33;0;0;0;0;0;0
2020-07-20 08:45:00;91;99;49;33;65;98;43;24;0;0;0;0;0;0
2020-07-20 09:00:00;75;85;37;23;63;87;26;32;0;0;0;0;0;0
2020-07-20 09:15:00;88;107;42;19;80;93;38;19;0;4;0;0;0;0
2020-07-20 09:30:00;80;101;41;26;66;105;50;42;0;0;0;0;0;0
2020-07-20 09:45:00;97;106;45;21;92;112;43;40;0;0;0;0;0;0
2020-07-20 10:00:00;89;91;45;22;66;81;52;42;0;0;0;2;0;0
2020-07-20 10:15:00;89;96;51;25;70;108;54;39;3;0;0;0;0;0
2020-07-20 10:30:00;81;101;51;28;82;117;52;33;0;6;0;6;0;12
2020-07-20 10:45:00;87;88;48;21;67;93;53;40;0;0;6;0;0;0
2020-07-20 11:00:00;88;92;46;21;79;98;50;21;0;0;0;0;0;0
2020-07-20 11:15:00;93;103;42;18;79;114;48;39;0;0;0;0;6;6
2020-07-20 11:30:00;83;96;44;24;81;114;64;35;0;0;2;0;0;0
2020-07-20 11:45:00;92;96;46;19;73;107;45;37;0;0;0;0;0;1
2020-07-20 12:00:00;90;102;44;23;73;105;51;28;0;0;0;0;0;0
2020-07-20 12:15:00;78;81;42;20;94;125;55;29;0;0;4;2;0;1
2020-07-20 12:30:00;61;77;43;18;69;102;47;31;3;0;0;0;18;0
2020-07-20 12:45:00;91;94;48;24;67;108;61;37;0;0;0;0;0;0
2020-07-20 13:00:00;88;95;42;23;72;109;39;33;0;6;0;0;0;0
2020-07-20 13:15:00;94;95;74;29;79;116;43;29;0;1;0;0;4;15
2020-07-20 13:30:00;94;104;79;22;88;116;51;37;2;0;5;0;1;0
2020-07-20 13:45:00;110;103;86;23;82;94;41;48;0;0;0;2;0;6
2020-07-20 14:00:00;105;111;71;24;94;125;62;50;0;0;0;4;0;0
2020-07-20 14:15:00;100;107;37;20;92;103;80;75;0;0;4;0;0;32
2020-07-20 14:30:00;103;99;34;24;88;124;73;55;19;1;0;0;0;0
2020-07-20 14:45:00;109;123;55;28;95;123;72;63;0;0;0;0;1;0
2020-07-20 15:00:00;100;123;48;30;92;117;72;49;3;0;2;0;0;27
2020-07-20 15:15:00;111;112;33;26;100;122;72;45;0;4;1;0;0;1
2020-07-20 15:30:00;107;92;46;18;88;135;66;39;2;1;1;0;0;0
2020-07-20 15:45:00;102;111;52;16;114;148;44;33;0;0;0;0;0;0
2020-07-20 16:00:00;120;108;49;36;114;144;57;55;1;9;0;0;1;5
2020-07-20 16:15:00;121;121;50;32;113;145;58;56;0;24;0;2;6;11
2020-07-20 16:30:00;117;112;55;32;96;132;49;49;0;0;19;0;0;0
2020-07-20 16:45:00;103;110;35;38;109;146;51;29;0;0;47;0;0;11
2020-07-20 17:00:00;108;129;38;33;109;142;52;39;0;0;0;0;0;2
2020-07-20 17:15:00;104;125;44;33;98;142;53;29;23;0;0;0;0;13
2020-07-20 17:30:00;107;106;44;32;102;118;45;26;0;0;0;0;0;0
2020-07-20 17:45:00;87;94;39;27;72;111;45;26;0;0;0;1;0;1
2020-07-20 18:00:00;102;100;34;19;102;133;49;45;1;0;0;0;0;4
2020-07-20 18:15:00;92;98;42;18;101;126;39;24;0;0;0;2;0;0
2020-07-20 18:30:00;95;90;38;21;72;93;35;33;0;0;0;0;0;0
2020-07-20 18:45:00;83;83;36;17;73;101;40;29;0;0;1;0;0;0
2020-07-20 19:00:00;71;69;26;13;60;87;46;21;0;0;44;5;0;0
2020-07-20 19:15:00;65;66;27;16;62;80;23;25;0;0;5;0;69;0
2020-07-20 19:30:00;51;51;24;17;64;101;37;21;0;13;1;1;0;0
2020-07-20 19:45:00;52;60;20;11;52;72;35;19;1;0;11;0;1;0
2020-07-20 20:00:00;69;60;24;13;58;82;32;22;0;0;0;0;0;3
2020-07-20 20:15:00;65;65;32;11;54;79;25;21;0;0;2;0;0;1
2020-07-20 20:30:00;56;45;32;7;50;56;23;17;0;0;0;0;0;13
2020-07-20 20:45:00;49;61;33;9;36;43;14;18;0;0;0;0;0;1
2020-07-20 21:00:00;56;41;65;5;43;56;22;23;0;0;0;0;2;0
2020-07-20 21:15:00;72;49;84;6;33;47;21;17;0;0;0;0;0;0
2020-07-20 21:30:00;68;37;52;7;32;55;25;16;0;4;0;0;0;2
2020-07-20 21:45:00;48;38;28;3;29;45;59;38;0;0;0;0;0;0
2020-07-20 22:00:00;34;35;20;7;26;38;77;46;0;0;1;0;0;0
2020-07-20 22:15:00;36;34;19;7;31;42;25;46;0;5;2;0;0;0
2020-07-20 22:30:00;45;29;20;5;25;32;19;14;0;0;0;0;0;0
2020-07-20 22:45:00;28;24;13;5;21;27;21;14;0;0;0;0;0;0
2020-07-20 23:00:00;17;13;6;3;15;21;8;5;0;0;0;0;3;0
2020-07-20 23:15:00;16;20;8;4;17;23;8;4;0;0;0;0;0;0
2020-07-20 23:30:00;13;9;11;1;14;20;2;3;0;1;0;0;0;0
2020-07-20 23:45:00;13;7;3;4;9;20;6;4;0;0;0;0;0;4
