DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-02-01 00:00:00;11;4;4;3;5;12;14;8;7;13;8;0;3
2020-02-01 00:15:00;15;10;2;8;7;15;14;9;7;16;12;5;2
2020-02-01 00:30:00;18;5;2;3;2;13;9;5;6;8;10;2;3
2020-02-01 00:45:00;8;5;3;3;4;9;10;6;6;10;7;5;3
2020-02-01 01:00:00;10;1;1;3;1;16;15;3;1;4;4;2;1
2020-02-01 01:15:00;6;5;2;4;3;8;7;1;2;8;10;2;2
2020-02-01 01:30:00;6;2;0;2;4;7;7;3;2;5;8;3;0
2020-02-01 01:45:00;4;3;2;3;1;7;10;7;7;7;1;2;2
2020-02-01 02:00:00;7;2;0;1;5;7;12;9;3;1;4;0;0
2020-02-01 02:15:00;4;3;0;3;2;10;9;2;2;5;6;4;0
2020-02-01 02:30:00;11;8;1;1;1;10;10;6;2;5;5;1;1
2020-02-01 02:45:00;9;2;2;1;2;7;9;3;3;6;3;0;2
2020-02-01 03:00:00;8;1;1;1;2;9;9;4;2;5;2;1;1
2020-02-01 03:15:00;4;3;0;1;0;5;3;2;1;4;6;3;0
2020-02-01 03:30:00;5;2;1;1;1;7;2;2;2;0;0;0;1
2020-02-01 03:45:00;6;0;0;1;2;3;1;1;1;0;0;1;0
2020-02-01 04:00:00;5;1;0;0;3;8;2;2;3;5;3;0;0
2020-02-01 04:15:00;4;0;1;0;2;5;0;1;1;2;1;0;1
2020-02-01 04:30:00;3;2;0;1;3;7;9;2;1;3;2;0;0
2020-02-01 04:45:00;6;1;0;4;4;8;10;2;1;0;0;1;0
2020-02-01 05:00:00;8;1;1;3;5;7;6;4;3;1;2;3;2
2020-02-01 05:15:00;7;6;2;6;7;12;14;3;2;0;0;0;2
2020-02-01 05:30:00;12;5;3;7;6;8;12;7;5;1;2;3;3
2020-02-01 05:45:00;8;5;2;4;6;15;12;9;5;5;5;3;2
2020-02-01 06:00:00;8;10;2;0;11;17;15;5;2;4;3;0;2
2020-02-01 06:15:00;13;6;1;9;9;20;22;9;6;3;1;0;1
2020-02-01 06:30:00;15;8;3;5;6;14;17;16;16;6;2;2;3
2020-02-01 06:45:00;7;3;2;11;9;11;21;9;2;2;3;2;2
2020-02-01 07:00:00;9;6;2;12;14;17;14;7;6;2;3;1;2
2020-02-01 07:15:00;14;2;6;11;9;23;16;7;11;11;11;1;5
