DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-02-08 00:00:00;10;4;3;7;4;16;21;9;9;7;4;1;3
2020-02-08 00:15:00;15;10;1;1;6;16;18;8;6;11;9;3;1
2020-02-08 00:30:00;10;2;3;5;5;20;16;3;3;7;8;2;3
2020-02-08 00:45:00;12;11;1;3;3;13;14;7;5;4;6;4;1
2020-02-08 01:00:00;1;11;1;2;4;10;11;5;6;9;10;2;1
2020-02-08 01:15:00;16;4;2;1;0;14;14;5;6;6;7;5;2
2020-02-08 01:30:00;8;6;2;1;4;8;11;4;4;1;1;2;2
2020-02-08 01:45:00;11;5;2;6;2;11;9;4;3;4;6;2;2
2020-02-08 02:00:00;9;1;6;3;0;8;10;3;1;2;4;1;6
2020-02-08 02:15:00;5;0;3;2;1;8;9;1;2;7;3;1;3
2020-02-08 02:30:00;14;1;0;2;3;8;7;7;6;7;3;0;0
2020-02-08 02:45:00;6;10;1;1;2;5;2;3;3;8;8;1;1
2020-02-08 03:00:00;8;1;1;0;2;7;4;0;0;3;5;2;1
2020-02-08 03:15:00;2;4;2;1;2;9;8;3;1;3;4;0;2
2020-02-08 03:30:00;3;2;0;1;0;4;4;2;1;0;0;0;0
2020-02-08 03:45:00;3;2;1;1;2;6;7;1;1;0;0;0;2
2020-02-08 04:00:00;9;3;1;2;0;7;3;4;1;2;2;3;1
2020-02-08 04:15:00;2;0;1;1;2;3;3;2;1;4;4;1;1
2020-02-08 04:30:00;4;1;0;2;1;6;6;1;0;1;0;0;0
2020-02-08 04:45:00;8;2;0;0;2;6;7;2;2;1;3;1;0
2020-02-08 05:00:00;6;4;4;1;3;3;6;2;1;2;2;0;4
2020-02-08 05:15:00;7;3;1;7;5;13;10;1;1;2;2;0;1
2020-02-08 05:30:00;12;2;5;8;5;11;11;4;3;1;1;1;5
2020-02-08 05:45:00;10;2;1;8;7;20;17;6;6;7;4;1;1
2020-02-08 06:00:00;11;9;3;3;4;21;16;4;2;4;4;2;3
2020-02-08 06:15:00;12;9;4;5;7;37;20;7;2;1;6;1;4
2020-02-08 06:30:00;13;7;3;7;10;69;59;14;6;5;2;3;3
2020-02-08 06:45:00;17;2;7;12;15;146;96;36;12;5;2;2;7
2020-02-08 07:00:00;17;3;4;14;10;57;56;15;4;7;5;2;4
2020-02-08 07:15:00;17;9;3;9;12;57;43;17;9;7;7;3;3
2020-02-08 07:30:00;19;9;6;20;17;62;59;26;12;10;13;2;6
2020-02-08 07:45:00;21;7;10;22;12;57;55;20;15;18;13;4;9
2020-02-08 08:00:00;24;9;6;29;15;53;50;28;14;16;13;6;6
2020-02-08 08:15:00;26;13;6;30;19;54;41;24;15;23;19;11;6
2020-02-08 08:30:00;30;11;7;29;14;79;67;38;26;34;17;5;7
2020-02-08 08:45:00;37;34;10;38;33;47;42;26;36;41;14;3;11
2020-02-08 09:00:00;36;28;12;52;24;56;52;35;24;34;24;13;11
2020-02-08 09:15:00;45;19;12;50;19;69;62;38;26;36;26;9;14
2020-02-08 09:30:00;48;33;6;72;35;66;64;60;34;46;39;20;8
2020-02-08 09:45:00;58;35;16;67;28;75;66;57;36;46;30;12;14
2020-02-08 10:00:00;52;31;15;81;33;87;79;66;40;58;47;13;16
2020-02-08 10:15:00;65;46;9;93;36;100;81;77;51;50;54;19;9
2020-02-08 10:30:00;75;55;17;86;31;97;99;75;50;70;64;26;18
2020-02-08 10:45:00;74;40;22;77;42;67;70;75;63;82;77;19;20
2020-02-08 11:00:00;61;43;12;109;47;79;71;68;48;92;63;25;13
2020-02-08 11:15:00;74;52;22;101;42;80;78;65;54;92;73;26;20
2020-02-08 11:30:00;69;41;19;87;32;104;87;81;51;81;66;23;19
2020-02-08 11:45:00;73;40;23;100;35;88;84;77;58;95;71;28;20
