DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-09-03 00:00:00;13;7;6;0;6;8;1;2;0;0;0;0;0;0
2020-09-03 00:15:00;13;11;6;3;7;8;8;4;0;0;0;0;0;0
2020-09-03 00:30:00;7;4;2;0;11;16;3;2;0;0;0;0;0;0
2020-09-03 00:45:00;11;6;0;0;5;6;1;0;0;0;0;0;0;0
2020-09-03 01:00:00;9;4;3;0;4;7;5;2;0;0;0;0;0;0
2020-09-03 01:15:00;5;4;0;1;5;5;3;2;0;0;0;0;0;0
2020-09-03 01:30:00;10;4;2;1;3;8;2;1;0;0;0;0;0;0
2020-09-03 01:45:00;1;2;3;0;10;5;1;1;0;0;0;0;0;0
2020-09-03 02:00:00;5;2;0;0;2;4;1;1;0;0;0;0;0;0
2020-09-03 02:15:00;4;3;2;1;0;5;3;0;0;0;0;0;0;0
2020-09-03 02:30:00;4;0;2;1;5;6;1;1;0;0;0;0;0;0
2020-09-03 02:45:00;6;3;4;0;2;3;5;5;0;0;0;0;0;0
2020-09-03 03:00:00;7;5;3;0;0;3;1;0;0;0;0;0;0;0
2020-09-03 03:15:00;13;5;3;0;5;4;5;3;0;0;0;0;0;0
2020-09-03 03:30:00;8;2;1;1;5;3;4;2;0;0;0;0;0;0
2020-09-03 03:45:00;10;0;0;0;2;3;5;6;0;0;0;0;0;0
2020-09-03 04:00:00;4;2;2;0;5;9;3;3;0;0;0;0;0;0
2020-09-03 04:15:00;5;1;4;0;7;6;5;6;0;0;0;0;0;0
2020-09-03 04:30:00;11;3;9;4;9;7;4;4;0;0;0;0;0;0
2020-09-03 04:45:00;15;4;13;1;11;17;6;11;0;0;0;0;0;0
2020-09-03 05:00:00;25;11;42;1;17;21;10;9;0;0;0;0;0;0
2020-09-03 05:15:00;49;27;81;6;25;36;10;16;0;0;0;0;0;0
2020-09-03 05:30:00;72;49;84;9;34;29;25;21;0;0;0;0;0;0
2020-09-03 05:45:00;59;53;54;8;37;52;64;37;0;0;0;0;0;0
2020-09-03 06:00:00;50;45;30;10;40;63;88;56;0;0;0;0;0;0
2020-09-03 06:15:00;65;57;42;9;43;78;55;45;0;0;0;0;0;0
2020-09-03 06:30:00;81;81;45;28;70;94;44;27;0;0;0;0;0;0
2020-09-03 06:45:00;82;71;65;20;71;96;25;19;0;0;0;0;0;0
2020-09-03 07:00:00;89;83;51;14;52;92;23;18;0;0;1;0;0;0
2020-09-03 07:15:00;89;96;53;26;63;93;25;28;0;0;0;1;0;0
2020-09-03 07:30:00;75;86;57;21;67;103;41;21;0;1;0;0;0;0
2020-09-03 07:45:00;104;95;61;23;84;110;20;29;3;0;0;0;0;0
2020-09-03 08:00:00;83;97;54;17;73;90;43;26;0;2;0;2;0;0
2020-09-03 08:15:00;97;91;46;26;81;118;35;23;0;0;5;0;0;0
2020-09-03 08:30:00;89;110;43;26;87;100;42;21;0;0;0;0;0;4
2020-09-03 08:45:00;96;108;31;26;72;99;30;30;0;0;0;0;0;3
2020-09-03 09:00:00;84;88;35;20;66;75;19;22;0;0;0;0;0;0
2020-09-03 09:15:00;96;88;21;17;63;92;34;23;0;0;0;0;3;0
2020-09-03 09:30:00;84;110;33;21;61;101;45;26;0;0;0;0;0;0
2020-09-03 09:45:00;101;114;42;19;73;95;32;25;0;0;0;0;0;0
2020-09-03 10:00:00;91;96;35;21;61;95;31;37;0;0;0;0;0;2
2020-09-03 10:15:00;87;85;42;28;81;121;47;30;0;0;0;0;0;0
2020-09-03 10:30:00;91;92;25;19;68;100;45;21;0;0;0;0;0;3
2020-09-03 10:45:00;92;112;42;25;71;110;40;32;0;2;0;0;0;1
2020-09-03 11:00:00;95;106;36;20;72;131;39;40;0;0;0;0;0;0
2020-09-03 11:15:00;92;100;46;17;90;113;48;26;0;0;0;0;0;0
2020-09-03 11:30:00;98;92;45;15;81;99;44;24;0;0;0;0;0;0
2020-09-03 11:45:00;79;90;44;26;82;109;46;23;0;0;0;0;0;1
2020-09-03 12:00:00;72;90;45;20;90;108;52;35;0;0;0;0;0;0
2020-09-03 12:15:00;74;99;37;20;97;126;43;36;0;0;0;0;0;0
2020-09-03 12:30:00;93;78;54;20;68;107;43;26;0;0;0;0;0;56
2020-09-03 12:45:00;81;99;56;20;77;125;36;27;3;0;0;0;0;4
2020-09-03 13:00:00;85;81;58;25;81;103;31;30;0;0;0;0;0;1
2020-09-03 13:15:00;100;90;59;15;84;112;41;41;0;0;0;0;0;0
2020-09-03 13:30:00;102;104;89;26;77;107;49;30;0;0;0;0;0;0
2020-09-03 13:45:00;107;106;80;27;80;113;51;37;0;0;0;0;0;0
2020-09-03 14:00:00;104;110;70;17;76;107;69;53;0;2;0;0;0;1
2020-09-03 14:15:00;115;122;41;24;98;117;80;74;0;0;0;0;2;2
2020-09-03 14:30:00;114;106;37;30;105;128;69;47;0;0;0;0;0;0
2020-09-03 14:45:00;105;97;42;22;113;137;64;53;0;0;27;2;0;7
2020-09-03 15:00:00;98;111;43;23;87;108;63;45;0;0;0;0;0;4
2020-09-03 15:15:00;123;129;55;30;110;151;45;41;0;0;2;0;0;0
2020-09-03 15:30:00;133;142;39;24;115;149;63;40;0;0;4;0;0;0
2020-09-03 15:45:00;134;124;47;34;108;130;53;42;0;0;39;0;2;2
2020-09-03 16:00:00;116;122;51;23;117;148;57;49;0;0;1;0;2;0
2020-09-03 16:15:00;120;134;47;24;156;166;66;49;0;0;0;0;0;3
2020-09-03 16:30:00;123;126;55;30;142;159;54;35;0;0;0;9;0;12
2020-09-03 16:45:00;142;139;50;28;124;174;62;49;0;0;0;0;0;0
2020-09-03 17:00:00;116;132;41;27;116;149;51;40;2;0;0;0;0;0
2020-09-03 17:15:00;124;122;50;34;102;132;60;31;0;0;0;0;0;0
2020-09-03 17:30:00;137;134;37;32;111;129;51;47;0;10;0;0;0;0
2020-09-03 17:45:00;92;105;46;25;92;129;40;31;0;18;0;7;0;0
2020-09-03 18:00:00;115;118;31;39;101;140;49;38;0;0;3;0;18;0
2020-09-03 18:15:00;99;97;27;28;85;126;52;27;0;0;15;0;0;0
2020-09-03 18:30:00;97;101;40;25;84;101;45;34;0;0;0;0;0;0
2020-09-03 18:45:00;110;112;36;22;90;116;31;23;1;0;0;0;4;14
2020-09-03 19:00:00;100;85;42;18;95;117;40;32;0;0;28;0;0;6
2020-09-03 19:15:00;89;95;33;13;74;98;36;30;0;0;0;0;0;0
2020-09-03 19:30:00;70;61;20;16;75;80;35;20;0;0;0;0;3;0
2020-09-03 19:45:00;69;68;34;10;58;85;31;15;0;0;0;0;0;2
2020-09-03 20:00:00;63;65;30;7;75;109;29;25;0;7;3;0;0;0
2020-09-03 20:15:00;47;48;30;9;60;89;20;19;0;0;0;0;0;0
2020-09-03 20:30:00;57;56;40;9;57;68;34;17;0;0;0;0;0;0
2020-09-03 20:45:00;57;46;49;8;40;59;28;11;0;0;0;0;0;0
2020-09-03 21:00:00;49;40;70;8;38;42;17;19;0;0;0;0;0;0
2020-09-03 21:15:00;64;38;94;7;45;61;22;10;0;0;8;0;0;2
2020-09-03 21:30:00;50;36;68;5;33;45;22;23;0;0;0;0;0;0
2020-09-03 21:45:00;44;39;31;5;30;45;61;29;0;0;0;0;11;0
2020-09-03 22:00:00;47;32;16;4;31;37;77;50;0;0;0;0;0;0
2020-09-03 22:15:00;36;32;12;2;26;47;44;42;0;0;15;0;3;0
2020-09-03 22:30:00;38;37;15;6;27;31;20;13;0;0;0;0;0;0
2020-09-03 22:45:00;20;19;10;5;18;25;7;13;0;0;0;0;0;0
2020-09-03 23:00:00;14;13;8;3;27;30;3;1;0;0;0;0;0;0
2020-09-03 23:15:00;17;19;8;5;18;21;9;8;0;0;0;0;0;0
2020-09-03 23:30:00;17;16;8;3;16;13;9;4;0;0;0;0;0;0
2020-09-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
