DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-03-31 00:00:00;0;2;2;5;1;0;0;0;0;0;0;0
2020-03-31 00:15:00;0;3;4;0;2;0;0;0;0;0;0;0
2020-03-31 00:30:00;0;3;2;3;0;0;0;0;0;0;0;0
2020-03-31 00:45:00;0;4;5;4;1;0;0;0;0;0;0;0
2020-03-31 01:00:00;0;3;2;3;5;0;0;0;0;0;0;0
2020-03-31 01:15:00;0;1;1;1;2;0;0;0;0;0;0;0
2020-03-31 01:30:00;0;2;3;3;4;0;0;0;0;0;0;0
2020-03-31 01:45:00;0;0;0;2;1;0;0;0;0;0;0;0
2020-03-31 02:00:00;0;2;1;0;1;0;0;0;0;0;0;0
2020-03-31 02:15:00;0;2;3;1;0;0;0;0;0;0;0;0
2020-03-31 02:30:00;0;1;0;1;1;0;0;0;0;0;0;0
2020-03-31 02:45:00;0;4;3;0;0;0;0;0;0;0;0;0
2020-03-31 03:00:00;0;1;2;1;1;0;0;0;0;0;0;0
2020-03-31 03:15:00;0;1;0;0;0;0;0;0;0;0;0;0
2020-03-31 03:30:00;0;0;0;1;1;0;0;0;0;0;0;0
2020-03-31 03:45:00;0;2;2;2;1;0;0;0;0;0;0;0
2020-03-31 04:00:00;0;4;6;1;3;0;0;0;0;0;0;0
2020-03-31 04:15:00;0;1;3;6;2;0;0;0;0;0;0;0
2020-03-31 04:30:00;0;3;1;3;3;0;0;0;0;0;0;0
2020-03-31 04:45:00;0;4;5;5;2;0;0;0;0;0;0;0
2020-03-31 05:00:00;0;12;7;6;3;0;0;0;0;0;0;0
2020-03-31 05:15:00;0;26;13;15;7;0;0;0;0;0;0;0
2020-03-31 05:30:00;0;21;14;23;26;0;0;0;0;0;0;0
2020-03-31 05:45:00;0;29;21;50;18;0;0;0;0;0;0;0
2020-03-31 06:00:00;0;21;20;22;29;0;0;0;0;0;0;0
2020-03-31 06:15:00;0;35;27;42;23;0;0;0;0;0;0;0
2020-03-31 06:30:00;0;42;29;60;56;0;0;0;0;0;0;0
2020-03-31 06:45:00;0;44;39;75;74;0;0;0;0;0;0;0
2020-03-31 07:00:00;0;31;23;55;56;0;0;0;0;0;0;0
2020-03-31 07:15:00;0;34;35;63;61;1;0;0;0;1;0;0
2020-03-31 07:30:00;0;35;24;53;53;0;1;0;0;3;2;1
2020-03-31 07:45:00;0;31;25;62;63;0;0;0;0;0;2;0
2020-03-31 08:00:00;0;33;19;51;41;1;0;0;0;1;0;0
2020-03-31 08:15:00;0;37;28;45;46;0;0;0;0;0;0;1
2020-03-31 08:30:00;0;22;21;42;32;2;1;0;0;1;3;0
2020-03-31 08:45:00;0;27;30;38;30;4;0;0;0;42;1;0
2020-03-31 09:00:00;0;23;23;40;31;1;0;0;0;0;0;0
2020-03-31 09:15:00;0;32;17;33;27;1;0;0;0;1;5;0
2020-03-31 09:30:00;0;44;36;37;24;0;0;0;0;0;0;0
2020-03-31 09:45:00;0;37;32;33;37;2;1;0;0;5;6;0
2020-03-31 10:00:00;5;31;32;41;20;0;1;0;0;4;3;18
2020-03-31 10:15:00;8;40;32;40;31;0;0;0;0;2;3;5
2020-03-31 10:30:00;7;29;46;56;36;3;0;0;0;2;2;1
2020-03-31 10:45:00;6;49;44;45;27;2;2;0;0;4;0;0
2020-03-31 11:00:00;3;40;31;40;26;1;2;0;0;8;1;0
2020-03-31 11:15:00;7;65;48;38;34;0;2;0;0;2;0;0
2020-03-31 11:30:00;4;48;42;40;30;1;0;0;0;0;5;0
2020-03-31 11:45:00;7;48;35;48;32;2;2;0;0;3;0;0
2020-03-31 12:00:00;4;13;70;31;17;0;2;0;0;2;3;9
2020-03-31 12:15:00;3;48;56;38;30;0;5;0;0;21;1;0
2020-03-31 12:30:00;8;44;40;37;20;0;1;0;0;0;2;0
2020-03-31 12:45:00;6;47;41;34;29;1;1;0;0;6;7;66
2020-03-31 13:00:00;7;71;44;40;25;2;1;0;0;3;3;6
2020-03-31 13:15:00;5;47;43;29;29;3;1;0;0;27;1;0
2020-03-31 13:30:00;4;49;44;40;24;1;2;0;0;1;2;0
2020-03-31 13:45:00;9;62;49;40;33;1;1;0;0;8;1;0
2020-03-31 14:00:00;5;56;67;45;38;0;0;0;0;0;1;2
2020-03-31 14:15:00;10;54;50;48;35;1;1;0;0;5;1;0
2020-03-31 14:30:00;2;69;43;34;27;1;3;0;0;7;7;1
2020-03-31 14:45:00;5;63;52;32;41;1;3;0;0;17;0;0
2020-03-31 15:00:00;7;58;47;43;30;1;1;0;0;0;0;1
2020-03-31 15:15:00;7;59;59;44;32;0;4;0;0;27;2;2
2020-03-31 15:30:00;7;46;28;48;36;0;2;0;0;10;3;4
2020-03-31 15:45:00;11;69;55;39;32;3;4;0;0;1;4;0
2020-03-31 16:00:00;3;70;76;58;28;3;3;0;0;0;3;3
2020-03-31 16:15:00;12;81;72;61;39;0;0;0;0;1;1;2
2020-03-31 16:30:00;8;66;54;37;28;1;3;0;0;0;3;0
2020-03-31 16:45:00;8;77;79;51;33;0;1;0;0;2;2;0
2020-03-31 17:00:00;6;79;98;57;34;4;2;0;0;1;13;0
2020-03-31 17:15:00;6;67;95;41;31;6;2;0;0;2;3;0
2020-03-31 17:30:00;7;56;46;40;23;1;2;0;0;26;3;0
2020-03-31 17:45:00;7;42;50;39;30;4;1;0;0;5;2;0
2020-03-31 18:00:00;7;52;37;28;21;1;4;0;0;5;1;2
2020-03-31 18:15:00;8;50;33;40;30;0;0;0;0;2;1;2
2020-03-31 18:30:00;8;38;31;35;17;3;0;0;0;1;1;2
2020-03-31 18:45:00;4;30;32;20;31;0;2;0;0;15;0;0
2020-03-31 19:00:00;2;39;22;21;15;1;1;0;0;9;4;2
2020-03-31 19:15:00;12;22;19;24;16;2;0;0;0;1;0;0
2020-03-31 19:30:00;5;25;20;24;17;2;1;0;0;20;1;0
2020-03-31 19:45:00;1;25;21;18;9;1;0;0;0;25;1;0
2020-03-31 20:00:00;2;20;18;25;15;0;6;0;0;52;6;0
2020-03-31 20:15:00;3;27;20;16;11;3;0;0;0;2;1;0
2020-03-31 20:30:00;1;20;24;20;14;0;2;0;0;3;0;0
2020-03-31 20:45:00;1;10;13;13;9;0;0;0;0;2;1;2
2020-03-31 21:00:00;2;17;16;11;7;0;0;0;0;0;0;0
2020-03-31 21:15:00;7;13;21;16;9;2;0;0;0;15;0;0
2020-03-31 21:30:00;3;9;9;16;9;0;0;0;0;0;0;0
2020-03-31 21:45:00;4;10;3;10;5;0;0;0;0;0;0;0
2020-03-31 22:00:00;0;15;17;18;12;0;1;0;0;0;0;0
2020-03-31 22:15:00;2;11;6;13;13;0;0;0;0;0;2;22
2020-03-31 22:30:00;0;13;12;9;5;0;0;0;0;0;0;0
2020-03-31 22:45:00;0;8;4;9;4;0;0;0;0;0;0;0
2020-03-31 23:00:00;0;8;10;10;2;0;0;0;0;0;0;0
2020-03-31 23:15:00;0;3;1;9;5;0;0;0;0;0;0;0
2020-03-31 23:30:00;0;4;5;9;2;0;0;0;0;0;0;0
