DATUM;1(TAFGA);2(MP0701);3(MP0702);4(MP0703);5(MP0704);6(MP0705);7(MP0706);8(MP0707);9(MP0708)
2020-02-03 00:00:00;0;0;0;0;0;0;0;0;0
2020-02-03 00:15:00;0;0;0;0;0;0;0;0;0
2020-02-03 00:30:00;0;0;0;0;0;0;0;0;0
2020-02-03 00:45:00;0;0;0;0;0;0;0;0;0
2020-02-03 01:00:00;0;0;0;0;0;0;0;0;0
2020-02-03 01:15:00;0;0;0;0;0;0;0;0;0
2020-02-03 01:30:00;0;0;0;0;0;0;0;0;0
2020-02-03 01:45:00;0;0;0;0;0;0;0;0;0
2020-02-03 02:00:00;0;0;0;0;0;0;0;0;0
2020-02-03 02:15:00;0;0;0;0;0;0;0;0;0
2020-02-03 02:30:00;0;0;0;0;0;0;0;0;0
2020-02-03 02:45:00;0;0;0;0;0;0;0;0;0
2020-02-03 03:00:00;0;0;0;0;0;0;0;0;0
2020-02-03 03:15:00;0;0;0;0;0;0;0;0;0
2020-02-03 03:30:00;0;0;0;0;0;0;0;0;0
2020-02-03 03:45:00;0;0;0;0;0;0;0;0;0
2020-02-03 04:00:00;0;0;0;0;0;0;0;0;0
2020-02-03 04:15:00;0;0;0;0;0;0;0;0;0
2020-02-03 04:30:00;0;0;0;0;0;0;0;0;0
2020-02-03 04:45:00;0;0;0;0;0;0;0;0;0
2020-02-03 05:00:00;0;0;0;0;0;0;0;0;0
2020-02-03 05:15:00;0;0;0;0;0;0;0;0;0
2020-02-03 05:30:00;0;0;0;0;0;0;0;0;0
2020-02-03 05:45:00;0;0;0;0;0;0;0;0;0
2020-02-03 06:00:00;0;0;0;0;0;0;0;0;0
2020-02-03 06:15:00;0;0;0;0;0;0;0;0;0
2020-02-03 06:30:00;7;2;0;0;0;0;0;0;0
2020-02-03 06:45:00;2;1;0;0;0;0;0;0;0
2020-02-03 07:00:00;17;7;0;0;0;0;0;0;0
2020-02-03 07:15:00;13;0;0;0;0;0;0;0;0
2020-02-03 07:30:00;44;3;0;0;0;0;0;0;0
2020-02-03 07:45:00;37;1;0;0;0;0;0;0;0
2020-02-03 08:00:00;13;5;0;0;0;0;0;0;0
2020-02-03 08:15:00;26;0;0;0;0;0;0;0;0
2020-02-03 08:30:00;8;0;0;0;0;0;0;0;0
2020-02-03 08:45:00;4;0;0;0;0;0;0;0;0
2020-02-03 09:00:00;1;0;0;0;0;0;0;0;0
2020-02-03 09:15:00;4;0;0;0;0;0;0;0;0
2020-02-03 09:30:00;1;0;0;0;0;0;0;0;0
2020-02-03 09:45:00;9;2;0;0;0;0;0;0;0
2020-02-03 10:00:00;6;2;0;0;0;0;0;0;0
2020-02-03 10:15:00;5;3;0;0;0;0;0;0;0
2020-02-03 10:30:00;7;2;0;0;0;0;0;0;0
2020-02-03 10:45:00;3;0;0;0;0;0;0;0;0
2020-02-03 11:00:00;15;1;0;0;0;0;0;0;0
2020-02-03 11:15:00;37;3;0;0;0;0;0;0;0
2020-02-03 11:30:00;15;3;0;0;0;0;0;0;0
2020-02-03 11:45:00;12;0;0;0;0;0;0;0;0
2020-02-03 12:00:00;4;0;0;0;0;0;0;0;0
2020-02-03 12:15:00;5;0;0;0;0;0;0;0;0
2020-02-03 12:30:00;11;0;0;0;0;0;0;0;0
2020-02-03 12:45:00;8;5;0;0;0;0;0;0;0
2020-02-03 13:00:00;34;15;0;0;0;0;0;0;0
2020-02-03 13:15:00;46;0;0;0;0;0;0;0;0
2020-02-03 13:30:00;3;0;0;0;0;0;0;0;0
2020-02-03 13:45:00;3;0;0;0;0;0;0;0;0
2020-02-03 14:00:00;39;20;0;0;0;0;0;0;0
2020-02-03 14:15:00;15;8;0;0;0;0;0;0;0
2020-02-03 14:30:00;18;0;0;0;0;0;0;0;0
2020-02-03 14:45:00;4;3;0;0;0;0;0;0;0
2020-02-03 15:00:00;23;6;0;0;0;0;0;0;0
2020-02-03 15:15:00;9;8;0;0;0;0;0;0;0
2020-02-03 15:30:00;56;11;0;0;0;0;0;0;0
2020-02-03 15:45:00;27;2;0;0;0;0;0;0;0
