DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-03-28 00:00:00;2;7;6;1;2;3;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 00:15:00;7;5;2;0;6;6;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 00:30:00;2;5;4;0;2;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 00:45:00;7;7;2;0;4;5;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:00:00;1;3;2;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:15:00;3;4;1;0;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:30:00;3;3;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 01:45:00;3;3;0;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:00:00;3;4;2;0;5;6;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:15:00;2;4;1;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:30:00;2;2;1;0;7;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 02:45:00;0;1;0;0;3;4;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:00:00;4;4;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:15:00;3;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:30:00;2;1;2;0;5;2;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 03:45:00;4;5;5;0;2;5;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:00:00;4;4;2;0;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:15:00;2;2;0;1;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:30:00;2;2;0;1;6;5;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-03-28 04:45:00;7;4;2;1;3;8;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 05:00:00;9;10;3;1;17;14;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 05:15:00;9;11;7;0;17;20;4;8;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 05:30:00;14;15;8;2;18;12;3;11;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 05:45:00;24;23;11;4;14;19;15;22;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 06:00:00;11;14;13;1;16;20;12;19;3;0;0;0;0;0;0;0;0;0;0
2020-03-28 06:15:00;19;17;9;2;19;24;9;14;4;0;0;0;0;0;0;0;0;0;0
2020-03-28 06:30:00;11;13;5;3;16;23;14;19;10;0;0;0;0;0;0;0;0;0;0
2020-03-28 06:45:00;38;37;12;2;17;29;18;30;8;0;0;0;0;0;0;0;0;0;0
2020-03-28 07:00:00;21;17;8;1;17;21;16;18;11;0;0;0;0;0;0;1;0;0;0
2020-03-28 07:15:00;30;24;14;4;18;21;23;25;8;0;0;0;0;0;0;2;0;0;0
2020-03-28 07:30:00;40;40;20;1;25;32;21;27;9;0;0;0;0;0;0;5;0;0;0
2020-03-28 07:45:00;42;30;22;2;34;39;28;28;18;0;0;0;0;0;0;1;0;0;0
2020-03-28 08:00:00;33;33;21;4;43;38;22;30;9;0;0;0;0;0;0;9;2;0;0
2020-03-28 08:15:00;40;40;24;7;38;45;23;28;20;0;0;0;0;0;0;7;5;0;0
2020-03-28 08:30:00;45;44;28;9;36;41;24;36;11;0;0;0;0;0;0;8;0;0;0
2020-03-28 08:45:00;45;42;40;5;43;60;25;43;17;0;0;0;0;0;1;5;0;0;0
2020-03-28 09:00:00;44;33;23;11;40;50;30;28;18;0;0;0;0;0;0;5;3;0;0
2020-03-28 09:15:00;50;44;23;9;52;54;28;28;20;0;0;0;0;0;0;5;3;0;0
2020-03-28 09:30:00;64;51;36;12;52;57;40;41;18;0;0;0;0;0;0;7;1;0;0
2020-03-28 09:45:00;57;60;52;15;57;69;40;50;26;0;0;0;0;0;0;8;24;1;0
2020-03-28 10:00:00;60;55;35;7;51;54;36;39;15;0;0;0;0;0;0;10;0;0;0
2020-03-28 10:15:00;50;61;43;8;70;67;30;42;19;0;0;0;0;0;0;7;3;0;0
2020-03-28 10:30:00;66;58;49;17;48;68;30;43;28;0;0;0;0;0;0;6;4;0;0
2020-03-28 10:45:00;77;64;42;9;70;66;46;92;23;0;0;0;0;0;0;11;3;0;0
2020-03-28 11:00:00;62;61;46;9;54;64;39;41;26;0;0;0;0;0;0;11;5;0;0
2020-03-28 11:15:00;59;64;49;15;62;66;52;47;16;0;0;0;0;0;0;7;0;0;0
2020-03-28 11:30:00;76;90;53;5;66;78;50;51;35;0;0;0;0;0;0;8;0;0;0
2020-03-28 11:45:00;69;72;51;7;74;70;33;43;20;0;0;0;0;0;0;6;0;0;3
2020-03-28 12:00:00;67;70;59;9;55;63;43;48;21;0;0;0;0;0;0;6;4;0;0
2020-03-28 12:15:00;59;63;51;20;62;64;39;58;16;0;0;0;0;0;0;5;0;0;0
2020-03-28 12:30:00;54;58;46;10;56;73;40;38;24;0;0;0;0;0;0;12;1;0;0
2020-03-28 12:45:00;57;61;43;11;56;60;33;38;22;0;0;0;0;0;0;9;11;0;0
2020-03-28 13:00:00;63;64;42;10;48;59;29;39;13;0;0;0;0;0;0;7;0;0;0
2020-03-28 13:15:00;53;55;53;5;54;64;29;32;23;0;0;0;0;0;0;8;0;0;0
2020-03-28 13:30:00;56;54;35;13;63;60;42;49;22;0;0;0;0;0;1;7;3;0;6
2020-03-28 13:45:00;53;71;49;6;63;60;34;49;18;0;0;0;0;0;0;7;0;0;5
2020-03-28 14:00:00;54;66;38;5;45;62;40;42;31;0;0;0;0;0;0;8;2;0;0
2020-03-28 14:15:00;56;71;40;8;56;62;33;42;18;0;0;0;0;0;0;12;1;0;0
2020-03-28 14:30:00;52;56;53;8;50;77;25;41;17;0;0;0;0;0;0;9;0;0;0
2020-03-28 14:45:00;60;70;90;8;28;66;34;35;18;0;0;0;0;0;0;12;0;0;0
2020-03-28 15:00:00;49;48;40;7;35;69;25;27;20;0;0;0;0;0;0;6;1;0;2
2020-03-28 15:15:00;44;54;51;11;53;76;31;40;19;0;0;0;0;0;0;7;0;0;0
2020-03-28 15:30:00;46;58;36;14;52;44;29;35;21;0;0;0;0;0;0;5;1;0;0
2020-03-28 15:45:00;43;62;31;6;47;49;29;41;18;0;0;0;0;0;0;8;0;0;0
2020-03-28 16:00:00;43;47;41;16;52;69;25;49;14;0;0;0;0;0;0;9;4;0;0
2020-03-28 16:15:00;46;56;33;6;46;51;22;39;16;0;0;0;0;0;0;7;0;0;2
2020-03-28 16:30:00;34;51;27;12;44;45;27;34;19;0;0;0;0;0;0;12;0;0;0
2020-03-28 16:45:00;48;60;36;5;42;47;24;36;16;0;0;0;0;0;0;5;4;0;0
2020-03-28 17:00:00;46;59;36;7;46;51;35;39;21;0;0;0;0;0;0;6;0;0;0
2020-03-28 17:15:00;41;56;30;6;34;41;28;32;27;0;0;0;0;0;0;6;4;0;0
2020-03-28 17:30:00;48;60;36;5;52;52;34;37;14;0;0;0;0;0;0;6;2;0;0
2020-03-28 17:45:00;51;58;37;5;54;66;26;38;18;0;0;0;0;0;0;5;3;0;2
2020-03-28 18:00:00;48;53;34;4;35;48;27;34;17;0;0;0;0;0;0;10;9;0;1
2020-03-28 18:15:00;38;45;27;9;48;50;26;42;18;0;0;0;0;0;0;8;1;0;0
2020-03-28 18:30:00;43;54;32;4;39;54;27;32;15;0;0;0;0;0;0;3;1;0;5
2020-03-28 18:45:00;33;47;35;3;49;57;20;41;24;0;0;0;0;0;0;10;5;0;0
2020-03-28 19:00:00;35;39;27;6;34;37;19;29;18;0;0;0;0;0;0;4;0;0;0
2020-03-28 19:15:00;33;49;26;1;32;37;24;29;20;0;0;0;0;0;0;3;2;0;0
2020-03-28 19:30:00;28;33;24;3;23;38;13;24;12;0;0;0;0;0;0;4;2;0;0
2020-03-28 19:45:00;30;40;29;2;35;39;15;29;7;0;0;0;0;0;0;0;0;0;0
2020-03-28 20:00:00;24;27;14;2;27;23;9;17;11;0;0;0;0;0;0;3;0;0;0
2020-03-28 20:15:00;16;19;11;1;12;10;6;11;4;0;0;0;0;0;0;0;0;0;0
2020-03-28 20:30:00;15;19;9;3;23;29;3;11;2;0;0;0;0;0;0;2;1;0;0
2020-03-28 20:45:00;16;23;12;0;14;17;4;10;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 21:00:00;8;15;7;1;16;15;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 21:15:00;11;20;11;0;10;11;3;11;0;0;0;0;0;0;0;0;0;0;0
2020-03-28 21:30:00;13;13;7;4;10;12;2;10;0;0;0;0;0;0;0;0;0;0;0
