DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-04-17 00:00:00;3;0;0;0;0;2;1;2;0;0;0
2020-04-17 00:15:00;3;3;2;0;0;3;1;3;0;0;0
2020-04-17 00:30:00;2;1;1;0;0;3;2;3;1;0;0
2020-04-17 00:45:00;3;1;2;0;0;2;1;2;2;2;0
2020-04-17 01:00:00;2;3;2;0;0;3;0;3;1;2;0
2020-04-17 01:15:00;1;0;0;0;0;1;2;1;0;0;0
2020-04-17 01:30:00;2;1;1;0;0;4;1;4;1;2;0
2020-04-17 01:45:00;3;0;0;1;0;4;1;4;3;1;0
2020-04-17 02:00:00;5;2;1;0;0;3;3;3;1;2;0
2020-04-17 02:15:00;0;2;2;0;0;5;3;5;3;6;0
2020-04-17 02:30:00;8;1;1;0;0;4;1;4;0;0;0
2020-04-17 02:45:00;1;2;2;0;0;5;3;5;1;1;0
2020-04-17 03:00:00;1;0;0;0;0;2;3;2;1;2;0
2020-04-17 03:15:00;1;1;0;0;0;3;3;3;0;0;0
2020-04-17 03:30:00;5;0;2;0;0;2;3;2;3;5;0
2020-04-17 03:45:00;9;1;0;0;0;5;4;5;0;2;0
2020-04-17 04:00:00;5;0;0;1;0;7;3;7;1;4;0
2020-04-17 04:15:00;9;1;0;0;0;5;3;5;1;3;0
2020-04-17 04:30:00;6;1;2;0;0;8;4;9;2;2;0
2020-04-17 04:45:00;6;1;1;0;0;9;3;9;5;3;0
2020-04-17 05:00:00;17;0;0;0;0;21;3;21;2;4;0
2020-04-17 05:15:00;24;3;2;1;0;18;2;18;6;5;0
2020-04-17 05:30:00;37;5;4;0;0;46;5;46;4;5;0
2020-04-17 05:45:00;39;1;2;0;0;29;8;29;0;4;0
2020-04-17 06:00:00;38;4;1;1;2;39;8;39;2;5;0
2020-04-17 06:15:00;68;4;2;0;2;44;8;44;7;7;0
2020-04-17 06:30:00;103;4;2;0;2;50;8;50;3;3;0
2020-04-17 06:45:00;142;6;4;0;1;51;8;51;6;4;0
2020-04-17 07:00:00;90;8;2;1;3;39;6;42;3;6;0
2020-04-17 07:15:00;109;1;0;0;0;41;13;41;6;6;0
2020-04-17 07:30:00;106;3;1;0;1;41;9;41;7;3;0
2020-04-17 07:45:00;123;2;2;2;0;44;13;44;7;6;1
2020-04-17 08:00:00;86;0;1;1;2;49;12;49;9;2;0
2020-04-17 08:15:00;62;0;0;0;0;38;17;38;11;6;0
2020-04-17 08:30:00;68;3;2;0;0;35;12;35;13;6;0
2020-04-17 08:45:00;71;6;3;2;1;50;23;49;12;9;1
2020-04-17 09:00:00;72;1;0;1;3;62;19;62;23;8;0
2020-04-17 09:15:00;77;4;0;0;0;51;23;55;17;17;0
2020-04-17 09:30:00;72;4;1;2;0;55;21;55;29;13;0
2020-04-17 09:45:00;89;0;0;0;1;75;15;74;10;11;0
2020-04-17 10:00:00;74;1;1;1;2;54;32;55;16;13;2
2020-04-17 10:15:00;72;1;0;2;0;71;25;72;23;14;3
