DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-07-24 00:00:00;3;6;6;14;5;4;0;0;0;0;0;0;0
2020-07-24 00:15:00;7;5;6;18;8;1;0;0;0;0;0;0;0
2020-07-24 00:30:00;4;10;5;11;8;0;0;0;0;0;0;0;0
2020-07-24 00:45:00;2;6;2;15;6;2;0;0;0;0;0;0;0
2020-07-24 01:00:00;5;4;1;8;7;0;0;0;0;0;0;0;0
2020-07-24 01:15:00;3;7;7;14;1;0;0;0;0;0;0;0;0
2020-07-24 01:30:00;0;1;0;2;2;0;0;0;0;0;0;0;0
2020-07-24 01:45:00;2;10;1;10;6;1;0;0;0;0;0;0;0
2020-07-24 02:00:00;2;7;2;4;6;0;0;0;0;0;0;0;0
2020-07-24 02:15:00;2;3;2;10;1;1;0;0;0;0;0;0;0
2020-07-24 02:30:00;2;2;1;7;2;0;0;0;0;0;0;0;0
2020-07-24 02:45:00;1;6;1;6;2;1;0;0;0;0;0;0;0
2020-07-24 03:00:00;2;5;4;8;2;0;0;0;0;0;0;0;0
2020-07-24 03:15:00;2;6;3;7;4;0;0;0;0;0;0;0;0
2020-07-24 03:30:00;1;2;3;2;2;0;0;0;0;0;0;0;0
2020-07-24 03:45:00;1;2;0;4;0;0;0;0;0;0;0;0;0
2020-07-24 04:00:00;0;5;2;4;3;0;0;0;0;0;0;0;0
2020-07-24 04:15:00;2;5;3;9;4;2;0;0;0;0;0;0;0
2020-07-24 04:30:00;3;3;3;18;9;2;0;0;0;0;0;0;0
2020-07-24 04:45:00;3;8;8;20;18;1;0;0;0;0;0;0;0
2020-07-24 05:00:00;6;13;6;62;43;0;0;2;0;0;0;0;0
2020-07-24 05:15:00;0;17;4;88;76;1;0;0;0;0;0;0;0
2020-07-24 05:30:00;11;39;14;78;77;2;0;0;0;0;0;0;0
2020-07-24 05:45:00;30;77;20;62;75;4;0;0;1;0;0;0;0
2020-07-24 06:00:00;31;78;13;60;57;2;0;0;0;0;0;0;0
2020-07-24 06:15:00;24;58;30;75;81;8;0;1;0;0;0;0;0
2020-07-24 06:30:00;16;45;29;82;96;2;0;0;0;0;0;0;0
2020-07-24 06:45:00;21;60;37;82;88;4;0;2;4;0;0;0;0
2020-07-24 07:00:00;18;53;27;83;86;6;0;1;0;0;0;0;0
