DATUM;1(TAFGA);2(TAFBA)
2019-11-22 00:00:00;0;0
2019-11-22 00:15:00;0;0
2019-11-22 00:30:00;0;0
2019-11-22 00:45:00;0;0
2019-11-22 01:00:00;0;0
2019-11-22 01:15:00;0;0
2019-11-22 01:30:00;0;0
2019-11-22 01:45:00;0;0
2019-11-22 02:00:00;0;0
2019-11-22 02:15:00;0;0
2019-11-22 02:30:00;0;0
2019-11-22 02:45:00;0;0
2019-11-22 03:00:00;0;0
2019-11-22 03:15:00;0;0
2019-11-22 03:30:00;0;0
2019-11-22 03:45:00;0;0
2019-11-22 04:00:00;0;0
2019-11-22 04:15:00;0;0
2019-11-22 04:30:00;0;0
2019-11-22 04:45:00;0;0
2019-11-22 05:00:00;0;0
2019-11-22 05:15:00;0;0
2019-11-22 05:30:00;0;0
2019-11-22 05:45:00;0;0
2019-11-22 06:00:00;0;0
2019-11-22 06:15:00;0;0
2019-11-22 06:30:00;0;0
2019-11-22 06:45:00;8;0
2019-11-22 07:00:00;16;1
2019-11-22 07:15:00;18;1
2019-11-22 07:30:00;56;4
2019-11-22 07:45:00;10;0
2019-11-22 08:00:00;47;2
2019-11-22 08:15:00;10;1
2019-11-22 08:30:00;6;0
2019-11-22 08:45:00;5;0
2019-11-22 09:00:00;23;0
2019-11-22 09:15:00;0;0
2019-11-22 09:30:00;4;0
2019-11-22 09:45:00;0;0
2019-11-22 10:00:00;2;0
2019-11-22 10:15:00;6;0
2019-11-22 10:30:00;6;0
2019-11-22 10:45:00;24;0
2019-11-22 11:00:00;1;0
2019-11-22 11:15:00;10;2
2019-11-22 11:30:00;33;14
2019-11-22 11:45:00;1;2
2019-11-22 12:00:00;26;10
2019-11-22 12:15:00;69;4
2019-11-22 12:30:00;47;0
2019-11-22 12:45:00;5;5
2019-11-22 13:00:00;56;0
2019-11-22 13:15:00;73;0
2019-11-22 13:30:00;200;7
2019-11-22 13:45:00;9;0
2019-11-22 14:00:00;46;2
2019-11-22 14:15:00;39;0
2019-11-22 14:30:00;14;3
2019-11-22 14:45:00;7;0
2019-11-22 15:00:00;6;0
2019-11-22 15:15:00;13;0
2019-11-22 15:30:00;43;0
2019-11-22 15:45:00;24;8
2019-11-22 16:00:00;21;3
2019-11-22 16:15:00;26;4
2019-11-22 16:30:00;25;0
2019-11-22 16:45:00;6;1
2019-11-22 17:00:00;16;0
2019-11-22 17:15:00;24;0
2019-11-22 17:30:00;2;0
2019-11-22 17:45:00;44;0
2019-11-22 18:00:00;24;7
2019-11-22 18:15:00;77;9
2019-11-22 18:30:00;3;0
2019-11-22 18:45:00;2;0
2019-11-22 19:00:00;4;0
2019-11-22 19:15:00;0;0
2019-11-22 19:30:00;0;0
2019-11-22 19:45:00;0;1
2019-11-22 20:00:00;0;0
2019-11-22 20:15:00;0;0
2019-11-22 20:30:00;4;0
2019-11-22 20:45:00;0;0
2019-11-22 21:00:00;0;0
2019-11-22 21:15:00;0;0
2019-11-22 21:30:00;4;0
2019-11-22 21:45:00;0;0
2019-11-22 22:00:00;0;0
2019-11-22 22:15:00;0;0
2019-11-22 22:30:00;0;0
2019-11-22 22:45:00;0;0
2019-11-22 23:00:00;0;0
2019-11-22 23:15:00;0;0
2019-11-22 23:30:00;0;0
2019-11-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
