DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-23 00:00:00;1;4;2;1;1;0;7;5;5;0;0;0;0;0;0;0;0
2020-06-23 00:15:00;3;6;2;2;3;0;5;6;6;1;0;0;0;0;0;0;0
2020-06-23 00:30:00;3;3;1;0;1;0;2;2;2;0;0;0;0;0;0;0;0
2020-06-23 00:45:00;2;2;5;2;3;0;4;4;4;3;2;0;0;0;0;0;0
2020-06-23 01:00:00;1;0;1;1;2;2;1;1;1;1;0;0;0;0;0;0;0
2020-06-23 01:15:00;3;4;1;2;0;1;1;1;1;0;0;0;0;0;0;0;0
2020-06-23 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 01:45:00;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-23 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 02:15:00;0;0;1;0;1;1;2;0;1;0;0;0;0;0;0;0;0
2020-06-23 02:30:00;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-06-23 02:45:00;2;2;1;0;1;0;0;1;1;2;2;0;0;0;0;0;0
2020-06-23 03:00:00;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-23 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 03:30:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 03:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-23 04:00:00;0;1;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-06-23 04:15:00;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-06-23 04:30:00;1;1;0;0;0;0;3;3;4;0;0;0;0;0;0;0;0
2020-06-23 04:45:00;0;1;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-06-23 05:00:00;0;0;1;1;0;0;3;11;11;0;0;0;0;0;0;0;0
2020-06-23 05:15:00;5;4;2;0;0;0;14;25;26;0;0;0;0;0;0;0;0
2020-06-23 05:30:00;6;6;0;0;1;0;10;21;21;0;0;0;0;0;0;0;0
2020-06-23 05:45:00;36;24;1;1;0;0;11;23;23;0;0;0;0;0;0;0;0
2020-06-23 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-23 06:15:00;26;12;1;2;1;1;9;18;18;0;0;0;0;0;0;0;0
2020-06-23 06:30:00;18;16;1;2;1;1;20;33;34;0;0;0;0;0;0;0;0
2020-06-23 06:45:00;25;18;2;2;2;1;23;31;33;0;1;0;0;0;0;0;0
2020-06-23 07:00:00;37;22;2;1;1;1;18;16;18;0;0;0;0;0;0;0;0
