DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-01 00:00:00;14;14;1;1;1;19;11;5;0;12;0;0
2019-11-01 00:15:00;20;14;4;5;9;12;12;11;0;14;0;0
2019-11-01 00:30:00;7;3;0;2;2;3;4;2;0;5;0;0
2019-11-01 00:45:00;7;3;0;2;3;12;9;2;0;8;0;0
2019-11-01 01:00:00;11;7;0;2;1;20;13;5;0;8;0;0
2019-11-01 01:15:00;3;1;0;0;0;1;1;1;0;2;0;0
2019-11-01 01:30:00;15;11;1;0;0;10;9;6;0;7;0;0
2019-11-01 01:45:00;16;9;4;0;0;13;11;9;0;7;0;0
2019-11-01 02:00:00;7;1;1;0;1;9;9;6;0;6;0;0
2019-11-01 02:15:00;5;8;1;0;1;8;10;4;0;9;0;0
2019-11-01 02:30:00;6;5;4;2;6;10;5;5;0;7;0;0
2019-11-01 02:45:00;7;4;0;5;6;12;11;4;0;9;0;0
2019-11-01 03:00:00;10;5;0;2;2;2;3;2;0;3;0;0
2019-11-01 03:15:00;12;8;0;0;1;7;7;4;0;5;0;0
2019-11-01 03:30:00;7;3;1;1;3;9;5;0;0;5;0;0
2019-11-01 03:45:00;5;5;3;3;5;9;5;2;0;8;0;0
2019-11-01 04:00:00;10;6;1;1;2;5;8;5;0;5;0;0
2019-11-01 04:15:00;12;5;1;1;3;10;13;10;0;9;0;0
2019-11-01 04:30:00;6;5;0;0;0;5;6;2;0;3;0;0
2019-11-01 04:45:00;6;4;0;1;1;4;7;4;0;5;0;0
2019-11-01 05:00:00;8;7;0;1;2;4;1;0;0;7;0;0
2019-11-01 05:15:00;15;7;0;1;1;12;7;3;0;6;0;0
2019-11-01 05:30:00;11;5;1;2;4;10;8;5;0;6;0;0
2019-11-01 05:45:00;20;9;0;3;5;10;15;8;0;9;0;0
2019-11-01 06:00:00;15;4;0;1;3;14;19;13;0;16;0;0
2019-11-01 06:15:00;11;9;1;1;3;19;19;11;0;7;0;0
2019-11-01 06:30:00;8;4;1;1;2;8;16;9;0;11;0;0
2019-11-01 06:45:00;14;3;0;0;0;10;10;4;0;8;0;0
2019-11-01 07:00:00;15;9;1;1;3;8;6;3;0;11;0;0
2019-11-01 07:15:00;22;7;0;1;1;9;7;7;0;3;0;0
