DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-19 00:00:00;0;1;0;0;2;2;0;0;0;0;0;0;0;0
2020-11-19 00:15:00;0;1;0;0;4;0;0;0;0;0;0;0;0;0
2020-11-19 00:30:00;3;1;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-19 00:45:00;1;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-19 01:00:00;1;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-19 01:15:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-19 01:30:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-19 01:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-19 02:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:15:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-19 02:30:00;1;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-19 02:45:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-19 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:15:00;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-19 03:30:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-19 03:45:00;0;0;0;0;3;1;0;0;0;0;0;0;0;0
2020-11-19 04:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-19 04:15:00;0;1;0;0;10;0;0;0;0;0;0;0;0;0
2020-11-19 04:30:00;0;0;0;0;4;1;0;0;0;0;0;0;0;0
2020-11-19 04:45:00;5;0;0;0;6;5;0;0;0;0;0;0;0;0
2020-11-19 05:00:00;10;0;0;0;6;10;0;0;0;0;0;0;0;0
2020-11-19 05:15:00;7;6;0;0;31;9;0;0;0;0;0;0;0;0
2020-11-19 05:30:00;13;4;0;0;26;7;0;0;0;0;0;0;0;0
2020-11-19 05:45:00;14;4;0;0;23;9;0;0;0;0;0;0;0;0
2020-11-19 06:00:00;7;7;0;0;16;14;0;0;0;0;0;0;0;0
2020-11-19 06:15:00;19;5;0;0;31;20;0;0;0;0;0;0;0;0
2020-11-19 06:30:00;25;7;0;0;63;19;0;0;0;0;0;0;0;0
2020-11-19 06:45:00;19;1;0;0;50;19;0;0;0;0;0;0;0;0
2020-11-19 07:00:00;34;13;254;254;66;24;254;254;0;0;0;0;0;0
2020-11-19 07:15:00;28;8;0;0;80;37;0;0;4;0;15;0;0;0
2020-11-19 07:30:00;36;11;0;0;107;45;0;0;3;3;0;0;0;0
2020-11-19 07:45:00;51;7;0;0;81;30;0;0;2;2;0;0;0;0
2020-11-19 08:00:00;46;10;0;0;75;32;0;0;1;1;0;0;0;0
2020-11-19 08:15:00;27;4;0;0;61;38;0;0;0;0;0;0;0;0
2020-11-19 08:30:00;34;9;0;0;50;31;0;0;0;3;0;0;1;0
2020-11-19 08:45:00;24;10;0;0;62;276;0;0;0;0;0;0;0;0
2020-11-19 09:00:00;14;9;0;0;44;21;0;0;0;2;0;0;0;0
2020-11-19 09:15:00;33;8;0;0;48;34;0;0;0;0;0;0;0;0
2020-11-19 09:30:00;22;6;0;0;49;34;0;0;0;2;0;0;0;0
2020-11-19 09:45:00;45;6;0;0;50;29;0;0;0;4;0;0;0;0
2020-11-19 10:00:00;34;13;0;0;47;24;0;0;0;0;0;0;0;1
2020-11-19 10:15:00;37;9;0;0;56;31;0;0;2;0;0;0;0;0
2020-11-19 10:30:00;35;1;0;0;69;28;0;0;0;1;0;0;0;0
2020-11-19 10:45:00;34;5;0;0;37;20;0;0;0;2;0;0;0;0
2020-11-19 11:00:00;27;10;0;0;53;27;0;0;2;2;0;0;0;0
2020-11-19 11:15:00;38;10;0;0;49;30;0;0;6;1;2;0;0;3
2020-11-19 11:30:00;25;15;0;0;64;27;0;0;3;1;0;0;0;0
2020-11-19 11:45:00;37;6;0;0;67;16;0;0;0;1;0;0;0;0
2020-11-19 12:00:00;38;4;0;0;49;30;0;0;1;2;0;0;0;0
2020-11-19 12:15:00;22;11;0;0;51;30;0;0;1;1;0;0;0;0
2020-11-19 12:30:00;25;15;0;0;50;39;0;0;0;0;0;0;0;0
2020-11-19 12:45:00;20;6;10;12;72;41;29;23;1;0;0;0;0;0
