DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-05 00:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-05 00:15:00;0;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-11-05 00:30:00;3;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-05 00:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-05 01:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-05 01:15:00;2;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-05 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 01:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-05 02:00:00;2;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-11-05 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 02:30:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-05 02:45:00;4;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-05 03:00:00;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-11-05 03:15:00;4;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-05 03:30:00;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-11-05 03:45:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-11-05 04:00:00;2;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-11-05 04:15:00;1;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-11-05 04:30:00;0;0;0;0;4;1;0;0;0;0;0;0;0;0
2020-11-05 04:45:00;6;0;0;0;6;2;0;0;0;0;0;0;0;0
2020-11-05 05:00:00;5;0;0;0;4;11;0;0;0;0;0;0;0;0
2020-11-05 05:15:00;10;0;0;0;17;3;0;0;0;0;0;0;0;0
2020-11-05 05:30:00;12;0;0;0;32;5;0;0;0;0;0;0;0;0
2020-11-05 05:45:00;13;0;0;0;21;6;0;0;0;0;0;0;0;0
2020-11-05 06:00:00;14;0;0;0;28;12;0;0;0;0;0;0;0;0
2020-11-05 06:15:00;14;0;0;0;37;13;0;0;0;0;0;0;0;0
2020-11-05 06:30:00;22;0;0;0;54;32;0;0;0;0;0;0;0;0
2020-11-05 06:45:00;15;0;0;0;30;22;0;0;0;0;0;0;0;0
2020-11-05 07:00:00;30;254;254;254;54;13;254;254;1;4;0;0;0;0
2020-11-05 07:15:00;28;0;0;0;48;28;0;0;1;0;0;0;0;0
2020-11-05 07:30:00;34;0;0;0;69;24;0;0;2;0;0;0;0;0
