DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-12 14:15:00;43;0;0;0;59;24;0;0;0;2;0;0;0;0
2020-11-12 14:30:00;38;0;0;0;55;23;0;0;2;0;5;0;0;0
2020-11-12 14:45:00;44;0;0;0;61;26;0;0;3;1;0;0;0;0
2020-11-12 15:00:00;50;0;0;0;69;29;0;0;1;3;0;0;0;1
2020-11-12 15:15:00;46;0;0;0;65;40;0;0;0;1;0;0;0;43
2020-11-12 15:30:00;51;0;0;0;72;33;0;0;12;3;0;0;0;0
2020-11-12 15:45:00;44;0;0;0;62;26;0;0;0;0;0;0;2;0
2020-11-12 16:00:00;56;0;0;0;59;31;0;0;6;4;0;0;1;0
2020-11-12 16:15:00;35;0;0;0;98;39;0;0;0;0;1;0;0;0
2020-11-12 16:30:00;45;0;0;0;85;26;0;0;8;6;1;0;3;0
2020-11-12 16:45:00;33;0;0;0;92;40;0;0;2;2;0;0;1;0
2020-11-12 17:00:00;27;0;0;0;96;26;0;0;2;2;0;0;0;0
2020-11-12 17:15:00;44;0;0;0;80;40;0;0;2;3;0;0;5;1
2020-11-12 17:30:00;39;0;0;0;87;29;0;0;5;3;6;0;8;1
2020-11-12 17:45:00;34;0;0;0;61;22;0;0;5;0;19;0;0;0
2020-11-12 18:00:00;32;0;0;0;42;34;0;0;1;1;0;0;0;0
2020-11-12 18:15:00;36;0;0;0;69;30;0;0;2;1;0;0;0;0
2020-11-12 18:30:00;25;0;0;0;46;17;0;0;1;2;1;0;0;0
2020-11-12 18:45:00;21;0;0;0;39;18;0;0;0;0;0;0;0;0
2020-11-12 19:00:00;18;0;0;0;40;18;0;0;0;2;0;0;0;0
2020-11-12 19:15:00;14;0;0;0;29;14;0;0;0;0;0;0;0;0
2020-11-12 19:30:00;6;0;0;0;24;14;0;0;0;0;0;0;0;0
2020-11-12 19:45:00;10;0;0;0;19;9;0;0;1;0;0;0;2;0
2020-11-12 20:00:00;6;0;0;0;18;9;0;0;0;0;0;0;0;0
2020-11-12 20:15:00;6;0;0;0;25;14;0;0;0;0;0;0;0;0
2020-11-12 20:30:00;7;0;0;0;11;11;0;0;0;0;0;0;0;0
2020-11-12 20:45:00;15;0;0;0;29;8;0;0;0;0;0;0;0;0
2020-11-12 21:00:00;5;0;0;0;24;11;0;0;0;0;0;0;0;0
2020-11-12 21:15:00;10;0;0;0;20;7;0;0;0;0;0;0;0;0
2020-11-12 21:30:00;4;0;0;0;11;5;0;0;0;0;0;0;0;0
2020-11-12 21:45:00;4;0;0;0;10;5;0;0;0;0;0;0;0;0
2020-11-12 22:00:00;4;0;0;0;10;4;0;0;0;0;0;0;0;0
2020-11-12 22:15:00;9;0;0;0;7;7;0;0;0;0;0;0;0;0
2020-11-12 22:30:00;3;0;0;0;11;3;0;0;0;0;0;0;0;0
2020-11-12 22:45:00;4;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-11-12 23:00:00;4;0;0;0;9;1;0;0;0;0;0;0;0;0
2020-11-12 23:15:00;6;0;0;0;5;5;0;0;0;0;0;0;0;0
2020-11-12 23:30:00;0;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-11-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
