DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-12-25 00:00:00;1;2;1;0;1;0;0;0;0;0;0
2020-12-25 00:15:00;1;2;2;3;2;0;0;1;0;0;0
2020-12-25 00:30:00;4;4;4;2;2;0;0;0;0;1;2
2020-12-25 00:45:00;1;1;2;0;0;0;0;0;0;0;0
2020-12-25 01:00:00;0;0;1;1;1;0;0;0;0;0;0
2020-12-25 01:15:00;1;1;1;0;1;1;0;1;0;0;0
2020-12-25 01:30:00;2;2;1;2;0;1;0;0;0;0;0
2020-12-25 01:45:00;2;3;1;0;0;0;0;1;0;0;0
2020-12-25 02:00:00;0;0;0;1;0;1;0;1;0;0;0
2020-12-25 02:15:00;1;1;1;0;1;0;0;0;0;0;0
2020-12-25 02:30:00;0;1;0;1;0;0;0;0;0;2;0
2020-12-25 02:45:00;0;0;1;1;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;0;1;0;0;1;0;0;0
2020-12-25 03:15:00;0;0;0;1;0;0;0;0;0;0;0
2020-12-25 03:30:00;2;2;1;0;0;0;0;1;0;1;2
2020-12-25 03:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-25 04:00:00;0;0;0;1;0;1;0;0;0;0;0
2020-12-25 04:15:00;1;2;0;1;0;0;0;2;0;0;0
2020-12-25 04:30:00;0;0;0;1;1;0;0;0;0;0;0
2020-12-25 04:45:00;1;1;0;1;1;0;0;1;0;1;0
2020-12-25 05:00:00;6;7;0;2;0;2;2;0;0;2;0
2020-12-25 05:15:00;6;7;5;3;1;4;1;1;0;0;0
2020-12-25 05:30:00;6;6;3;8;2;2;1;1;0;0;1
2020-12-25 05:45:00;9;10;5;8;3;3;0;1;0;1;5
2020-12-25 06:00:00;9;12;4;8;10;3;2;3;0;0;0
2020-12-25 06:15:00;15;17;6;2;6;2;1;2;0;0;2
2020-12-25 06:30:00;10;10;4;6;5;2;0;1;0;2;2
2020-12-25 06:45:00;4;7;6;6;2;3;0;2;0;2;1
2020-12-25 07:00:00;9;12;3;2;1;1;1;2;0;0;2
2020-12-25 07:15:00;6;10;3;5;2;0;1;7;0;1;2
2020-12-25 07:30:00;8;8;4;6;6;6;2;1;0;2;6
2020-12-25 07:45:00;10;11;6;10;4;1;0;3;0;0;1
2020-12-25 08:00:00;14;16;10;7;5;6;1;1;0;2;3
2020-12-25 08:15:00;13;16;10;6;4;4;3;0;0;1;3
2020-12-25 08:30:00;21;22;12;11;7;7;2;5;0;3;3
2020-12-25 08:45:00;18;20;9;12;7;6;1;3;0;1;5
2020-12-25 09:00:00;21;28;11;14;14;4;0;6;0;3;6
2020-12-25 09:15:00;32;38;20;18;13;7;3;3;0;2;1
2020-12-25 09:30:00;38;46;23;22;13;5;3;4;0;3;1
2020-12-25 09:45:00;33;44;17;33;23;5;0;8;0;6;9
2020-12-25 10:00:00;52;60;36;21;19;22;4;7;0;9;4
2020-12-25 10:15:00;39;50;32;32;25;5;5;13;0;5;10
2020-12-25 10:30:00;54;66;33;47;31;10;4;13;0;8;8
2020-12-25 10:45:00;67;76;51;47;33;33;2;19;0;12;10
2020-12-25 11:00:00;59;76;48;44;34;17;4;18;0;14;14
2020-12-25 11:15:00;63;81;51;56;35;36;26;21;0;14;16
2020-12-25 11:30:00;68;82;54;62;48;18;4;20;0;14;13
2020-12-25 11:45:00;77;97;64;66;58;14;13;26;0;25;27
2020-12-25 12:00:00;78;101;65;54;44;19;7;31;0;19;22
2020-12-25 12:15:00;61;79;61;57;43;15;9;25;0;13;14
2020-12-25 12:30:00;65;85;59;51;33;13;3;35;0;10;13
2020-12-25 12:45:00;66;84;52;57;35;11;7;23;0;12;13
2020-12-25 13:00:00;54;75;51;66;39;23;4;35;0;21;19
2020-12-25 13:15:00;51;64;48;45;45;11;7;22;0;13;15
2020-12-25 13:30:00;51;70;46;41;35;21;7;15;0;13;15
2020-12-25 13:45:00;58;74;54;79;52;18;2;19;0;17;15
2020-12-25 14:00:00;76;103;67;61;45;16;5;30;0;18;14
2020-12-25 14:15:00;75;97;44;82;47;17;8;20;0;13;12
2020-12-25 14:30:00;71;89;56;66;44;13;10;27;0;14;11
2020-12-25 14:45:00;87;118;63;54;47;17;3;30;0;14;16
2020-12-25 15:00:00;66;88;50;76;39;16;21;28;0;18;15
2020-12-25 15:15:00;54;76;50;68;48;13;9;28;0;17;18
2020-12-25 15:30:00;55;70;46;59;48;22;21;21;0;20;16
2020-12-25 15:45:00;73;104;51;53;52;15;10;32;0;9;13
2020-12-25 16:00:00;68;95;59;56;42;12;11;32;0;16;17
2020-12-25 16:15:00;65;91;57;59;36;19;12;32;0;15;19
2020-12-25 16:30:00;68;91;59;57;36;14;7;27;0;23;22
2020-12-25 16:45:00;51;77;44;63;45;14;30;29;0;17;16
2020-12-25 17:00:00;60;100;51;82;49;9;8;25;0;22;12
2020-12-25 17:15:00;60;82;48;52;43;9;5;31;0;21;22
2020-12-25 17:30:00;66;84;44;51;50;16;16;28;0;18;7
2020-12-25 17:45:00;56;75;50;58;33;11;10;22;0;15;11
2020-12-25 18:00:00;66;78;49;45;30;17;12;27;0;21;19
2020-12-25 18:15:00;52;71;45;44;38;22;3;27;0;10;14
2020-12-25 18:30:00;49;70;43;38;34;11;4;23;0;19;10
2020-12-25 18:45:00;48;61;27;48;32;20;5;22;0;12;7
2020-12-25 19:00:00;42;54;23;52;43;13;6;27;0;11;11
2020-12-25 19:15:00;37;62;43;42;29;9;3;29;0;16;7
2020-12-25 19:30:00;48;64;33;35;30;13;3;16;0;15;10
2020-12-25 19:45:00;40;57;28;49;35;8;2;21;0;12;13
2020-12-25 20:00:00;40;59;29;45;28;8;6;20;0;19;19
2020-12-25 20:15:00;47;66;38;52;33;12;12;39;0;23;9
2020-12-25 20:30:00;63;84;50;69;27;16;9;34;0;25;16
2020-12-25 20:45:00;50;82;35;50;39;17;6;20;0;21;14
2020-12-25 21:00:00;15;24;12;9;11;11;4;11;0;8;3
2020-12-25 21:15:00;8;14;5;5;5;2;0;6;0;5;6
2020-12-25 21:30:00;1;4;0;5;3;3;0;3;0;3;3
2020-12-25 21:45:00;7;11;4;3;2;4;1;2;0;2;3
2020-12-25 22:00:00;5;9;4;7;5;2;0;7;0;1;2
2020-12-25 22:15:00;9;14;4;9;4;1;0;3;0;5;1
2020-12-25 22:30:00;4;7;2;7;6;3;2;4;0;3;1
2020-12-25 22:45:00;3;4;4;2;2;2;1;3;0;2;3
2020-12-25 23:00:00;3;6;3;3;2;0;0;4;0;2;1
2020-12-25 23:15:00;1;1;1;0;2;2;1;1;0;2;2
2020-12-25 23:30:00;4;4;3;2;2;1;0;1;0;3;1
2020-12-25 23:45:00;0;3;1;1;1;2;1;1;0;1;1
