DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-12-24 00:00:00;0;0;0;1;0;0;0;0;0;0
2020-12-24 00:15:00;1;1;0;0;0;0;0;0;0;0
2020-12-24 00:30:00;1;1;3;1;1;0;0;0;0;0
2020-12-24 00:45:00;1;2;0;2;1;0;0;0;0;0
2020-12-24 01:00:00;2;1;0;2;0;0;0;0;0;0
2020-12-24 01:15:00;3;1;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;1;1;0;1;1;0;0;0;0;0
2020-12-24 01:45:00;0;1;0;0;1;0;0;0;0;0
2020-12-24 02:00:00;1;0;0;0;0;0;0;0;0;0
2020-12-24 02:15:00;3;3;0;1;0;0;0;0;0;0
2020-12-24 02:30:00;2;0;0;1;1;0;0;0;0;0
2020-12-24 02:45:00;3;0;0;1;0;0;0;0;0;0
2020-12-24 03:00:00;1;0;0;1;1;0;0;0;0;0
2020-12-24 03:15:00;2;1;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;1;1;1;1;0;0;0;0;0;0
2020-12-24 03:45:00;0;0;0;2;1;0;0;0;0;0
2020-12-24 04:00:00;2;1;0;1;0;0;0;0;0;0
2020-12-24 04:15:00;1;0;0;4;2;0;0;0;0;0
2020-12-24 04:30:00;6;0;0;4;2;0;0;0;0;0
2020-12-24 04:45:00;6;2;0;4;4;1;0;0;0;0
2020-12-24 05:00:00;7;2;0;6;2;0;0;0;0;0
2020-12-24 05:15:00;12;4;0;5;5;1;0;0;0;0
2020-12-24 05:30:00;6;2;0;10;7;0;0;0;0;0
2020-12-24 05:45:00;15;2;0;9;4;0;0;0;0;0
2020-12-24 06:00:00;9;3;0;13;4;0;0;0;0;0
2020-12-24 06:15:00;6;7;0;4;0;0;0;0;0;0
2020-12-24 06:30:00;6;4;0;14;6;0;0;0;0;0
2020-12-24 06:45:00;8;6;0;15;5;0;0;0;0;0
2020-12-24 07:00:00;12;9;0;13;4;0;0;0;0;0
2020-12-24 07:15:00;13;2;0;11;10;0;0;0;0;0
2020-12-24 07:30:00;15;6;0;13;12;1;0;0;0;0
2020-12-24 07:45:00;9;9;0;16;11;1;0;0;0;0
2020-12-24 08:00:00;19;18;3;10;8;2;0;0;0;0
2020-12-24 08:15:00;23;9;0;11;5;4;0;0;0;0
2020-12-24 08:30:00;21;8;0;16;9;2;0;0;0;0
2020-12-24 08:45:00;30;18;0;19;15;2;0;0;0;0
2020-12-24 09:00:00;19;17;0;28;12;1;0;0;0;0
2020-12-24 09:15:00;29;12;0;23;11;1;0;0;0;0
2020-12-24 09:30:00;30;10;3;21;6;0;0;0;0;0
2020-12-24 09:45:00;31;15;0;45;17;0;0;0;0;0
2020-12-24 10:00:00;39;18;0;37;22;1;0;0;0;0
2020-12-24 10:15:00;32;14;1;43;25;2;0;0;0;0
2020-12-24 10:30:00;34;16;1;46;20;1;0;0;0;0
2020-12-24 10:45:00;21;10;0;39;18;0;0;0;0;0
2020-12-24 11:00:00;38;19;0;38;19;4;0;0;0;0
2020-12-24 11:15:00;47;22;0;37;13;0;0;0;0;0
2020-12-24 11:30:00;49;19;2;36;16;1;0;0;0;0
2020-12-24 11:45:00;40;19;0;39;19;1;0;0;0;0
2020-12-24 12:00:00;44;22;0;43;22;3;0;0;0;0
2020-12-24 12:15:00;34;15;1;42;18;0;0;0;0;0
2020-12-24 12:30:00;37;15;0;34;7;3;0;0;0;0
2020-12-24 12:45:00;39;15;0;35;10;3;0;0;0;0
2020-12-24 13:00:00;33;10;0;43;23;0;3;0;0;0
2020-12-24 13:15:00;41;13;0;38;17;1;0;0;0;0
2020-12-24 13:30:00;48;15;0;25;11;2;0;0;0;0
2020-12-24 13:45:00;38;26;0;41;12;1;0;0;0;0
2020-12-24 14:00:00;42;12;0;34;14;0;0;0;0;0
2020-12-24 14:15:00;48;24;0;38;9;0;0;0;0;0
2020-12-24 14:30:00;38;14;3;40;15;2;0;0;0;0
2020-12-24 14:45:00;45;13;0;39;13;1;0;0;0;0
2020-12-24 15:00:00;28;7;0;22;10;4;1;0;0;0
2020-12-24 15:15:00;30;12;0;25;7;4;0;0;0;0
2020-12-24 15:30:00;29;12;0;26;17;1;0;0;0;0
2020-12-24 15:45:00;32;15;0;36;26;1;0;0;0;0
2020-12-24 16:00:00;34;12;0;33;17;2;0;0;0;0
2020-12-24 16:15:00;19;13;1;24;10;0;0;0;0;0
2020-12-24 16:30:00;29;10;0;29;13;2;0;0;0;0
2020-12-24 16:45:00;21;5;0;21;7;0;0;0;0;0
2020-12-24 17:00:00;22;3;0;14;7;0;0;0;0;0
2020-12-24 17:15:00;20;11;0;11;10;0;0;0;0;0
2020-12-24 17:30:00;11;10;0;14;5;0;0;0;0;0
