DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-12-24 00:00:00;2;0;1;1;0;4;1;0;0;0;0
2020-12-24 00:15:00;2;2;0;1;0;4;3;0;0;0;0
2020-12-24 00:30:00;1;1;0;0;0;0;1;0;0;0;0
2020-12-24 00:45:00;0;1;1;1;0;2;1;0;0;0;0
2020-12-24 01:00:00;1;1;0;0;0;1;0;0;0;0;0
2020-12-24 01:15:00;2;2;0;0;0;2;1;0;0;0;0
2020-12-24 01:30:00;2;2;0;2;0;1;0;0;0;0;0
2020-12-24 01:45:00;7;2;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;4;1;0;0;0;1;1;0;0;0;0
2020-12-24 02:15:00;2;2;0;1;0;1;0;0;0;0;0
2020-12-24 02:30:00;2;0;1;2;0;2;0;0;0;0;0
2020-12-24 02:45:00;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:00:00;5;2;3;1;0;0;0;0;0;0;0
2020-12-24 03:15:00;2;1;0;0;0;3;0;0;0;0;0
2020-12-24 03:30:00;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:45:00;2;3;1;0;0;3;0;0;0;0;0
2020-12-24 04:00:00;5;5;1;1;0;1;1;0;0;0;0
2020-12-24 04:15:00;5;3;1;2;0;3;0;0;0;0;0
2020-12-24 04:30:00;9;2;1;1;0;2;1;0;0;0;0
2020-12-24 04:45:00;7;5;3;1;0;4;0;0;0;0;0
2020-12-24 05:00:00;7;3;0;3;0;5;2;0;0;0;0
2020-12-24 05:15:00;16;6;0;2;0;7;0;0;0;0;0
2020-12-24 05:30:00;6;7;1;2;0;11;3;0;0;0;0
2020-12-24 05:45:00;16;5;4;4;0;11;2;0;0;0;0
2020-12-24 06:00:00;19;10;4;6;0;10;4;0;0;0;0
2020-12-24 06:15:00;9;12;1;8;0;14;4;0;2;0;0
2020-12-24 06:30:00;12;2;3;9;0;10;8;0;0;0;0
2020-12-24 06:45:00;20;9;4;13;0;13;0;3;0;0;0
2020-12-24 07:00:00;23;9;5;8;0;10;7;0;0;0;0
2020-12-24 07:15:00;13;12;4;14;0;16;8;0;0;0;0
2020-12-24 07:30:00;13;13;5;19;0;25;9;0;0;0;0
2020-12-24 07:45:00;21;12;5;21;0;16;12;0;0;0;0
2020-12-24 08:00:00;28;15;7;16;0;18;8;0;0;0;0
2020-12-24 08:15:00;28;17;6;20;0;18;9;0;0;0;0
2020-12-24 08:30:00;28;18;4;14;0;30;9;0;0;0;0
2020-12-24 08:45:00;41;21;7;26;0;23;14;0;0;0;0
2020-12-24 09:00:00;50;21;10;24;0;30;20;0;0;0;0
2020-12-24 09:15:00;48;25;12;36;0;31;22;0;0;0;0
2020-12-24 09:30:00;53;30;13;23;0;30;18;0;0;0;0
2020-12-24 09:45:00;54;33;13;37;0;32;28;0;0;0;0
2020-12-24 10:00:00;51;34;18;32;0;48;24;0;0;0;0
2020-12-24 10:15:00;70;42;32;49;0;46;17;0;0;0;0
2020-12-24 10:30:00;69;42;14;32;0;48;24;0;0;0;0
2020-12-24 10:45:00;64;49;24;33;0;61;26;0;0;0;0
2020-12-24 11:00:00;53;33;23;36;0;51;22;0;0;0;0
2020-12-24 11:15:00;69;36;22;29;0;62;25;0;0;0;0
2020-12-24 11:30:00;63;55;21;35;0;45;25;0;0;0;0
