DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-12-19 00:00:00;0;21;0;1;0;0;18;14;0;0
2019-12-19 00:15:00;0;12;0;0;2;0;17;7;2;1
2019-12-19 00:30:00;0;21;0;1;1;0;9;9;2;1
2019-12-19 00:45:00;0;11;0;0;0;0;9;6;2;1
2019-12-19 01:00:00;0;8;0;0;1;1;11;5;0;0
2019-12-19 01:15:00;0;9;0;1;1;1;9;4;0;0
2019-12-19 01:30:00;0;8;0;0;1;0;7;5;0;0
2019-12-19 01:45:00;0;11;0;0;0;0;7;5;0;0
2019-12-19 02:00:00;0;8;2;0;0;1;8;3;1;0
2019-12-19 02:15:00;0;6;0;0;0;0;2;5;0;0
2019-12-19 02:30:00;0;8;0;0;1;2;9;4;1;1
2019-12-19 02:45:00;0;3;1;0;0;2;8;4;0;0
2019-12-19 03:00:00;0;5;0;0;1;2;8;2;0;0
2019-12-19 03:15:00;0;6;0;0;0;1;4;4;0;0
2019-12-19 03:30:00;0;1;0;0;0;0;10;5;0;0
2019-12-19 03:45:00;0;9;0;1;0;3;8;3;0;0
2019-12-19 04:00:00;0;14;0;0;0;0;9;7;0;0
2019-12-19 04:15:00;0;6;1;0;0;0;5;6;1;1
2019-12-19 04:30:00;0;15;0;0;0;7;16;10;0;0
2019-12-19 04:45:00;0;18;0;0;0;7;15;4;1;1
2019-12-19 05:00:00;0;17;2;4;1;41;23;15;0;1
2019-12-19 05:15:00;0;42;2;4;0;70;27;31;3;4
2019-12-19 05:30:00;0;56;4;5;9;103;42;72;7;8
2019-12-19 05:45:00;0;61;11;20;18;146;50;82;21;22
2019-12-19 06:00:00;0;69;21;33;34;124;47;101;15;19
2019-12-19 06:15:00;0;64;8;9;9;148;58;96;23;29
2019-12-19 06:30:00;0;86;0;7;9;204;65;134;28;44
2019-12-19 06:45:00;0;94;6;9;8;179;67;145;33;40
2019-12-19 07:00:00;0;80;2;23;12;159;73;139;25;35
2019-12-19 07:15:00;0;94;9;16;11;155;76;176;21;26
2019-12-19 07:30:00;0;123;6;18;14;179;91;188;21;24
2019-12-19 07:45:00;0;140;9;14;14;192;88;175;25;29
2019-12-19 08:00:00;0;124;7;12;16;168;86;167;27;27
2019-12-19 08:15:00;0;132;10;14;12;166;78;170;20;23
2019-12-19 08:30:00;0;97;10;9;15;136;84;172;16;14
2019-12-19 08:45:00;0;110;9;16;17;111;80;144;14;13
2019-12-19 09:00:00;0;131;5;13;13;74;86;122;10;3
2019-12-19 09:15:00;0;118;15;17;16;73;111;166;11;5
2019-12-19 09:30:00;0;133;11;22;21;67;91;152;7;2
2019-12-19 09:45:00;0;113;11;13;18;62;99;156;11;11
2019-12-19 10:00:00;0;120;5;13;18;51;105;144;13;9
2019-12-19 10:15:00;0;128;13;19;18;76;103;156;9;6
2019-12-19 10:30:00;0;148;14;21;22;60;95;136;11;4
2019-12-19 10:45:00;0;162;13;19;21;65;109;154;13;8
