DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-11-16 00:00:00;17;2;5;3;32;2;7;8;0;1;0;8;7;0;0
2019-11-16 00:15:00;16;2;7;4;32;5;10;10;0;0;0;0;0;0;0
2019-11-16 00:30:00;14;1;2;6;29;3;9;10;0;0;0;0;0;0;0
2019-11-16 00:45:00;19;4;2;6;26;3;11;7;0;0;0;0;0;0;0
2019-11-16 01:00:00;10;2;9;8;25;1;3;13;0;0;0;0;0;0;0
2019-11-16 01:15:00;14;1;2;2;15;4;9;4;0;0;0;0;0;0;0
2019-11-16 01:30:00;9;2;4;1;18;1;4;7;0;0;0;0;0;0;0
2019-11-16 01:45:00;6;0;8;3;15;0;3;10;0;0;0;0;0;0;0
2019-11-16 02:00:00;7;2;3;3;13;1;2;9;0;0;0;0;0;0;0
2019-11-16 02:15:00;11;2;5;3;11;3;5;7;0;0;0;0;0;0;0
2019-11-16 02:30:00;10;0;1;2;7;1;2;5;0;0;0;0;0;0;0
2019-11-16 02:45:00;7;0;5;2;6;2;4;5;0;0;0;0;0;0;0
2019-11-16 03:00:00;5;1;2;0;6;2;4;4;0;0;0;0;0;0;0
2019-11-16 03:15:00;9;0;1;2;6;0;1;2;0;0;0;0;0;0;0
2019-11-16 03:30:00;3;0;2;4;7;1;2;7;0;0;0;0;0;0;0
2019-11-16 03:45:00;4;0;7;2;4;1;3;6;0;0;0;0;0;0;0
2019-11-16 04:00:00;5;1;2;1;1;1;2;3;0;0;0;0;0;0;0
2019-11-16 04:15:00;10;2;4;3;11;2;4;7;0;0;0;0;0;0;0
2019-11-16 04:30:00;4;0;5;3;6;0;1;5;0;0;0;0;0;0;0
2019-11-16 04:45:00;6;1;2;0;4;1;2;2;0;0;0;0;0;0;0
2019-11-16 05:00:00;14;0;6;0;8;1;0;4;0;0;0;0;0;0;0
2019-11-16 05:15:00;16;0;2;2;6;0;5;3;0;0;3;0;0;0;0
2019-11-16 05:30:00;37;5;10;2;5;3;13;11;0;0;0;0;0;0;0
2019-11-16 05:45:00;35;2;12;4;6;4;14;10;0;0;0;0;0;0;0
2019-11-16 06:00:00;19;1;14;7;17;5;16;12;0;0;0;0;0;0;0
2019-11-16 06:15:00;29;3;11;7;21;2;11;12;0;0;0;2;0;0;0
2019-11-16 06:30:00;38;2;8;9;17;0;23;11;0;0;0;0;0;0;0
2019-11-16 06:45:00;19;3;6;10;12;4;20;18;0;0;0;0;0;0;0
2019-11-16 07:00:00;35;2;9;7;18;6;14;15;0;0;0;0;0;0;0
2019-11-16 07:15:00;51;4;14;19;22;3;13;18;0;0;0;0;0;0;0
2019-11-16 07:30:00;72;3;15;14;22;3;19;21;0;0;0;0;0;0;0
2019-11-16 07:45:00;69;9;16;13;21;2;20;26;0;0;0;0;0;0;0
2019-11-16 08:00:00;56;5;22;11;29;1;32;17;0;0;0;0;0;0;0
2019-11-16 08:15:00;66;6;27;13;30;9;30;30;0;0;0;0;0;0;0
