DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-01-06 00:00:00;6;6;0;2;9;16;8;3;8;6;62;8;0
2020-01-06 00:15:00;6;6;0;0;10;14;10;2;5;4;603;0;1
2020-01-06 00:30:00;5;8;0;0;11;17;9;4;8;3;34;0;0
2020-01-06 00:45:00;7;5;1;0;7;7;6;2;8;1;0;0;0
2020-01-06 01:00:00;2;3;1;1;3;6;10;4;3;2;0;1;0
2020-01-06 01:15:00;5;6;0;1;7;9;7;2;5;0;0;0;0
2020-01-06 01:30:00;5;4;1;0;7;3;8;3;4;1;0;1;0
2020-01-06 01:45:00;3;2;0;0;6;13;4;4;4;1;50;0;0
2020-01-06 02:00:00;6;4;0;1;2;6;4;3;3;1;0;0;0
2020-01-06 02:15:00;3;3;1;0;5;6;2;1;2;2;3;0;0
2020-01-06 02:30:00;1;3;0;0;4;7;0;0;4;1;2;0;0
2020-01-06 02:45:00;1;2;0;1;3;5;0;2;3;2;7;0;0
2020-01-06 03:00:00;6;0;0;0;1;3;6;5;2;0;836;0;1
2020-01-06 03:15:00;3;6;0;0;3;8;2;2;3;1;1736;0;0
2020-01-06 03:30:00;0;2;0;0;2;2;1;0;1;0;122;0;0
2020-01-06 03:45:00;1;0;0;0;5;3;4;3;1;0;5;0;0
2020-01-06 04:00:00;0;1;0;0;1;1;1;0;2;1;1295;0;0
2020-01-06 04:15:00;3;7;0;0;5;5;4;4;2;0;1077;0;2
2020-01-06 04:30:00;2;1;0;0;2;3;5;3;2;1;1149;0;0
2020-01-06 04:45:00;1;3;0;0;4;2;3;3;1;1;787;0;2
2020-01-06 05:00:00;1;4;0;0;3;5;4;1;3;1;1825;0;0
2020-01-06 05:15:00;3;3;0;0;10;11;5;2;5;5;2208;0;1
2020-01-06 05:30:00;6;3;0;1;4;3;13;3;6;4;2654;0;0
2020-01-06 05:45:00;2;1;0;0;6;3;5;2;3;4;1118;0;0
2020-01-06 06:00:00;6;2;1;0;3;5;7;0;2;0;1049;0;0
2020-01-06 06:15:00;2;1;0;0;5;4;4;3;5;5;683;0;0
2020-01-06 06:30:00;3;2;0;0;4;3;9;5;4;1;5;0;0
2020-01-06 06:45:00;6;2;0;1;6;5;6;9;6;3;10;0;0
2020-01-06 07:00:00;6;6;2;0;5;2;8;2;4;2;3;0;0
2020-01-06 07:15:00;2;6;0;0;7;13;3;2;9;3;3;0;0
2020-01-06 07:30:00;5;2;0;1;6;7;5;2;9;2;2477;0;0
2020-01-06 07:45:00;7;5;2;0;6;8;12;4;16;4;197;0;0
2020-01-06 08:00:00;5;3;0;0;9;8;11;5;7;0;0;0;0
2020-01-06 08:15:00;4;6;0;0;5;8;7;4;10;9;1;0;0
2020-01-06 08:30:00;11;8;0;0;14;11;9;7;4;2;1;0;1
2020-01-06 08:45:00;2;3;0;1;15;14;17;12;12;5;2;0;0
2020-01-06 09:00:00;5;4;0;1;13;11;7;3;13;1;1;0;0
2020-01-06 09:15:00;3;5;2;0;11;16;15;2;22;8;2;0;1
2020-01-06 09:30:00;10;2;0;0;15;15;9;8;27;4;2;0;2
2020-01-06 09:45:00;7;5;1;3;22;25;24;11;28;9;1;0;0
2020-01-06 10:00:00;12;10;1;2;26;28;24;7;21;3;2;0;0
2020-01-06 10:15:00;6;9;2;1;22;21;14;9;17;3;3;0;48
2020-01-06 10:30:00;12;9;2;1;24;30;21;11;20;9;2;1;1
2020-01-06 10:45:00;11;7;2;0;23;23;24;13;26;13;5;0;0
2020-01-06 11:00:00;7;6;0;4;33;26;23;7;24;6;3;0;0
2020-01-06 11:15:00;21;12;2;3;26;21;29;8;23;4;2;0;0
2020-01-06 11:30:00;11;10;1;3;36;32;30;16;25;5;3;0;1
2020-01-06 11:45:00;17;12;0;1;31;40;32;13;31;14;0;1;0
2020-01-06 12:00:00;18;8;0;8;40;35;41;15;16;7;2;0;1
2020-01-06 12:15:00;19;3;0;4;32;32;33;20;24;5;4;0;2
2020-01-06 12:30:00;16;9;1;2;32;37;45;26;15;5;1;0;2
2020-01-06 12:45:00;14;10;0;0;38;53;39;16;30;13;4;0;0
2020-01-06 13:00:00;27;13;2;5;48;54;41;17;28;8;3;0;0
2020-01-06 13:15:00;15;12;2;1;33;40;45;21;43;10;4;0;1
2020-01-06 13:30:00;18;8;0;3;36;43;47;20;34;13;3;0;0
2020-01-06 13:45:00;27;21;2;2;38;36;54;14;42;17;1;0;0
2020-01-06 14:00:00;25;12;0;3;44;44;50;11;45;18;8;0;0
2020-01-06 14:15:00;20;12;4;6;41;46;40;16;41;16;5;0;0
2020-01-06 14:30:00;36;17;0;0;44;50;30;12;38;15;13;2;1
2020-01-06 14:45:00;24;18;2;1;31;35;37;20;35;14;3;2;0
2020-01-06 15:00:00;26;16;0;2;39;49;44;17;40;9;44;1;0
2020-01-06 15:15:00;28;12;1;2;46;51;38;14;30;13;4;1;1
2020-01-06 15:30:00;22;14;0;1;43;52;37;13;26;8;1;0;2
2020-01-06 15:45:00;21;18;2;3;42;53;42;17;35;17;4;3;0
2020-01-06 16:00:00;21;14;4;3;41;55;29;11;31;16;2;2;0
2020-01-06 16:15:00;22;16;2;1;40;62;37;14;36;14;4;0;1
2020-01-06 16:30:00;34;17;1;3;39;50;38;16;40;11;5;5;1
2020-01-06 16:45:00;29;15;1;2;28;37;47;23;38;9;369;1;0
2020-01-06 17:00:00;27;21;5;4;57;57;49;23;30;9;879;1;1
2020-01-06 17:15:00;22;18;3;3;43;50;39;12;37;14;854;1;1
2020-01-06 17:30:00;21;13;1;2;40;42;39;17;33;12;435;0;2
2020-01-06 17:45:00;28;9;0;3;36;47;44;20;33;11;424;0;0
2020-01-06 18:00:00;21;15;2;2;33;38;46;15;36;10;1598;6;1
2020-01-06 18:15:00;25;18;3;1;29;32;46;27;25;11;1770;1;0
2020-01-06 18:30:00;21;10;2;3;36;40;43;19;23;9;1631;0;2
2020-01-06 18:45:00;19;14;1;1;31;38;38;25;37;13;431;0;0
2020-01-06 19:00:00;15;9;1;0;31;41;40;17;23;8;1704;2;0
2020-01-06 19:15:00;13;13;1;0;31;41;41;15;31;7;1085;1;1
2020-01-06 19:30:00;15;9;1;2;32;46;30;8;20;9;358;0;2
2020-01-06 19:45:00;20;14;0;2;26;30;30;24;23;7;532;0;0
2020-01-06 20:00:00;22;12;1;0;31;47;34;14;22;4;216;0;0
2020-01-06 20:15:00;14;10;0;0;21;31;21;13;21;8;1808;0;0
2020-01-06 20:30:00;16;11;0;2;22;25;23;8;22;10;1695;2;0
2020-01-06 20:45:00;11;9;2;1;21;27;26;11;15;8;1564;0;0
2020-01-06 21:00:00;16;11;0;0;17;28;28;9;19;4;919;0;0
2020-01-06 21:15:00;5;10;2;0;25;31;23;12;17;11;955;0;0
2020-01-06 21:30:00;7;9;0;0;15;21;24;6;11;1;1496;0;0
2020-01-06 21:45:00;11;7;0;0;17;15;13;9;18;3;2058;0;0
2020-01-06 22:00:00;10;13;1;1;18;22;21;9;21;7;2054;0;0
2020-01-06 22:15:00;9;10;0;0;12;21;17;12;13;3;115;0;0
2020-01-06 22:30:00;5;6;0;0;9;15;14;11;9;3;1;0;0
2020-01-06 22:45:00;5;5;0;0;9;14;12;3;12;1;6;0;0
2020-01-06 23:00:00;9;7;0;0;10;11;12;7;3;1;487;0;0
2020-01-06 23:15:00;9;4;0;0;10;12;3;1;9;2;942;3;0
2020-01-06 23:30:00;2;3;0;0;3;6;8;4;5;0;1064;0;0
2020-01-06 23:45:00;4;5;0;0;6;8;6;4;7;2;837;0;0
