DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-08-08 00:00:00;1;4;1;0;3;4;5;1;3;1;347;0;0
2019-08-08 00:15:00;5;1;0;0;8;7;2;0;2;0;268;0;0
2019-08-08 00:30:00;1;2;0;0;5;8;9;2;5;0;0;0;0
2019-08-08 00:45:00;4;4;0;0;6;5;6;6;3;1;0;0;0
2019-08-08 01:00:00;4;4;0;1;9;7;5;4;2;0;38;0;0
2019-08-08 01:15:00;2;1;0;0;6;4;3;1;1;0;987;0;0
2019-08-08 01:30:00;2;1;0;0;1;2;1;1;0;0;806;0;0
2019-08-08 01:45:00;2;0;0;0;1;0;2;1;1;1;1;0;0
2019-08-08 02:00:00;1;1;0;0;1;3;0;1;1;0;0;0;0
2019-08-08 02:15:00;0;0;0;0;2;2;1;0;2;0;0;0;0
2019-08-08 02:30:00;0;4;0;0;6;3;1;1;1;1;847;0;0
2019-08-08 02:45:00;2;2;1;0;1;1;1;1;0;0;873;0;0
2019-08-08 03:00:00;1;1;0;1;4;4;3;1;0;1;0;0;0
2019-08-08 03:15:00;2;1;0;0;3;3;2;2;0;0;0;0;0
2019-08-08 03:30:00;2;0;0;0;3;0;1;0;1;1;0;0;0
2019-08-08 03:45:00;0;0;0;0;1;1;2;0;0;0;0;0;0
2019-08-08 04:00:00;2;2;0;0;1;1;2;1;1;1;2;0;0
2019-08-08 04:15:00;3;1;0;0;7;3;4;3;2;0;0;0;0
2019-08-08 04:30:00;1;1;0;0;4;4;3;1;4;1;0;0;0
2019-08-08 04:45:00;0;0;0;1;3;6;9;1;7;2;0;0;0
2019-08-08 05:00:00;2;1;0;0;11;11;11;9;3;2;7;0;0
2019-08-08 05:15:00;6;2;0;1;12;17;29;21;12;3;4;0;0
2019-08-08 05:30:00;3;2;0;0;15;23;38;29;11;6;4;1;0
2019-08-08 05:45:00;8;5;0;0;28;33;48;45;21;9;3;1;1
2019-08-08 06:00:00;10;3;0;0;35;31;36;22;18;6;1;1;2
2019-08-08 06:15:00;12;8;3;0;34;42;46;55;29;18;2;0;2
2019-08-08 06:30:00;11;9;2;0;24;43;61;66;31;18;3;0;0
2019-08-08 06:45:00;7;5;1;2;39;41;68;53;51;28;3;9;2
2019-08-08 07:00:00;20;18;0;1;40;51;62;61;48;23;4;3;2
2019-08-08 07:15:00;19;11;0;2;47;59;59;49;56;21;4;0;2
