DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-01-25 00:00:00;14;9;2;7;12;10;0;5
2020-01-25 00:15:00;14;6;8;7;6;11;0;14
2020-01-25 00:30:00;15;8;6;5;7;4;0;5
2020-01-25 00:45:00;9;7;6;4;4;12;0;6
2020-01-25 01:00:00;10;7;7;8;5;3;0;4
2020-01-25 01:15:00;5;2;5;7;2;6;0;3
2020-01-25 01:30:00;5;3;1;4;4;5;0;5
2020-01-25 01:45:00;5;3;2;1;0;5;0;3
2020-01-25 02:00:00;4;8;8;10;9;4;0;2
2020-01-25 02:15:00;4;3;1;1;6;6;0;4
2020-01-25 02:30:00;4;3;1;3;2;5;0;0
2020-01-25 02:45:00;4;3;2;3;1;1;0;1
2020-01-25 03:00:00;6;6;4;4;7;7;0;1
2020-01-25 03:15:00;7;4;2;1;2;2;0;3
2020-01-25 03:30:00;6;4;2;4;4;4;0;1
2020-01-25 03:45:00;2;3;1;2;3;1;0;2
2020-01-25 04:00:00;8;6;2;4;6;1;0;2
2020-01-25 04:15:00;0;1;1;1;2;1;0;0
2020-01-25 04:30:00;2;3;0;2;2;1;0;1
2020-01-25 04:45:00;3;1;2;2;5;1;0;2
2020-01-25 05:00:00;5;8;10;2;1;7;0;1
2020-01-25 05:15:00;7;7;7;6;3;6;0;2
2020-01-25 05:30:00;16;9;10;5;8;7;0;2
2020-01-25 05:45:00;8;10;6;27;13;1;0;7
2020-01-25 06:00:00;8;5;5;45;21;8;0;7
2020-01-25 06:15:00;5;10;3;28;13;7;0;8
2020-01-25 06:30:00;8;3;9;7;9;3;0;10
2020-01-25 06:45:00;11;11;7;8;8;8;0;4
2020-01-25 07:00:00;25;13;3;6;6;8;0;10
2020-01-25 07:15:00;13;15;8;2;8;4;0;7
2020-01-25 07:30:00;28;12;5;8;14;9;0;9
2020-01-25 07:45:00;26;10;10;13;15;9;0;8
2020-01-25 08:00:00;20;14;9;7;29;6;0;11
2020-01-25 08:15:00;15;13;12;15;21;12;0;25
2020-01-25 08:30:00;32;12;7;13;16;11;0;12
2020-01-25 08:45:00;40;22;9;12;21;12;0;14
2020-01-25 09:00:00;28;25;13;7;23;9;0;11
2020-01-25 09:15:00;37;25;15;19;26;13;0;20
2020-01-25 09:30:00;42;24;13;20;45;23;0;12
2020-01-25 09:45:00;50;37;14;25;43;40;0;40
2020-01-25 10:00:00;46;40;17;19;28;24;0;35
2020-01-25 10:15:00;42;29;17;19;34;22;0;28
2020-01-25 10:30:00;52;27;13;20;26;21;0;20
2020-01-25 10:45:00;48;29;21;25;39;26;0;30
2020-01-25 11:00:00;38;29;20;22;68;35;0;33
2020-01-25 11:15:00;50;47;22;24;30;30;0;36
2020-01-25 11:30:00;59;27;19;29;37;27;0;42
2020-01-25 11:45:00;45;28;18;25;68;23;0;40
2020-01-25 12:00:00;54;36;25;26;24;39;0;37
2020-01-25 12:15:00;53;39;29;23;32;33;0;32
2020-01-25 12:30:00;52;40;27;32;42;27;0;29
2020-01-25 12:45:00;48;35;17;33;33;31;0;40
2020-01-25 13:00:00;55;48;18;24;36;28;0;56
2020-01-25 13:15:00;51;32;25;35;42;28;0;36
2020-01-25 13:30:00;65;34;36;27;35;30;0;31
2020-01-25 13:45:00;49;32;27;33;31;34;0;44
2020-01-25 14:00:00;49;39;27;27;33;31;0;31
2020-01-25 14:15:00;54;35;32;36;39;33;0;29
2020-01-25 14:30:00;53;40;19;31;29;33;0;41
2020-01-25 14:45:00;56;45;23;36;39;25;0;35
2020-01-25 15:00:00;42;36;27;30;36;25;0;41
2020-01-25 15:15:00;41;37;31;22;27;21;0;40
2020-01-25 15:30:00;40;36;18;38;70;29;0;39
2020-01-25 15:45:00;60;41;19;25;73;34;0;37
2020-01-25 16:00:00;52;37;22;28;31;26;0;37
2020-01-25 16:15:00;49;31;22;37;21;31;0;33
2020-01-25 16:30:00;59;27;25;30;31;24;0;37
2020-01-25 16:45:00;48;35;24;30;21;29;0;52
2020-01-25 17:00:00;35;30;12;23;33;26;0;36
2020-01-25 17:15:00;45;43;14;25;32;26;0;36
2020-01-25 17:30:00;54;36;28;23;34;18;0;30
2020-01-25 17:45:00;47;32;25;29;37;27;0;34
2020-01-25 18:00:00;39;32;33;21;15;36;0;38
2020-01-25 18:15:00;52;37;32;20;17;24;0;37
2020-01-25 18:30:00;43;28;20;27;20;25;0;35
2020-01-25 18:45:00;44;27;20;32;29;21;0;23
2020-01-25 19:00:00;41;33;23;28;20;21;0;22
2020-01-25 19:15:00;43;20;16;17;20;23;0;29
2020-01-25 19:30:00;43;20;11;22;38;21;0;23
2020-01-25 19:45:00;35;13;11;20;17;21;0;32
2020-01-25 20:00:00;40;18;13;23;31;13;0;18
2020-01-25 20:15:00;42;18;18;22;27;21;0;20
2020-01-25 20:30:00;36;14;18;10;15;15;0;21
2020-01-25 20:45:00;33;9;14;10;15;16;0;22
2020-01-25 21:00:00;33;9;9;14;11;20;0;18
2020-01-25 21:15:00;30;8;14;6;20;16;0;16
2020-01-25 21:30:00;27;17;12;11;18;16;0;19
2020-01-25 21:45:00;26;16;15;10;16;15;0;16
2020-01-25 22:00:00;19;12;11;12;14;11;0;14
2020-01-25 22:15:00;33;11;13;11;9;14;0;10
2020-01-25 22:30:00;28;16;67;12;10;13;0;14
2020-01-25 22:45:00;31;19;10;12;14;13;0;16
2020-01-25 23:00:00;21;15;9;11;13;13;0;16
2020-01-25 23:15:00;27;15;14;12;9;17;0;9
2020-01-25 23:30:00;17;6;10;8;10;12;0;6
2020-01-25 23:45:00;25;9;6;14;23;15;0;8
