DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-05-21 00:00:00;1;11;11;4;5;0;0;0;0;0;0;0
2020-05-21 00:15:00;0;10;9;5;5;0;0;0;0;0;0;0
2020-05-21 00:30:00;3;5;8;14;5;0;0;0;0;0;0;0
2020-05-21 00:45:00;2;12;11;7;7;0;0;0;0;0;0;0
2020-05-21 01:00:00;2;7;9;7;2;0;0;0;0;0;0;0
2020-05-21 01:15:00;3;12;10;6;8;0;0;0;0;0;0;0
2020-05-21 01:30:00;0;7;5;6;3;0;0;0;0;0;0;0
2020-05-21 01:45:00;3;5;5;2;2;0;0;0;0;0;0;0
2020-05-21 02:00:00;0;5;3;9;5;0;0;0;0;0;0;0
2020-05-21 02:15:00;0;2;6;2;4;0;0;0;0;0;0;0
2020-05-21 02:30:00;0;1;3;3;2;0;0;0;0;0;0;0
2020-05-21 02:45:00;0;1;2;4;3;0;0;0;0;0;0;0
2020-05-21 03:00:00;1;2;3;6;3;0;0;0;0;0;0;0
2020-05-21 03:15:00;1;3;2;5;5;0;0;0;0;0;0;0
2020-05-21 03:30:00;0;2;2;0;5;0;0;0;0;0;0;0
2020-05-21 03:45:00;1;1;4;4;3;0;0;0;0;0;0;0
2020-05-21 04:00:00;0;3;3;6;3;0;0;0;0;0;0;0
2020-05-21 04:15:00;0;3;2;1;1;0;0;0;0;0;0;0
2020-05-21 04:30:00;0;3;5;4;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;0;1;5;1;1;0;0;0;0;0;0;0
2020-05-21 05:00:00;1;5;7;0;3;0;0;0;0;0;0;0
2020-05-21 05:15:00;0;5;4;4;3;0;0;0;0;0;0;0
2020-05-21 05:30:00;1;3;1;11;4;0;0;0;0;0;0;0
2020-05-21 05:45:00;1;11;8;14;4;0;0;0;0;0;0;0
2020-05-21 06:00:00;1;15;7;5;2;0;0;0;0;0;0;0
2020-05-21 06:15:00;0;19;9;19;3;0;0;0;0;0;0;0
2020-05-21 06:30:00;1;8;5;8;5;0;0;0;0;0;0;0
2020-05-21 06:45:00;1;7;7;9;6;0;0;0;0;0;0;0
2020-05-21 07:00:00;0;11;10;11;4;0;0;0;0;0;0;0
2020-05-21 07:15:00;0;11;9;6;1;0;0;0;0;0;0;0
2020-05-21 07:30:00;2;12;7;6;1;0;0;0;0;0;0;0
2020-05-21 07:45:00;4;12;10;10;4;0;0;0;0;0;0;0
2020-05-21 08:00:00;2;16;15;5;1;0;0;0;0;0;0;0
2020-05-21 08:15:00;3;10;25;15;7;1;0;0;0;0;0;0
2020-05-21 08:30:00;1;11;11;7;6;0;0;0;0;0;0;0
2020-05-21 08:45:00;3;26;13;16;5;0;0;0;0;0;0;0
2020-05-21 09:00:00;1;30;11;16;5;0;0;0;0;0;0;0
2020-05-21 09:15:00;4;26;25;21;9;0;1;0;0;2;0;0
2020-05-21 09:30:00;6;22;30;16;6;2;4;0;0;0;1;0
2020-05-21 09:45:00;4;35;27;25;7;3;0;0;0;24;4;0
2020-05-21 10:00:00;6;33;31;13;13;1;0;0;0;13;1;0
2020-05-21 10:15:00;9;31;24;28;18;0;3;0;0;5;10;0
2020-05-21 10:30:00;2;37;22;30;14;0;3;0;0;16;0;0
2020-05-21 10:45:00;6;35;39;26;15;3;2;0;0;7;1;2
2020-05-21 11:00:00;7;20;49;29;15;0;7;0;0;2;1;0
2020-05-21 11:15:00;5;36;49;27;14;0;2;0;8;2;13;0
2020-05-21 11:30:00;5;35;45;31;15;1;7;0;0;1;0;0
2020-05-21 11:45:00;14;30;52;26;24;2;1;0;0;30;3;0
2020-05-21 12:00:00;11;44;39;31;17;0;0;0;0;4;0;0
2020-05-21 12:15:00;5;31;46;29;13;6;2;0;0;26;4;25
2020-05-21 12:30:00;3;41;41;26;16;0;0;0;0;0;2;1
2020-05-21 12:45:00;8;34;41;27;26;2;4;0;0;0;1;1
2020-05-21 13:00:00;9;37;28;26;17;1;7;0;0;1;1;2
2020-05-21 13:15:00;8;29;37;35;26;0;2;0;0;5;3;0
2020-05-21 13:30:00;11;47;40;33;25;2;2;0;0;4;0;0
