DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-10-08 00:00:00;5;0;8;4;0;0
2019-10-08 00:15:00;9;0;3;0;0;0
2019-10-08 00:30:00;5;0;3;0;0;0
2019-10-08 00:45:00;5;0;4;0;0;0
2019-10-08 01:00:00;5;0;2;2;0;0
2019-10-08 01:15:00;3;0;1;2;0;0
2019-10-08 01:30:00;3;0;4;0;0;0
2019-10-08 01:45:00;0;0;8;0;0;0
2019-10-08 02:00:00;4;0;2;1;0;0
2019-10-08 02:15:00;2;0;4;0;0;0
2019-10-08 02:30:00;1;0;4;0;0;0
2019-10-08 02:45:00;4;0;3;0;0;0
2019-10-08 03:00:00;4;0;6;0;0;0
2019-10-08 03:15:00;2;0;3;0;0;0
2019-10-08 03:30:00;4;0;4;0;0;0
2019-10-08 03:45:00;2;1;4;0;0;0
2019-10-08 04:00:00;4;0;4;0;0;0
2019-10-08 04:15:00;7;1;14;0;0;0
2019-10-08 04:30:00;5;3;13;1;0;0
2019-10-08 04:45:00;9;7;33;0;0;0
2019-10-08 05:00:00;16;14;94;2;17;3
2019-10-08 05:15:00;59;44;213;3;17;2
2019-10-08 05:30:00;73;52;157;15;6;14
2019-10-08 05:45:00;114;28;126;74;15;15
2019-10-08 06:00:00;103;12;103;75;9;4
2019-10-08 06:15:00;90;21;124;20;12;2
2019-10-08 06:30:00;86;28;152;7;5;6
2019-10-08 06:45:00;112;12;150;6;7;18
2019-10-08 07:00:00;99;7;144;2;16;6
2019-10-08 07:15:00;115;8;155;1;6;5
2019-10-08 07:30:00;114;11;140;0;15;12
2019-10-08 07:45:00;128;12;139;6;0;15
2019-10-08 08:00:00;97;7;145;1;5;8
2019-10-08 08:15:00;100;12;123;1;6;5
2019-10-08 08:30:00;96;7;103;2;1;5
2019-10-08 08:45:00;76;10;87;1;0;3
2019-10-08 09:00:00;68;4;87;4;0;11
2019-10-08 09:15:00;50;7;62;1;0;0
2019-10-08 09:30:00;59;3;77;1;1;1
2019-10-08 09:45:00;55;0;59;3;0;0
2019-10-08 10:00:00;55;1;55;6;0;1
2019-10-08 10:15:00;50;3;53;2;0;0
2019-10-08 10:30:00;55;2;47;1;1;0
2019-10-08 10:45:00;56;3;48;2;1;0
2019-10-08 11:00:00;54;2;50;7;2;2
2019-10-08 11:15:00;64;3;60;4;10;10
2019-10-08 11:30:00;75;2;54;4;7;3
2019-10-08 11:45:00;61;1;60;2;2;1
2019-10-08 12:00:00;69;5;51;9;2;8
2019-10-08 12:15:00;79;6;55;3;5;0
2019-10-08 12:30:00;78;4;43;4;4;2
2019-10-08 12:45:00;72;14;83;9;2;6
2019-10-08 13:00:00;69;30;94;5;4;34
2019-10-08 13:15:00;90;63;125;5;3;14
2019-10-08 13:30:00;90;59;177;5;21;28
2019-10-08 13:45:00;113;47;158;21;11;29
2019-10-08 14:00:00;110;20;98;59;11;18
2019-10-08 14:15:00;101;4;90;140;14;10
2019-10-08 14:30:00;142;1;70;53;7;19
2019-10-08 14:45:00;95;0;73;38;4;4
2019-10-08 15:00:00;135;0;80;36;8;12
2019-10-08 15:15:00;173;2;107;41;18;7
2019-10-08 15:30:00;125;0;92;30;15;10
2019-10-08 15:45:00;84;2;80;24;0;3
2019-10-08 16:00:00;137;1;75;24;9;5
2019-10-08 16:15:00;149;1;81;26;9;7
2019-10-08 16:30:00;111;5;60;19;4;2
2019-10-08 16:45:00;131;0;97;20;5;2
2019-10-08 17:00:00;113;3;89;11;0;3
2019-10-08 17:15:00;107;2;97;14;3;2
2019-10-08 17:30:00;101;0;79;13;3;3
2019-10-08 17:45:00;124;0;78;10;5;8
2019-10-08 18:00:00;79;0;82;11;5;5
2019-10-08 18:15:00;80;0;57;12;2;1
2019-10-08 18:30:00;62;0;66;9;0;8
2019-10-08 18:45:00;51;1;67;5;0;0
2019-10-08 19:00:00;63;2;41;6;0;0
2019-10-08 19:15:00;43;0;39;1;0;0
2019-10-08 19:30:00;39;0;40;0;1;1
2019-10-08 19:45:00;43;0;38;2;7;0
2019-10-08 20:00:00;48;0;25;0;0;0
2019-10-08 20:15:00;33;0;22;0;0;0
2019-10-08 20:30:00;42;3;31;0;0;0
2019-10-08 20:45:00;33;4;47;1;1;1
2019-10-08 21:00:00;34;9;99;2;7;2
2019-10-08 21:15:00;45;36;136;0;18;1
2019-10-08 21:30:00;52;18;105;33;11;8
2019-10-08 21:45:00;80;4;69;120;7;15
2019-10-08 22:00:00;77;4;32;172;19;11
2019-10-08 22:15:00;31;1;21;44;2;12
2019-10-08 22:30:00;18;0;10;7;0;1
2019-10-08 22:45:00;17;1;9;2;0;0
2019-10-08 23:00:00;23;0;12;2;0;0
2019-10-08 23:15:00;17;0;10;0;0;0
2019-10-08 23:30:00;11;0;5;0;0;2
2019-10-08 23:45:00;9;0;6;2;0;0
