DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-11-19 00:00:00;4;0;7;0;0;0
2020-11-19 00:15:00;13;2;6;0;0;0
2020-11-19 00:30:00;5;0;2;2;0;0
2020-11-19 00:45:00;7;0;3;0;0;0
2020-11-19 01:00:00;2;0;5;0;0;0
2020-11-19 01:15:00;3;0;5;0;0;0
2020-11-19 01:30:00;4;0;3;1;0;0
2020-11-19 01:45:00;3;0;3;0;0;0
2020-11-19 02:00:00;3;1;3;0;0;0
2020-11-19 02:15:00;1;0;5;0;0;0
2020-11-19 02:30:00;3;0;2;0;0;0
2020-11-19 02:45:00;8;0;8;1;0;0
2020-11-19 03:00:00;4;0;3;0;0;0
2020-11-19 03:15:00;6;1;4;0;0;0
2020-11-19 03:30:00;3;0;7;1;0;0
2020-11-19 03:45:00;3;0;6;0;0;0
2020-11-19 04:00:00;5;0;6;1;0;0
2020-11-19 04:15:00;3;1;9;0;0;0
2020-11-19 04:30:00;6;1;9;0;0;0
2020-11-19 04:45:00;14;4;33;0;4;0
2020-11-19 05:00:00;22;18;107;0;3;7
2020-11-19 05:15:00;51;39;224;2;6;10
2020-11-19 05:30:00;73;48;196;11;9;10
2020-11-19 05:45:00;124;23;141;72;12;1
2020-11-19 06:00:00;111;16;89;84;14;10
2020-11-19 06:15:00;76;17;116;23;4;3
2020-11-19 06:30:00;69;16;152;9;0;1
2020-11-19 06:45:00;63;14;147;5;13;5
2020-11-19 07:00:00;61;10;129;0;2;4
2020-11-19 07:15:00;69;8;152;2;3;3
2020-11-19 07:30:00;84;5;130;2;1;5
2020-11-19 07:45:00;78;5;105;2;1;2
2020-11-19 08:00:00;74;6;96;1;0;1
2020-11-19 08:15:00;66;3;80;0;4;3
2020-11-19 08:30:00;40;1;61;3;0;5
2020-11-19 08:45:00;41;2;52;0;2;0
2020-11-19 09:00:00;43;1;55;2;0;1
2020-11-19 09:15:00;43;2;57;1;0;0
2020-11-19 09:30:00;47;0;70;1;0;0
2020-11-19 09:45:00;52;2;60;3;0;1
2020-11-19 10:00:00;56;3;49;2;0;0
2020-11-19 10:15:00;58;3;47;3;0;0
2020-11-19 10:30:00;44;2;44;2;3;2
2020-11-19 10:45:00;61;1;51;2;1;0
2020-11-19 11:00:00;52;1;41;5;0;0
2020-11-19 11:15:00;72;0;54;3;3;0
2020-11-19 11:30:00;64;2;60;1;0;0
2020-11-19 11:45:00;66;0;54;5;0;1
2020-11-19 12:00:00;63;2;45;5;0;6
2020-11-19 12:15:00;87;0;50;4;1;0
2020-11-19 12:30:00;62;3;83;6;3;6
2020-11-19 12:45:00;61;2;48;8;0;3
2020-11-19 13:00:00;64;5;66;5;0;9
2020-11-19 13:15:00;84;18;101;5;0;12
2020-11-19 13:30:00;88;26;134;6;11;8
2020-11-19 13:45:00;97;22;140;20;4;12
2020-11-19 14:00:00;107;5;110;65;7;13
2020-11-19 14:15:00;141;4;117;131;6;7
2020-11-19 14:30:00;135;1;65;106;50;6
2020-11-19 14:45:00;113;2;49;36;5;8
2020-11-19 15:00:00;89;1;63;31;6;26
2020-11-19 15:15:00;142;8;65;29;10;2
2020-11-19 15:30:00;126;2;63;17;2;3
2020-11-19 15:45:00;99;1;68;17;3;3
2020-11-19 16:00:00;112;3;73;13;17;1
2020-11-19 16:15:00;123;3;58;17;13;3
2020-11-19 16:30:00;91;1;56;17;2;2
2020-11-19 16:45:00;82;1;59;4;0;0
2020-11-19 17:00:00;74;6;44;8;2;3
2020-11-19 17:15:00;114;2;47;11;3;1
2020-11-19 17:30:00;74;1;57;9;1;6
2020-11-19 17:45:00;79;0;49;4;0;0
2020-11-19 18:00:00;60;0;46;5;1;11
2020-11-19 18:15:00;81;2;33;4;0;0
2020-11-19 18:30:00;47;3;39;4;0;0
2020-11-19 18:45:00;43;1;42;5;0;0
2020-11-19 19:00:00;31;0;31;0;0;0
2020-11-19 19:15:00;42;0;30;1;0;0
2020-11-19 19:30:00;28;0;26;0;0;0
2020-11-19 19:45:00;35;0;31;1;0;3
2020-11-19 20:00:00;37;0;27;0;0;0
2020-11-19 20:15:00;23;0;23;0;0;0
2020-11-19 20:30:00;33;2;28;2;1;0
2020-11-19 20:45:00;24;5;47;1;4;1
2020-11-19 21:00:00;32;9;102;0;5;3
2020-11-19 21:15:00;30;27;155;4;11;9
2020-11-19 21:30:00;33;19;109;16;7;5
2020-11-19 21:45:00;53;4;66;73;8;8
2020-11-19 22:00:00;82;3;32;82;3;8
2020-11-19 22:15:00;36;0;23;19;0;0
2020-11-19 22:30:00;15;0;12;4;0;0
2020-11-19 22:45:00;10;1;5;2;0;0
2020-11-19 23:00:00;5;1;7;2;0;0
2020-11-19 23:15:00;8;0;7;1;0;0
2020-11-19 23:30:00;4;1;8;0;0;0
2020-11-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
