DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-04-26 00:00:00;5;3;6;2;0;0;0;11;0;0;0;0;0
2020-04-26 00:15:00;12;4;7;4;1;1;1;21;0;0;0;0;0
2020-04-26 00:30:00;8;7;9;5;2;3;3;12;0;0;0;0;0
2020-04-26 00:45:00;9;2;3;1;1;1;1;9;0;0;0;0;0
2020-04-26 01:00:00;6;2;4;3;1;1;1;9;0;0;0;0;0
2020-04-26 01:15:00;6;2;3;2;0;1;0;8;0;0;0;0;0
2020-04-26 01:30:00;7;4;2;0;0;0;0;7;0;0;0;0;0
2020-04-26 01:45:00;2;0;2;0;0;0;0;6;0;0;0;0;0
2020-04-26 02:00:00;8;4;5;2;2;2;2;9;0;0;0;0;0
2020-04-26 02:15:00;1;0;0;0;1;1;2;2;0;0;0;0;0
2020-04-26 02:30:00;3;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-26 02:45:00;4;1;0;0;2;2;1;4;0;0;0;0;0
2020-04-26 03:00:00;0;2;5;3;0;0;0;7;0;0;0;0;0
2020-04-26 03:15:00;1;0;0;0;1;1;0;1;0;0;0;0;0
2020-04-26 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-26 03:45:00;1;1;1;1;0;0;0;1;0;0;0;0;0
2020-04-26 04:00:00;2;0;0;0;0;0;0;2;0;0;0;0;0
2020-04-26 04:15:00;1;4;5;3;0;0;3;7;0;0;0;0;0
2020-04-26 04:30:00;1;0;0;0;0;0;0;4;0;0;0;0;0
2020-04-26 04:45:00;4;2;2;0;2;1;0;0;0;0;0;0;0
2020-04-26 05:00:00;13;0;0;0;0;0;0;8;0;0;0;0;0
2020-04-26 05:15:00;5;4;5;0;1;1;0;3;0;0;0;0;0
2020-04-26 05:30:00;10;3;4;2;0;0;1;14;0;0;0;0;0
2020-04-26 05:45:00;6;1;5;0;0;0;0;16;0;0;0;0;0
2020-04-26 06:00:00;7;0;2;0;1;1;0;12;0;0;0;0;0
2020-04-26 06:15:00;8;5;4;3;1;1;1;9;0;0;0;0;0
2020-04-26 06:30:00;14;2;3;0;0;0;0;20;0;0;0;0;0
2020-04-26 06:45:00;7;2;2;2;0;0;0;8;0;0;0;0;0
2020-04-26 07:00:00;8;4;6;3;2;2;0;13;0;0;0;0;0
2020-04-26 07:15:00;6;4;4;3;2;2;1;16;0;0;0;0;0
2020-04-26 07:30:00;19;2;4;1;0;0;4;14;0;0;0;0;0
2020-04-26 07:45:00;11;5;7;4;4;3;2;9;0;0;0;0;0
2020-04-26 08:00:00;14;6;10;2;0;0;0;17;0;0;0;0;0
2020-04-26 08:15:00;9;1;3;1;3;2;1;14;0;0;0;0;0
2020-04-26 08:30:00;19;6;8;2;2;2;0;20;0;0;0;0;0
2020-04-26 08:45:00;18;4;9;3;2;2;1;22;0;0;0;0;0
2020-04-26 09:00:00;25;7;11;2;1;1;1;27;0;0;0;0;0
2020-04-26 09:15:00;19;0;7;1;6;5;0;26;0;0;0;0;0
2020-04-26 09:30:00;37;7;12;4;1;2;0;27;0;0;0;0;0
2020-04-26 09:45:00;37;7;12;5;3;3;1;28;0;0;0;0;0
2020-04-26 10:00:00;25;3;6;1;8;6;4;29;0;0;0;0;0
2020-04-26 10:15:00;30;7;10;7;6;8;1;26;0;0;0;0;0
2020-04-26 10:30:00;38;6;10;7;8;8;3;43;0;0;0;0;0
2020-04-26 10:45:00;47;6;10;5;5;5;3;50;0;0;0;0;0
2020-04-26 11:00:00;31;10;15;5;6;5;3;48;0;0;0;0;0
2020-04-26 11:15:00;37;11;15;8;13;11;3;40;0;0;0;0;0
2020-04-26 11:30:00;52;11;20;6;8;7;2;60;0;0;0;0;0
2020-04-26 11:45:00;51;8;18;6;8;8;3;53;0;0;0;0;0
2020-04-26 12:00:00;53;8;12;4;9;6;3;59;0;0;0;0;0
2020-04-26 12:15:00;52;6;10;2;5;3;2;44;0;0;0;0;0
