DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-06-07 00:00:00;5;0;6;1;0;0
2020-06-07 00:15:00;6;0;6;0;0;0
2020-06-07 00:30:00;8;0;9;0;0;0
2020-06-07 00:45:00;3;1;6;0;0;0
2020-06-07 01:00:00;6;0;9;0;0;0
2020-06-07 01:15:00;9;1;6;0;0;0
2020-06-07 01:30:00;3;1;2;0;0;0
2020-06-07 01:45:00;1;0;3;0;0;0
2020-06-07 02:00:00;4;0;2;0;0;0
2020-06-07 02:15:00;5;0;3;0;0;0
2020-06-07 02:30:00;2;0;4;0;0;0
2020-06-07 02:45:00;2;0;2;0;0;0
2020-06-07 03:00:00;4;0;1;1;0;0
2020-06-07 03:15:00;0;0;0;0;0;0
2020-06-07 03:30:00;1;0;2;0;0;0
2020-06-07 03:45:00;0;0;4;0;0;0
2020-06-07 04:00:00;0;0;0;0;0;0
2020-06-07 04:15:00;3;0;2;0;0;0
2020-06-07 04:30:00;0;0;1;0;0;0
2020-06-07 04:45:00;1;0;2;0;0;0
2020-06-07 05:00:00;0;0;5;0;0;0
2020-06-07 05:15:00;5;0;1;0;0;0
2020-06-07 05:30:00;2;0;4;2;0;0
2020-06-07 05:45:00;0;0;0;0;0;0
2020-06-07 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 06:15:00;3;0;3;0;0;0
2020-06-07 06:30:00;0;1;3;0;0;0
2020-06-07 06:45:00;1;0;1;1;0;0
2020-06-07 07:00:00;1;0;1;0;0;0
2020-06-07 07:15:00;1;0;1;0;0;0
2020-06-07 07:30:00;5;0;2;0;0;0
2020-06-07 07:45:00;3;0;3;0;0;0
2020-06-07 08:00:00;6;0;3;0;0;0
2020-06-07 08:15:00;5;0;2;0;0;0
2020-06-07 08:30:00;2;1;2;0;0;0
2020-06-07 08:45:00;6;0;9;1;0;0
2020-06-07 09:00:00;2;0;6;0;0;0
2020-06-07 09:15:00;6;0;7;0;0;0
2020-06-07 09:30:00;11;0;23;0;0;0
2020-06-07 09:45:00;11;1;14;0;0;0
2020-06-07 10:00:00;11;1;18;0;0;0
2020-06-07 10:15:00;17;0;16;0;0;0
2020-06-07 10:30:00;15;0;21;0;0;0
2020-06-07 10:45:00;16;0;12;0;0;0
2020-06-07 11:00:00;30;0;12;0;0;0
2020-06-07 11:15:00;14;0;20;0;0;0
2020-06-07 11:30:00;17;0;20;0;0;0
2020-06-07 11:45:00;17;0;15;0;0;0
2020-06-07 12:00:00;24;0;20;0;0;0
2020-06-07 12:15:00;25;1;21;0;0;0
2020-06-07 12:30:00;25;1;15;0;0;0
2020-06-07 12:45:00;17;0;22;0;0;0
2020-06-07 13:00:00;22;2;27;2;0;0
2020-06-07 13:15:00;20;0;19;0;0;0
2020-06-07 13:30:00;18;0;28;0;0;0
2020-06-07 13:45:00;19;2;30;1;0;0
2020-06-07 14:00:00;27;2;25;4;0;0
2020-06-07 14:15:00;24;1;21;0;0;0
2020-06-07 14:30:00;29;1;15;0;0;0
2020-06-07 14:45:00;25;0;23;1;0;0
2020-06-07 15:00:00;26;0;22;0;0;0
2020-06-07 15:15:00;16;0;25;0;0;0
2020-06-07 15:30:00;22;0;27;0;0;0
2020-06-07 15:45:00;27;2;22;1;0;0
2020-06-07 16:00:00;21;1;16;1;0;0
2020-06-07 16:15:00;20;1;28;1;0;0
2020-06-07 16:30:00;19;0;24;1;0;0
2020-06-07 16:45:00;23;0;25;0;0;0
2020-06-07 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-07 17:15:00;26;0;30;0;0;0
2020-06-07 17:30:00;29;0;21;1;0;0
2020-06-07 17:45:00;23;0;35;0;0;0
2020-06-07 18:00:00;22;0;43;0;0;0
2020-06-07 18:15:00;17;0;31;0;0;0
2020-06-07 18:30:00;23;0;21;1;0;0
2020-06-07 18:45:00;17;0;31;0;0;0
2020-06-07 19:00:00;22;0;17;1;0;0
2020-06-07 19:15:00;18;0;20;0;0;0
2020-06-07 19:30:00;16;0;16;0;0;0
2020-06-07 19:45:00;15;0;28;0;0;0
2020-06-07 20:00:00;14;0;14;0;0;0
2020-06-07 20:15:00;18;0;18;1;0;0
2020-06-07 20:30:00;15;0;16;0;0;0
2020-06-07 20:45:00;19;1;15;0;0;0
2020-06-07 21:00:00;13;1;19;0;0;0
2020-06-07 21:15:00;15;0;19;0;0;0
2020-06-07 21:30:00;13;0;20;0;0;0
2020-06-07 21:45:00;13;1;12;0;0;0
2020-06-07 22:00:00;21;0;12;2;0;0
2020-06-07 22:15:00;23;0;5;0;0;0
2020-06-07 22:30:00;17;0;6;0;0;0
2020-06-07 22:45:00;7;0;7;0;0;0
2020-06-07 23:00:00;8;0;3;0;0;0
2020-06-07 23:15:00;6;0;4;0;0;0
2020-06-07 23:30:00;4;0;5;0;0;0
2020-06-07 23:45:00;3;0;5;1;0;0
