DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-10-09 00:00:00;2;0;0;0;0;0;0;0;0;0;3
2020-10-09 00:15:00;5;0;0;0;0;0;0;0;0;0;4
2020-10-09 00:30:00;6;1;1;1;0;0;0;0;0;0;6
2020-10-09 00:45:00;4;0;1;1;0;1;0;0;0;0;8
2020-10-09 01:00:00;5;1;0;0;1;0;1;0;0;0;6
2020-10-09 01:15:00;8;2;0;0;0;0;0;0;1;0;3
2020-10-09 01:30:00;3;1;0;0;0;0;0;0;0;0;3
2020-10-09 01:45:00;2;1;0;0;0;0;0;0;0;0;5
2020-10-09 02:00:00;5;1;0;0;0;0;0;0;0;0;2
2020-10-09 02:15:00;3;1;0;0;0;0;0;0;0;0;4
2020-10-09 02:30:00;2;2;0;0;0;0;0;0;0;0;5
2020-10-09 02:45:00;6;1;0;0;0;0;0;0;0;0;3
2020-10-09 03:00:00;5;0;0;0;0;0;0;0;0;0;8
2020-10-09 03:15:00;6;2;0;0;0;0;0;0;0;0;4
2020-10-09 03:30:00;5;0;0;0;0;0;0;0;0;0;3
2020-10-09 03:45:00;3;0;0;0;0;0;0;0;0;0;2
2020-10-09 04:00:00;2;0;0;0;0;0;0;0;0;0;5
2020-10-09 04:15:00;2;1;1;1;0;0;0;0;0;0;9
2020-10-09 04:30:00;9;2;0;0;0;0;0;0;1;0;9
2020-10-09 04:45:00;15;8;2;2;0;0;0;0;1;2;30
2020-10-09 05:00:00;32;30;13;13;0;0;0;0;0;7;54
2020-10-09 05:15:00;78;68;42;42;1;2;1;0;3;25;104
2020-10-09 05:30:00;70;35;39;39;6;1;6;1;5;37;58
2020-10-09 05:45:00;109;47;56;55;10;7;10;5;21;72;78
2020-10-09 06:00:00;64;34;41;43;14;5;14;4;7;39;69
2020-10-09 06:15:00;55;17;32;30;3;4;4;3;3;21;45
2020-10-09 06:30:00;41;31;39;38;4;5;4;2;4;30;58
2020-10-09 06:45:00;48;30;35;35;6;2;6;3;3;22;38
2020-10-09 07:00:00;61;25;38;38;4;1;4;0;4;23;44
2020-10-09 07:15:00;64;27;24;24;7;3;7;2;4;31;45
2020-10-09 07:30:00;77;27;33;33;4;5;4;4;5;26;42
2020-10-09 07:45:00;59;20;18;20;5;3;6;3;3;26;56
2020-10-09 08:00:00;60;19;9;8;9;1;9;1;3;19;42
2020-10-09 08:15:00;46;13;11;11;7;2;8;2;4;14;43
2020-10-09 08:30:00;58;13;8;8;4;1;2;1;2;10;34
2020-10-09 08:45:00;53;21;11;11;5;4;6;3;4;5;47
2020-10-09 09:00:00;50;14;5;5;7;2;6;2;3;12;37
2020-10-09 09:15:00;66;16;6;6;7;3;6;4;6;7;31
2020-10-09 09:30:00;60;12;4;4;6;1;6;1;2;7;47
2020-10-09 09:45:00;66;8;6;7;7;4;9;5;7;5;36
2020-10-09 10:00:00;42;10;6;6;10;8;11;7;10;7;41
2020-10-09 10:15:00;61;11;6;5;7;2;7;2;5;8;38
2020-10-09 10:30:00;71;1;4;4;7;1;6;1;5;2;47
2020-10-09 10:45:00;59;12;5;5;6;5;7;3;7;6;52
2020-10-09 11:00:00;60;8;2;1;12;3;13;3;7;3;46
2020-10-09 11:15:00;50;6;5;5;10;5;11;5;5;2;56
2020-10-09 11:30:00;50;9;6;6;19;9;20;9;10;7;52
2020-10-09 11:45:00;40;4;3;3;27;9;27;9;24;4;51
2020-10-09 12:00:00;70;14;4;3;52;39;52;35;66;6;65
2020-10-09 12:15:00;67;12;3;2;29;14;29;15;22;7;77
2020-10-09 12:30:00;73;15;1;2;20;15;19;15;14;4;62
2020-10-09 12:45:00;60;13;5;5;25;14;28;14;20;6;70
2020-10-09 13:00:00;66;29;1;1;15;14;14;14;15;4;85
2020-10-09 13:15:00;81;36;8;8;22;8;22;8;20;7;68
2020-10-09 13:30:00;91;31;12;13;33;18;36;17;21;10;85
2020-10-09 13:45:00;119;41;9;9;31;22;32;22;44;10;114
2020-10-09 14:00:00;116;36;8;8;38;32;37;32;46;9;106
2020-10-09 14:15:00;141;67;4;4;49;37;49;37;42;7;101
2020-10-09 14:30:00;128;44;3;4;47;35;47;36;36;4;96
2020-10-09 14:45:00;75;14;4;4;27;20;30;19;17;10;75
2020-10-09 15:00:00;74;22;5;5;33;18;34;16;29;6;77
2020-10-09 15:15:00;67;22;2;2;35;21;36;20;22;8;71
2020-10-09 15:30:00;70;24;1;1;30;16;29;17;17;7;66
2020-10-09 15:45:00;58;24;1;1;27;13;27;13;24;10;65
2020-10-09 16:00:00;66;24;2;2;28;17;32;18;12;6;68
2020-10-09 16:15:00;74;23;2;2;22;13;24;12;10;5;65
2020-10-09 16:30:00;65;14;3;4;21;8;21;8;17;2;66
2020-10-09 16:45:00;52;15;2;2;19;13;20;13;13;5;52
2020-10-09 17:00:00;59;22;4;4;18;10;19;9;7;6;71
2020-10-09 17:15:00;55;22;1;1;17;4;16;4;8;4;65
2020-10-09 17:30:00;63;14;2;2;15;8;15;8;10;6;53
2020-10-09 17:45:00;57;14;1;2;20;8;20;7;4;0;67
2020-10-09 18:00:00;49;12;0;0;15;5;15;5;9;5;63
2020-10-09 18:15:00;49;12;1;1;9;4;9;4;6;1;51
2020-10-09 18:30:00;37;9;0;0;15;2;16;2;3;3;57
2020-10-09 18:45:00;49;11;0;0;6;1;7;1;5;2;42
2020-10-09 19:00:00;35;3;0;0;7;0;6;0;0;2;50
2020-10-09 19:15:00;50;11;1;1;6;1;6;1;3;3;61
2020-10-09 19:30:00;26;6;1;1;2;0;3;0;3;3;47
2020-10-09 19:45:00;31;13;1;1;5;2;5;2;3;2;40
2020-10-09 20:00:00;29;2;0;0;3;0;4;0;1;3;40
2020-10-09 20:15:00;27;3;0;0;2;1;2;1;0;1;31
2020-10-09 20:30:00;28;5;4;4;1;0;2;0;0;1;33
2020-10-09 20:45:00;26;8;5;5;2;0;2;0;1;7;37
2020-10-09 21:00:00;43;29;10;10;1;0;1;1;0;0;75
2020-10-09 21:15:00;65;29;9;9;0;0;0;0;1;6;69
2020-10-09 21:30:00;53;30;6;6;1;3;1;0;3;7;37
2020-10-09 21:45:00;98;46;1;2;8;2;8;2;11;3;64
2020-10-09 22:00:00;55;19;0;0;3;1;3;1;9;0;67
2020-10-09 22:15:00;19;2;0;0;1;0;1;0;1;0;30
2020-10-09 22:30:00;17;2;1;1;1;0;1;0;0;0;16
2020-10-09 22:45:00;15;4;0;0;0;0;0;0;0;0;17
2020-10-09 23:00:00;14;2;0;0;0;0;0;0;0;0;18
2020-10-09 23:15:00;12;2;0;1;0;0;0;0;0;0;14
2020-10-09 23:30:00;12;2;0;0;0;0;0;0;1;1;19
2020-10-09 23:45:00;5;3;0;0;0;0;0;0;0;1;24
