DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-10-30 00:00:00;1;0;0;0;0;0;0;0;0;0;8
2020-10-30 00:15:00;7;0;0;0;0;0;0;0;0;0;4
2020-10-30 00:30:00;6;2;0;0;0;0;0;0;0;0;7
2020-10-30 00:45:00;4;0;2;2;0;0;0;0;0;0;5
2020-10-30 01:00:00;8;4;0;0;1;0;1;0;0;0;6
2020-10-30 01:15:00;7;2;0;0;0;0;0;0;0;0;9
2020-10-30 01:30:00;2;0;0;0;0;0;0;0;0;0;1
2020-10-30 01:45:00;8;4;0;0;0;0;0;0;0;0;6
2020-10-30 02:00:00;2;1;0;0;1;0;1;0;0;0;3
2020-10-30 02:15:00;4;0;0;0;0;0;0;0;0;0;4
2020-10-30 02:30:00;0;0;0;0;0;0;0;0;0;0;6
2020-10-30 02:45:00;3;0;2;2;0;1;0;0;0;1;5
2020-10-30 03:00:00;5;2;0;0;0;0;0;0;0;0;4
2020-10-30 03:15:00;8;1;0;0;0;0;0;0;0;0;5
2020-10-30 03:30:00;4;0;0;0;0;0;0;0;1;0;2
2020-10-30 03:45:00;2;1;0;0;0;0;0;0;0;0;7
2020-10-30 04:00:00;2;1;0;1;0;0;0;0;0;0;6
2020-10-30 04:15:00;7;2;0;0;0;0;0;0;0;0;6
2020-10-30 04:30:00;5;2;0;0;0;0;0;0;1;2;10
2020-10-30 04:45:00;13;4;7;7;0;2;0;0;0;3;20
2020-10-30 05:00:00;27;18;11;11;1;0;1;0;0;2;35
2020-10-30 05:15:00;55;44;28;28;2;0;3;0;3;18;97
2020-10-30 05:30:00;87;47;48;46;4;5;3;1;2;35;60
2020-10-30 05:45:00;106;39;66;65;12;4;13;4;23;62;69
2020-10-30 06:00:00;74;28;39;39;12;8;13;7;14;32;79
2020-10-30 06:15:00;45;17;22;22;5;4;5;5;4;19;46
2020-10-30 06:30:00;54;26;27;27;6;3;6;3;4;30;58
2020-10-30 06:45:00;49;21;16;17;8;1;8;0;3;12;41
2020-10-30 07:00:00;61;21;18;18;7;5;8;5;3;18;54
2020-10-30 07:15:00;54;21;24;24;8;3;7;2;3;18;40
2020-10-30 07:30:00;84;13;13;13;7;6;8;6;3;24;32
2020-10-30 07:45:00;62;26;16;16;6;3;6;3;4;20;38
2020-10-30 08:00:00;69;24;13;13;8;1;9;1;4;14;37
2020-10-30 08:15:00;47;15;6;7;5;2;7;1;4;13;42
2020-10-30 08:30:00;62;22;8;8;6;1;8;1;5;6;35
2020-10-30 08:45:00;45;15;2;2;4;1;5;1;3;9;40
2020-10-30 09:00:00;55;15;6;6;6;2;8;1;9;5;36
2020-10-30 09:15:00;72;20;6;7;4;3;7;3;3;6;42
2020-10-30 09:30:00;71;19;4;3;6;3;6;3;2;6;39
2020-10-30 09:45:00;70;23;11;11;7;4;7;4;6;8;51
2020-10-30 10:00:00;59;17;4;4;10;4;13;4;5;5;44
2020-10-30 10:15:00;60;10;2;2;7;2;7;2;3;6;48
2020-10-30 10:30:00;52;20;0;0;5;2;6;2;3;5;51
2020-10-30 10:45:00;47;12;2;2;8;3;11;3;6;10;54
2020-10-30 11:00:00;54;7;5;5;11;3;10;2;8;10;55
2020-10-30 11:15:00;46;14;6;5;8;10;8;8;6;3;61
2020-10-30 11:30:00;43;8;4;4;19;6;20;6;10;8;52
2020-10-30 11:45:00;52;19;5;5;16;8;17;8;12;4;60
2020-10-30 12:00:00;76;23;3;4;53;40;54;40;68;6;66
2020-10-30 12:15:00;61;17;6;6;26;15;26;14;24;4;65
2020-10-30 12:30:00;64;18;4;3;15;8;14;8;11;4;73
2020-10-30 12:45:00;69;19;3;3;21;7;21;7;18;7;63
2020-10-30 13:00:00;79;32;3;4;14;4;17;4;17;6;82
2020-10-30 13:15:00;76;47;7;6;20;10;22;10;16;8;96
2020-10-30 13:30:00;81;56;10;11;22;14;22;14;15;13;100
2020-10-30 13:45:00;90;50;13;12;30;21;32;22;41;13;83
2020-10-30 14:00:00;104;45;11;11;32;25;33;26;41;14;88
2020-10-30 14:15:00;142;60;3;3;33;23;34;24;40;6;116
2020-10-30 14:30:00;100;22;3;3;28;15;30;14;13;3;85
2020-10-30 14:45:00;74;15;3;3;21;10;21;10;12;9;69
2020-10-30 15:00:00;79;20;1;1;23;16;24;19;15;7;84
2020-10-30 15:15:00;66;20;4;4;32;16;33;13;27;8;82
2020-10-30 15:30:00;67;20;4;4;20;10;24;10;17;7;64
2020-10-30 15:45:00;68;15;0;1;21;10;23;9;15;11;53
2020-10-30 16:00:00;60;15;4;4;17;14;18;13;19;6;67
2020-10-30 16:15:00;60;10;2;2;16;10;18;9;8;6;67
2020-10-30 16:30:00;75;16;1;1;15;7;16;7;13;5;63
2020-10-30 16:45:00;60;17;3;3;19;5;20;5;9;6;63
2020-10-30 17:00:00;52;11;2;2;19;7;18;7;8;10;65
2020-10-30 17:15:00;54;10;2;2;10;8;11;8;6;4;53
2020-10-30 17:30:00;51;14;2;1;16;4;15;4;13;8;40
2020-10-30 17:45:00;47;16;2;3;17;4;18;4;4;4;58
2020-10-30 18:00:00;50;11;2;1;14;2;13;2;7;4;53
2020-10-30 18:15:00;38;16;2;1;10;2;8;2;2;1;49
2020-10-30 18:30:00;34;13;1;1;9;3;10;3;3;4;50
2020-10-30 18:45:00;30;6;0;0;8;2;9;2;2;4;38
2020-10-30 19:00:00;24;6;0;1;6;0;7;0;0;2;48
2020-10-30 19:15:00;28;5;0;0;2;0;2;0;0;1;29
2020-10-30 19:30:00;33;4;1;2;4;1;4;1;0;2;31
2020-10-30 19:45:00;21;8;1;1;2;2;2;2;0;3;21
2020-10-30 20:00:00;21;7;0;0;4;0;3;0;2;2;39
2020-10-30 20:15:00;18;3;0;0;1;0;1;0;0;2;31
2020-10-30 20:30:00;28;5;2;2;4;0;4;0;0;1;31
2020-10-30 20:45:00;23;9;4;4;1;1;1;0;2;4;34
2020-10-30 21:00:00;43;25;9;8;0;2;0;1;2;3;44
2020-10-30 21:15:00;51;39;14;14;3;1;3;0;1;10;66
2020-10-30 21:30:00;75;35;5;5;8;0;8;0;1;5;44
2020-10-30 21:45:00;98;38;2;2;15;4;16;4;11;5;80
2020-10-30 22:00:00;48;28;0;0;8;4;8;4;15;0;104
2020-10-30 22:15:00;22;3;0;0;3;0;3;0;2;0;31
2020-10-30 22:30:00;16;2;0;0;0;0;0;0;0;0;24
2020-10-30 22:45:00;13;3;0;0;0;0;0;0;0;1;11
2020-10-30 23:00:00;7;1;0;0;0;1;0;1;1;0;13
2020-10-30 23:15:00;11;3;0;0;0;0;0;0;0;0;7
2020-10-30 23:30:00;8;0;0;0;0;0;0;0;1;1;15
2020-10-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
