DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-07-26 00:00:00;11;0;13;7;0;0;0;0;0;0;0;0
2020-07-26 00:15:00;9;0;13;5;0;0;0;0;0;0;0;0
2020-07-26 00:30:00;11;0;17;2;0;0;0;0;0;0;0;0
2020-07-26 00:45:00;15;0;18;7;0;0;0;0;0;0;0;0
2020-07-26 01:00:00;9;0;9;5;0;0;0;0;0;0;0;0
2020-07-26 01:15:00;11;0;16;6;0;0;0;0;0;0;0;0
2020-07-26 01:30:00;12;0;9;4;0;0;0;0;0;0;0;0
2020-07-26 01:45:00;12;0;12;7;0;0;0;0;0;0;0;0
2020-07-26 02:00:00;9;0;13;5;0;0;0;0;0;0;0;0
2020-07-26 02:15:00;5;0;14;2;0;0;0;0;0;0;0;0
2020-07-26 02:30:00;7;0;11;2;0;0;0;0;0;0;0;0
2020-07-26 02:45:00;10;0;12;0;0;0;0;0;0;0;0;0
2020-07-26 03:00:00;1;0;6;3;0;0;0;0;0;0;0;0
2020-07-26 03:15:00;7;0;6;1;0;0;0;0;0;0;0;0
2020-07-26 03:30:00;9;0;8;3;0;0;0;0;0;0;0;0
2020-07-26 03:45:00;2;0;3;2;0;0;0;0;0;0;0;0
2020-07-26 04:00:00;1;0;4;1;0;0;0;0;0;0;0;0
2020-07-26 04:15:00;3;0;4;1;0;0;0;0;0;0;0;0
2020-07-26 04:30:00;2;0;4;1;0;0;0;0;0;0;0;0
2020-07-26 04:45:00;5;0;7;0;0;0;0;0;0;0;0;0
2020-07-26 05:00:00;2;0;8;1;0;0;0;0;0;0;0;0
2020-07-26 05:15:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-07-26 05:30:00;2;0;4;4;0;0;0;0;0;0;0;0
2020-07-26 05:45:00;2;0;10;2;0;0;0;0;0;0;0;0
2020-07-26 06:00:00;4;0;6;3;0;0;0;0;0;0;0;0
2020-07-26 06:15:00;4;0;6;2;0;0;0;0;0;0;0;0
2020-07-26 06:30:00;4;0;9;2;0;0;0;0;0;0;0;0
2020-07-26 06:45:00;6;0;14;1;0;0;0;0;0;0;0;0
2020-07-26 07:00:00;10;0;14;5;0;0;0;0;0;0;0;0
2020-07-26 07:15:00;6;0;12;2;0;0;0;0;0;0;0;0
2020-07-26 07:30:00;14;0;18;0;0;0;0;0;0;0;0;0
2020-07-26 07:45:00;13;0;23;3;0;0;0;0;0;0;0;0
2020-07-26 08:00:00;13;0;23;5;0;0;1;0;0;0;0;0
2020-07-26 08:15:00;12;0;12;7;0;0;0;0;0;0;0;0
2020-07-26 08:30:00;9;0;31;3;0;0;0;0;0;0;0;0
2020-07-26 08:45:00;15;0;36;9;0;0;0;0;0;0;0;0
2020-07-26 09:00:00;8;0;22;4;0;0;0;0;0;0;0;0
2020-07-26 09:15:00;23;0;30;11;0;0;0;0;0;0;0;0
2020-07-26 09:30:00;20;0;33;14;4;0;0;0;0;0;0;0
2020-07-26 09:45:00;26;0;45;7;0;0;3;2;0;0;0;0
2020-07-26 10:00:00;28;0;43;13;0;0;1;0;0;0;0;0
2020-07-26 10:15:00;27;0;45;4;0;0;0;0;0;0;0;0
2020-07-26 10:30:00;30;0;51;11;0;0;1;1;0;0;0;0
2020-07-26 10:45:00;39;0;51;11;7;0;0;0;0;0;0;0
2020-07-26 11:00:00;23;0;44;10;3;0;2;0;0;0;0;0
2020-07-26 11:15:00;38;0;50;16;11;0;1;0;0;0;0;0
2020-07-26 11:30:00;43;0;56;16;1;0;0;2;0;0;0;0
2020-07-26 11:45:00;45;0;52;11;0;0;0;0;0;0;0;0
2020-07-26 12:00:00;43;0;56;12;6;0;0;0;0;0;0;0
2020-07-26 12:15:00;46;0;52;12;0;0;2;0;0;0;0;0
2020-07-26 12:30:00;27;0;43;6;20;5;1;0;0;0;0;0
2020-07-26 12:45:00;48;0;47;11;1;6;0;0;0;0;0;0
2020-07-26 13:00:00;40;0;50;19;4;3;1;0;0;0;0;0
2020-07-26 13:15:00;31;0;50;17;4;0;4;0;0;0;0;0
2020-07-26 13:30:00;41;0;51;20;1;0;3;0;0;0;0;0
2020-07-26 13:45:00;44;0;57;16;3;1;5;0;0;0;0;0
2020-07-26 14:00:00;46;0;56;16;0;0;10;0;0;0;0;0
2020-07-26 14:15:00;34;0;65;13;0;1;0;0;0;0;0;0
2020-07-26 14:30:00;60;0;52;17;9;0;2;1;0;0;0;0
2020-07-26 14:45:00;53;0;65;15;17;0;3;0;0;0;0;0
2020-07-26 15:00:00;45;0;63;14;9;0;8;0;0;0;0;0
2020-07-26 15:15:00;61;0;56;19;7;3;20;0;0;0;0;0
2020-07-26 15:30:00;38;0;59;13;1;0;7;4;0;0;0;0
2020-07-26 15:45:00;48;0;51;14;11;0;3;0;0;0;0;0
2020-07-26 16:00:00;56;0;65;12;1;0;2;9;0;1;0;0
2020-07-26 16:15:00;38;0;56;12;6;0;16;1;0;0;0;0
2020-07-26 16:30:00;51;0;56;19;1;0;7;2;0;0;0;0
2020-07-26 16:45:00;46;0;56;15;2;0;4;5;0;0;0;0
2020-07-26 17:00:00;52;0;50;17;0;0;30;1;2;2;0;0
2020-07-26 17:15:00;39;0;52;19;5;0;4;1;0;3;0;0
2020-07-26 17:30:00;61;0;70;20;3;0;6;24;0;0;0;0
2020-07-26 17:45:00;60;0;51;23;1;0;31;0;0;0;0;0
2020-07-26 18:00:00;49;0;60;20;2;0;9;6;0;0;0;0
2020-07-26 18:15:00;41;0;64;21;11;0;16;0;0;0;0;0
2020-07-26 18:30:00;48;0;41;18;7;0;2;1;0;0;0;0
2020-07-26 18:45:00;42;0;58;16;2;2;6;2;1;0;0;0
2020-07-26 19:00:00;50;0;56;14;16;0;3;0;0;0;0;0
2020-07-26 19:15:00;47;0;49;12;6;0;25;0;0;0;0;0
2020-07-26 19:30:00;31;0;48;11;0;0;36;0;0;0;0;0
2020-07-26 19:45:00;39;0;40;15;4;0;24;0;1;0;0;0
2020-07-26 20:00:00;40;0;37;16;11;2;2;0;0;0;0;0
2020-07-26 20:15:00;44;0;56;18;1;0;7;0;0;0;0;0
2020-07-26 20:30:00;53;0;44;16;2;0;2;1;0;0;0;0
2020-07-26 20:45:00;43;0;37;14;7;0;8;0;0;0;0;0
2020-07-26 21:00:00;36;0;43;18;0;0;4;0;1;0;0;0
2020-07-26 21:15:00;35;0;28;9;0;1;0;0;0;0;0;0
2020-07-26 21:30:00;28;0;36;15;0;0;1;0;1;0;0;0
2020-07-26 21:45:00;20;0;17;10;0;0;0;0;0;0;0;0
2020-07-26 22:00:00;14;0;23;7;0;0;0;0;0;0;0;0
2020-07-26 22:15:00;19;0;14;6;0;0;0;0;0;0;0;0
2020-07-26 22:30:00;13;0;17;5;0;0;0;0;0;0;0;0
2020-07-26 22:45:00;18;0;14;12;0;0;0;0;0;0;0;0
2020-07-26 23:00:00;11;0;13;7;0;0;3;0;0;0;0;0
2020-07-26 23:15:00;9;0;9;3;0;0;0;0;0;0;0;0
2020-07-26 23:30:00;9;0;11;6;0;0;5;0;0;0;0;0
2020-07-26 23:45:00;7;0;7;1;0;0;0;0;0;0;0;0
