DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-09-25 00:00:00;5;0;6;4;0;0
2019-09-25 00:15:00;6;0;2;0;0;0
2019-09-25 00:30:00;5;0;4;0;0;0
2019-09-25 00:45:00;4;0;5;1;0;0
2019-09-25 01:00:00;5;0;4;1;0;0
2019-09-25 01:15:00;4;0;1;0;0;0
2019-09-25 01:30:00;4;1;7;0;0;0
2019-09-25 01:45:00;4;0;2;1;0;0
2019-09-25 02:00:00;5;0;5;1;0;0
2019-09-25 02:15:00;3;0;7;0;0;0
2019-09-25 02:30:00;6;0;1;0;0;0
2019-09-25 02:45:00;4;1;2;0;0;0
2019-09-25 03:00:00;7;0;6;0;0;0
2019-09-25 03:15:00;1;0;6;1;0;0
2019-09-25 03:30:00;4;0;5;0;0;0
2019-09-25 03:45:00;3;0;1;0;0;0
2019-09-25 04:00:00;1;0;6;1;0;0
2019-09-25 04:15:00;4;2;8;0;0;0
2019-09-25 04:30:00;6;1;16;1;0;0
2019-09-25 05:00:00;17;14;86;1;8;4
2019-09-25 05:15:00;65;45;193;5;10;8
2019-09-25 05:30:00;69;46;155;17;7;8
2019-09-25 05:45:00;104;29;116;76;8;5
2019-09-25 06:00:00;102;16;93;63;16;4
2019-09-25 06:15:00;68;24;106;26;7;2
2019-09-25 06:30:00;88;19;145;8;19;2
2019-09-25 06:45:00;99;13;152;3;11;6
2019-09-25 07:00:00;86;9;125;1;3;10
2019-09-25 07:15:00;98;10;123;4;1;5
2019-09-25 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2019-09-25 07:45:00;106;10;112;1;6;12
2019-09-25 08:00:00;94;6;126;4;0;7
2019-09-25 08:15:00;80;6;123;3;0;4
2019-09-25 08:30:00;97;5;84;1;1;1
2019-09-25 08:45:00;80;5;77;1;0;15
2019-09-25 09:00:00;63;4;61;1;0;0
2019-09-25 09:15:00;54;4;73;3;3;6
2019-09-25 09:30:00;50;5;65;4;1;4
2019-09-25 09:45:00;53;2;60;5;0;3
2019-09-25 10:00:00;66;1;58;4;0;8
2019-09-25 10:15:00;63;3;63;6;1;1
2019-09-25 10:30:00;43;5;61;3;2;0
2019-09-25 10:45:00;59;4;61;1;1;0
2019-09-25 11:00:00;71;4;57;5;4;6
2019-09-25 11:15:00;60;1;54;6;0;1
2019-09-25 11:30:00;62;1;54;3;8;2
2019-09-25 11:45:00;68;4;65;5;2;1
2019-09-25 12:00:00;66;1;53;8;3;1
2019-09-25 12:15:00;69;4;49;5;1;4
2019-09-25 12:30:00;61;4;62;5;0;2
2019-09-25 12:45:00;78;6;66;5;15;5
2019-09-25 13:00:00;91;17;101;4;6;27
2019-09-25 13:15:00;91;49;134;6;9;21
2019-09-25 13:30:00;119;62;170;8;5;46
2019-09-25 13:45:00;107;56;164;17;6;21
2019-09-25 14:00:00;121;13;104;76;25;10
2019-09-25 14:15:00;119;3;86;124;5;14
2019-09-25 14:30:00;112;2;67;59;10;12
2019-09-25 14:45:00;100;0;63;32;19;32
2019-09-25 15:00:00;134;1;69;49;16;11
2019-09-25 15:15:00;144;0;91;39;11;8
2019-09-25 15:30:00;115;2;54;31;6;9
2019-09-25 15:45:00;120;0;75;17;25;7
2019-09-25 16:00:00;147;0;68;20;4;5
2019-09-25 16:15:00;111;4;83;22;4;4
2019-09-25 16:30:00;117;4;71;31;3;3
2019-09-25 16:45:00;119;3;74;14;16;2
2019-09-25 17:00:00;94;4;75;19;2;39
2019-09-25 17:15:00;121;2;73;10;10;4
2019-09-25 17:30:00;84;1;100;11;1;1
2019-09-25 17:45:00;86;0;70;6;0;0
2019-09-25 18:00:00;77;0;75;9;0;0
2019-09-25 18:15:00;73;0;59;5;0;0
2019-09-25 18:30:00;62;1;54;7;0;15
2019-09-25 18:45:00;58;1;54;8;0;1
2019-09-25 19:00:00;43;0;42;2;0;0
2019-09-25 19:15:00;49;1;53;4;0;0
2019-09-25 19:30:00;36;0;45;1;0;1
2019-09-25 19:45:00;46;0;22;0;0;0
2019-09-25 20:00:00;25;1;25;2;0;0
2019-09-25 20:15:00;33;2;17;0;0;0
2019-09-25 20:30:00;30;2;31;0;1;0
2019-09-25 20:45:00;32;2;46;1;2;0
2019-09-25 21:00:00;38;10;96;5;15;0
2019-09-25 21:15:00;42;38;150;1;11;8
2019-09-25 21:30:00;56;17;99;32;11;18
2019-09-25 21:45:00;68;2;69;110;7;17
2019-09-25 22:00:00;96;2;40;143;4;10
2019-09-25 22:15:00;29;0;11;31;3;6
2019-09-25 22:30:00;15;2;12;7;0;1
2019-09-25 22:45:00;23;0;10;8;0;0
2019-09-25 23:00:00;14;0;10;0;0;0
2019-09-25 23:15:00;15;0;9;1;0;0
2019-09-25 23:30:00;11;0;6;1;0;0
2019-09-25 23:45:00;11;0;10;0;0;0
