DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-12-09 00:00:00;13;6;2;0;0;9;6;0;3
2019-12-09 00:15:00;6;12;5;2;2;18;6;0;0
2019-12-09 00:30:00;9;11;5;2;1;8;5;1;1
2019-12-09 00:45:00;6;7;8;4;1;6;5;0;0
2019-12-09 01:00:00;5;7;10;9;2;2;7;0;1
2019-12-09 01:15:00;6;6;7;6;1;5;4;0;0
2019-12-09 01:30:00;5;3;3;2;1;9;5;1;1
2019-12-09 01:45:00;5;5;4;2;0;10;6;0;0
2019-12-09 02:00:00;7;8;2;0;2;9;6;1;1
2019-12-09 02:15:00;1;6;7;5;2;4;6;0;0
2019-12-09 02:30:00;6;7;4;2;0;1;1;1;2
2019-12-09 02:45:00;7;6;4;1;0;2;5;1;1
2019-12-09 03:00:00;5;9;10;1;0;8;6;0;0
2019-12-09 03:15:00;10;8;2;1;1;6;5;0;0
2019-12-09 03:30:00;1;4;4;3;2;6;2;0;0
2019-12-09 03:45:00;3;2;0;0;0;4;4;0;1
2019-12-09 04:00:00;10;1;3;1;0;8;2;1;1
2019-12-09 04:15:00;13;7;4;2;1;15;6;0;1
2019-12-09 04:30:00;13;9;7;1;1;19;9;2;1
2019-12-09 04:45:00;10;8;9;3;1;27;13;0;0
2019-12-09 05:00:00;26;16;12;4;1;28;22;2;3
2019-12-09 05:15:00;31;24;26;6;2;35;26;1;2
2019-12-09 05:30:00;51;27;28;4;3;46;39;4;7
2019-12-09 05:45:00;47;38;48;8;2;72;56;8;24
2019-12-09 06:00:00;71;47;65;20;12;89;72;7;16
2019-12-09 06:15:00;65;49;49;12;6;85;75;11;18
2019-12-09 06:30:00;79;74;71;13;10;89;73;7;8
2019-12-09 06:45:00;91;112;84;16;9;109;103;13;21
2019-12-09 07:00:00;120;155;74;18;12;95;87;9;15
2019-12-09 07:15:00;150;181;96;45;15;75;89;11;24
2019-12-09 07:30:00;141;157;91;26;15;97;92;17;25
2019-12-09 07:45:00;119;143;92;35;15;94;111;21;30
2019-12-09 08:00:00;97;110;74;21;10;81;94;16;26
2019-12-09 08:15:00;96;114;104;21;10;98;110;13;29
2019-12-09 08:30:00;102;114;103;25;11;98;100;11;22
2019-12-09 08:45:00;103;114;96;20;11;100;108;18;20
2019-12-09 09:00:00;81;100;92;20;11;92;110;9;14
2019-12-09 09:15:00;80;90;85;24;13;92;78;17;27
2019-12-09 09:30:00;106;112;84;18;12;106;78;40;16
2019-12-09 09:45:00;96;113;82;24;9;105;78;14;17
2019-12-09 10:00:00;83;111;94;20;18;92;72;12;20
2019-12-09 10:15:00;97;111;85;18;14;100;100;11;16
2019-12-09 10:30:00;103;106;76;27;11;115;93;13;15
2019-12-09 10:45:00;116;110;80;21;11;114;99;7;10
2019-12-09 11:00:00;99;96;81;22;13;98;89;14;20
2019-12-09 11:15:00;92;122;103;31;10;119;98;17;25
2019-12-09 11:30:00;94;95;79;31;13;131;103;22;27
2019-12-09 11:45:00;100;116;98;18;13;100;84;23;20
2019-12-09 12:00:00;108;133;96;30;13;114;99;19;45
2019-12-09 12:15:00;83;87;80;23;8;98;86;12;22
2019-12-09 12:30:00;103;107;73;31;14;109;83;14;16
2019-12-09 12:45:00;97;118;87;24;14;98;88;17;23
2019-12-09 13:00:00;106;106;91;32;7;103;117;11;14
2019-12-09 13:15:00;106;99;78;24;10;103;103;13;19
2019-12-09 13:30:00;81;104;88;32;11;92;112;21;25
2019-12-09 13:45:00;91;128;99;27;13;112;85;17;24
2019-12-09 14:00:00;96;119;67;21;13;115;120;13;19
2019-12-09 14:15:00;106;129;83;17;17;96;82;18;20
2019-12-09 14:30:00;106;130;108;31;14;111;110;16;24
2019-12-09 14:45:00;91;110;83;25;19;107;108;17;22
2019-12-09 15:00:00;98;104;97;23;12;113;115;18;18
2019-12-09 15:15:00;115;134;107;25;11;104;139;20;36
2019-12-09 15:30:00;128;155;82;34;13;120;124;24;41
2019-12-09 15:45:00;107;142;95;29;16;131;151;25;27
2019-12-09 16:00:00;118;145;84;36;16;124;124;27;34
2019-12-09 16:15:00;129;160;83;42;11;115;152;21;33
2019-12-09 16:30:00;121;159;54;38;17;120;144;24;25
2019-12-09 16:45:00;149;176;88;42;16;117;134;17;24
2019-12-09 17:00:00;150;166;96;40;12;111;138;17;27
2019-12-09 17:15:00;135;181;91;39;18;126;129;18;29
2019-12-09 17:30:00;143;161;84;42;14;113;89;16;24
2019-12-09 17:45:00;129;163;104;29;14;104;82;14;24
2019-12-09 18:00:00;129;142;99;34;18;87;101;15;24
2019-12-09 18:15:00;106;125;85;32;17;105;102;10;17
2019-12-09 18:30:00;98;129;80;24;12;99;91;14;17
2019-12-09 18:45:00;84;101;67;29;13;70;60;13;13
2019-12-09 19:00:00;64;78;64;23;13;70;73;8;13
2019-12-09 19:15:00;91;77;55;22;13;61;53;16;20
2019-12-09 19:30:00;65;71;51;16;13;62;38;7;27
2019-12-09 19:45:00;64;65;49;12;13;44;42;2;10
2019-12-09 20:00:00;55;65;53;18;12;68;41;6;9
2019-12-09 20:15:00;51;64;39;16;13;52;44;5;7
2019-12-09 20:30:00;39;46;40;17;7;49;27;5;11
2019-12-09 20:45:00;51;41;35;11;6;46;27;8;21
2019-12-09 21:00:00;39;26;26;6;5;44;26;4;5
2019-12-09 21:15:00;39;41;25;8;5;34;26;5;8
2019-12-09 21:30:00;35;23;32;13;5;43;31;7;12
2019-12-09 21:45:00;35;27;21;8;7;60;28;6;8
2019-12-09 22:00:00;23;30;30;7;7;57;33;2;2
2019-12-09 22:15:00;25;40;40;11;11;50;35;0;0
2019-12-09 22:30:00;28;27;28;11;8;59;32;1;5
2019-12-09 22:45:00;20;15;21;11;1;30;22;4;4
2019-12-09 23:00:00;28;28;26;14;6;31;16;4;5
2019-12-09 23:15:00;13;12;8;3;2;20;8;0;1
2019-12-09 23:30:00;21;20;17;7;3;23;16;3;6
2019-12-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
