DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-03-05 00:00:00;4;0;0;0;0;13;8;0;0;0;0;0;0;0
2020-03-05 00:15:00;11;1;0;0;4;13;10;0;0;0;0;0;0;0
2020-03-05 00:30:00;6;2;1;1;3;12;8;0;0;0;0;0;0;0
2020-03-05 00:45:00;7;1;2;2;3;8;8;0;0;0;0;0;0;0
2020-03-05 01:00:00;4;1;0;0;2;8;7;0;0;0;0;0;0;0
2020-03-05 01:15:00;5;2;0;1;2;5;8;0;0;0;0;0;0;0
2020-03-05 01:30:00;3;0;1;1;6;14;1;0;0;0;0;0;0;0
2020-03-05 01:45:00;1;0;0;0;2;8;5;0;0;0;0;0;0;0
2020-03-05 02:00:00;3;0;0;0;2;6;4;0;0;0;0;0;0;0
2020-03-05 02:15:00;1;0;0;0;1;13;3;0;0;0;0;0;0;0
2020-03-05 02:30:00;1;0;0;0;3;9;3;0;0;0;0;0;0;0
2020-03-05 02:45:00;3;2;1;1;3;6;9;0;0;0;0;0;0;0
2020-03-05 03:00:00;3;0;1;0;1;6;5;0;0;0;0;0;0;0
2020-03-05 03:15:00;2;1;1;2;1;11;8;0;0;0;0;0;0;0
2020-03-05 03:30:00;5;1;0;1;1;7;4;0;0;0;0;0;0;0
2020-03-05 03:45:00;6;2;1;0;3;7;8;0;0;0;0;0;0;0
2020-03-05 04:00:00;10;0;3;2;3;12;11;0;0;0;0;0;0;0
2020-03-05 04:15:00;4;1;0;0;5;15;12;0;0;0;0;0;0;0
2020-03-05 04:30:00;6;0;1;0;7;17;18;0;0;0;0;0;0;0
2020-03-05 04:45:00;21;2;1;1;7;26;28;0;0;0;0;0;0;0
2020-03-05 05:00:00;62;3;6;5;10;38;76;0;0;0;0;0;0;0
2020-03-05 05:15:00;100;7;5;2;17;55;148;0;0;0;0;0;0;0
2020-03-05 05:30:00;112;8;25;7;26;55;141;11;0;0;0;0;0;0
2020-03-05 05:45:00;105;6;25;7;46;103;143;0;0;0;0;0;0;0
2020-03-05 06:00:00;83;10;25;11;63;123;95;2;0;1;0;0;0;0
2020-03-05 06:15:00;64;9;14;7;37;60;76;0;0;0;0;0;0;0
2020-03-05 06:30:00;175;24;36;12;64;145;187;0;0;0;0;0;0;0
2020-03-05 06:45:00;177;35;45;14;61;118;200;0;0;3;0;0;0;0
2020-03-05 07:00:00;176;30;45;19;61;97;180;1;0;1;2;2;2;0
2020-03-05 07:15:00;151;39;61;17;91;128;149;8;0;2;0;0;0;0
2020-03-05 07:30:00;166;55;64;35;76;115;187;5;0;1;0;0;0;0
2020-03-05 07:45:00;164;66;37;26;95;123;169;1;0;3;0;0;0;0
2020-03-05 08:00:00;149;53;39;20;70;131;166;0;0;0;0;0;0;0
