DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-01 00:00:00;7;13;19;4;6;3;4;7;7;0;0;0;0;0;0;0;0
2020-03-01 00:15:00;12;14;15;9;11;7;6;9;10;0;0;0;0;0;0;0;0
2020-03-01 00:30:00;6;11;10;3;7;3;8;2;5;0;0;0;0;0;0;0;0
2020-03-01 00:45:00;2;7;13;6;9;5;4;5;5;1;0;0;0;0;0;0;0
2020-03-01 01:00:00;7;5;24;8;15;7;8;4;7;0;0;0;0;0;0;0;0
2020-03-01 01:15:00;6;18;17;3;14;5;13;7;8;0;0;0;0;0;0;0;0
2020-03-01 01:30:00;4;7;27;11;17;8;7;8;12;0;0;0;0;0;0;0;0
2020-03-01 01:45:00;0;3;22;11;10;5;11;9;10;0;0;0;0;0;0;0;0
2020-03-01 02:00:00;3;5;14;3;10;3;5;3;5;1;0;0;0;0;0;0;0
2020-03-01 02:15:00;5;9;14;4;10;3;11;7;8;0;0;0;0;0;0;0;0
2020-03-01 02:30:00;2;2;10;2;11;4;2;2;3;0;0;0;0;0;0;0;0
2020-03-01 02:45:00;2;3;7;2;6;2;3;2;2;0;0;0;0;0;0;0;0
2020-03-01 03:00:00;3;5;12;4;7;4;6;6;8;0;0;0;0;0;0;0;0
2020-03-01 03:15:00;1;3;12;2;8;1;6;3;5;0;0;0;0;0;0;0;0
2020-03-01 03:30:00;3;4;6;1;4;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-01 03:45:00;5;5;4;0;3;1;3;3;2;0;0;0;0;0;0;0;0
2020-03-01 04:00:00;0;1;6;0;4;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-01 04:15:00;1;1;1;2;2;2;1;1;1;1;1;0;0;0;0;0;0
2020-03-01 04:30:00;1;4;6;3;5;1;5;5;4;0;0;0;0;0;0;0;0
