DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-07 00:00:00;9;13;11;6;8;3;5;1;3;1;2;0;0;0;0;0;0
2020-03-07 00:15:00;8;11;14;1;8;2;9;9;10;1;2;0;0;0;0;0;0
2020-03-07 00:30:00;7;10;17;6;7;5;5;5;5;3;0;0;0;0;0;0;0
2020-03-07 00:45:00;3;12;11;6;7;5;7;5;8;0;0;0;0;0;0;0;0
2020-03-07 01:00:00;3;3;8;8;7;7;0;1;1;0;0;0;0;0;0;0;0
2020-03-07 01:15:00;2;2;10;7;9;6;2;2;2;0;0;0;0;0;0;0;0
2020-03-07 01:30:00;1;3;14;8;12;3;6;4;5;0;0;0;0;0;0;0;0
2020-03-07 01:45:00;2;4;9;1;5;1;3;2;2;0;0;0;0;0;0;0;0
2020-03-07 02:00:00;2;0;3;1;4;1;3;3;3;1;1;0;0;0;0;0;0
2020-03-07 02:15:00;1;7;5;1;5;2;4;3;4;0;0;0;0;0;0;0;0
2020-03-07 02:30:00;2;3;5;2;4;3;1;1;1;0;0;0;0;0;0;0;0
2020-03-07 02:45:00;1;2;6;1;4;1;1;1;2;0;0;0;0;0;0;0;0
2020-03-07 03:00:00;0;1;9;6;8;5;4;2;4;1;0;0;0;0;0;0;0
2020-03-07 03:15:00;3;5;3;0;5;1;4;2;3;0;0;0;0;0;0;0;0
2020-03-07 03:30:00;1;1;4;2;4;1;3;2;2;1;2;0;0;0;0;0;0
2020-03-07 03:45:00;0;4;5;2;4;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 04:00:00;0;2;2;0;3;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-07 04:15:00;3;2;0;0;0;0;4;3;4;0;0;0;0;0;0;0;0
2020-03-07 04:30:00;1;1;2;2;2;3;2;1;1;0;0;0;0;0;0;0;0
2020-03-07 04:45:00;0;1;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-03-07 05:00:00;3;3;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0
2020-03-07 05:15:00;1;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0
2020-03-07 05:30:00;5;6;1;0;1;0;3;3;3;0;0;0;0;0;0;0;0
2020-03-07 05:45:00;36;23;0;1;1;1;1;2;2;0;0;0;0;0;0;0;0
2020-03-07 06:00:00;22;19;0;0;0;0;4;3;4;0;0;0;0;0;0;0;0
2020-03-07 06:15:00;17;6;3;1;2;2;2;3;3;0;0;0;0;0;0;0;0
2020-03-07 06:30:00;4;4;1;2;3;4;2;4;4;0;0;0;0;0;0;0;0
2020-03-07 06:45:00;7;8;4;2;3;1;1;3;3;0;0;0;0;0;0;0;0
2020-03-07 07:00:00;5;7;3;2;2;2;3;8;9;0;0;0;0;0;0;0;0
2020-03-07 07:15:00;13;14;1;5;3;4;5;4;5;0;1;0;0;0;0;0;0
