DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-21 00:00:00;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-21 00:15:00;0;1;1;0;1;1;2;1;2;0;0;0;0;0;0;0;0
2020-03-21 00:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 00:45:00;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 01:00:00;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-21 01:15:00;2;1;3;1;2;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-21 01:30:00;1;2;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 01:45:00;1;2;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0
2020-03-21 02:00:00;2;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-21 02:15:00;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0
2020-03-21 02:30:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 03:00:00;0;0;1;0;1;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-21 03:15:00;1;0;1;0;1;0;2;3;2;2;2;0;0;0;0;0;0
2020-03-21 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 03:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 04:00:00;2;4;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-21 04:15:00;2;1;2;1;2;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-21 04:30:00;1;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-21 04:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-21 05:00:00;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-03-21 05:15:00;0;0;1;0;1;0;1;2;2;0;0;0;0;0;0;0;0
2020-03-21 05:30:00;10;5;0;0;1;1;2;5;5;0;0;0;0;0;0;0;0
2020-03-21 05:45:00;13;10;0;0;0;1;3;2;3;0;0;0;0;0;0;0;0
2020-03-21 06:00:00;14;11;1;0;0;0;4;5;6;0;0;0;0;0;0;0;0
2020-03-21 06:15:00;6;3;2;2;2;1;1;0;1;0;0;0;0;0;0;0;0
2020-03-21 06:30:00;6;3;0;0;2;0;2;5;5;0;0;0;0;0;0;0;0
2020-03-21 06:45:00;2;1;2;2;1;2;1;7;7;0;0;0;0;0;0;0;0
2020-03-21 07:00:00;5;5;1;1;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-03-21 07:15:00;6;4;0;0;0;2;5;8;8;0;0;0;0;0;0;0;0
2020-03-21 07:30:00;7;6;2;2;2;1;4;5;5;0;0;0;0;0;0;0;0
2020-03-21 07:45:00;6;6;1;1;1;1;4;3;4;0;0;0;0;0;0;0;0
2020-03-21 08:00:00;4;10;1;1;1;3;10;7;7;0;0;0;0;0;0;0;0
2020-03-21 08:15:00;6;10;2;1;2;0;5;2;4;0;0;0;0;0;0;0;0
