DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-29 00:00:00;1;0;2;0;2;0;1;0;1;0;0;0;0;0;0;0;0
2020-03-29 00:15:00;0;1;5;0;2;1;2;2;2;0;0;0;0;0;0;0;0
2020-03-29 00:30:00;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 00:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2020-03-29 01:15:00;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:45:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 03:00:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 03:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 03:30:00;2;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-29 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 04:00:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 04:15:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 04:30:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 04:45:00;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 05:00:00;0;1;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-03-29 05:15:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 05:30:00;3;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-03-29 05:45:00;3;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-03-29 06:00:00;2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 06:15:00;0;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-29 06:30:00;4;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 06:45:00;1;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-03-29 07:00:00;0;1;1;1;0;0;3;2;3;0;0;0;0;0;0;0;0
2020-03-29 07:15:00;0;0;0;0;0;0;2;4;4;0;0;0;0;0;0;0;0
2020-03-29 07:30:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 07:45:00;0;1;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-03-29 08:00:00;1;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0
2020-03-29 08:15:00;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 08:30:00;2;1;1;1;3;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-29 08:45:00;3;5;3;1;3;1;5;3;3;0;0;0;0;0;0;0;0
2020-03-29 09:00:00;4;4;1;2;2;3;4;4;3;0;0;0;0;0;0;0;0
2020-03-29 09:15:00;4;4;0;0;0;1;4;3;5;0;1;0;0;0;0;0;0
2020-03-29 09:30:00;2;3;1;5;2;3;1;2;2;0;1;0;0;0;0;0;0
2020-03-29 09:45:00;3;6;1;1;1;1;3;4;4;0;1;0;0;0;0;0;0
2020-03-29 10:00:00;5;6;0;2;3;4;2;2;2;0;0;0;0;0;0;0;0
2020-03-29 10:15:00;4;6;2;5;2;2;7;5;7;0;0;0;0;0;0;0;0
2020-03-29 10:30:00;2;2;3;2;1;1;7;6;6;0;0;0;0;0;0;0;0
2020-03-29 10:45:00;7;10;6;5;3;2;5;6;6;0;0;0;0;0;0;0;0
2020-03-29 11:00:00;5;8;6;3;2;1;5;2;4;0;0;1;0;0;0;0;0
2020-03-29 11:15:00;9;5;3;5;5;2;1;3;3;0;0;0;0;0;0;0;0
2020-03-29 11:30:00;6;4;10;3;4;2;7;9;10;0;0;0;0;0;1;0;0
2020-03-29 11:45:00;7;6;3;4;2;2;11;12;13;0;0;0;0;0;0;0;0
2020-03-29 12:00:00;1;5;4;6;3;1;4;5;6;0;0;0;0;0;0;0;0
2020-03-29 12:15:00;5;4;6;8;4;5;4;10;10;0;0;0;0;0;0;0;0
2020-03-29 12:30:00;9;5;2;3;2;3;7;8;7;0;0;0;0;0;0;0;0
