DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-15 00:00:00;4;5;22;9;13;5;6;8;8;0;0;0;0;0;0;0;0
2020-03-15 00:15:00;7;11;10;6;8;4;11;10;11;1;1;0;0;0;0;0;0
2020-03-15 00:30:00;9;12;12;4;7;4;11;10;16;1;1;0;0;0;0;0;0
2020-03-15 00:45:00;12;18;5;6;4;4;7;6;7;0;0;0;0;0;0;0;0
2020-03-15 01:00:00;5;9;4;1;4;1;5;3;6;3;2;0;0;0;0;0;0
2020-03-15 01:15:00;2;2;9;2;6;2;4;6;6;1;0;0;0;0;0;0;0
2020-03-15 01:30:00;4;4;10;3;6;3;6;7;7;0;0;0;0;0;0;0;0
2020-03-15 01:45:00;1;5;4;3;4;1;1;0;1;0;0;0;0;0;0;0;0
2020-03-15 02:00:00;2;4;4;0;2;1;3;4;4;0;0;0;0;0;0;0;0
2020-03-15 02:15:00;4;5;7;0;5;0;3;2;2;2;1;0;0;0;0;0;0
2020-03-15 02:30:00;1;2;6;1;5;2;1;2;2;1;1;0;0;0;0;0;0
2020-03-15 02:45:00;3;5;1;1;1;0;3;3;3;0;0;0;0;0;0;0;0
2020-03-15 03:00:00;0;1;4;1;3;0;6;5;6;0;0;0;0;0;0;0;0
2020-03-15 03:15:00;1;4;2;2;2;2;1;1;1;0;0;0;0;0;0;0;0
2020-03-15 03:30:00;1;1;1;1;3;2;1;2;2;0;0;0;0;0;0;0;0
2020-03-15 03:45:00;0;0;5;0;4;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-15 04:00:00;0;1;1;0;2;0;1;1;1;0;0;0;0;0;0;0;0
2020-03-15 04:15:00;0;0;4;0;3;0;2;2;2;0;0;0;0;0;0;0;0
2020-03-15 04:30:00;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-15 04:45:00;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-15 05:00:00;0;0;1;0;1;0;2;1;2;0;0;0;0;0;0;0;0
2020-03-15 05:15:00;1;0;0;1;1;1;2;2;2;0;0;0;0;0;0;0;0
2020-03-15 05:30:00;6;3;0;1;1;2;1;1;1;0;0;0;0;0;0;0;0
2020-03-15 05:45:00;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-15 06:00:00;2;4;1;0;2;1;3;2;2;0;0;0;0;0;0;0;0
2020-03-15 06:15:00;3;1;2;1;1;0;2;3;3;0;0;0;0;0;0;0;0
2020-03-15 06:30:00;2;1;0;0;0;0;2;4;4;0;0;0;0;0;0;0;0
2020-03-15 06:45:00;4;2;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0
2020-03-15 07:00:00;3;2;2;0;1;1;2;3;3;0;0;0;0;0;0;0;0
2020-03-15 07:15:00;1;4;2;0;2;0;3;2;3;0;0;0;0;0;0;0;0
2020-03-15 07:30:00;3;6;2;0;1;1;4;4;5;0;0;0;0;0;0;0;0
2020-03-15 07:45:00;5;7;2;1;1;1;5;5;5;1;1;0;0;0;0;0;0
2020-03-15 08:00:00;7;14;4;3;3;1;5;5;6;0;0;1;0;0;0;0;0
2020-03-15 08:15:00;4;9;3;2;3;3;2;2;2;0;0;0;0;0;0;0;0
2020-03-15 08:30:00;6;6;1;6;3;2;1;3;3;0;0;0;0;0;0;0;0
2020-03-15 08:45:00;10;21;8;7;4;4;6;9;10;0;0;0;0;0;0;0;0
2020-03-15 09:00:00;10;16;9;11;6;5;5;8;9;0;0;0;0;0;0;0;0
2020-03-15 09:15:00;4;10;6;7;3;6;4;9;8;0;0;0;0;0;0;0;0
2020-03-15 09:30:00;11;11;9;5;8;4;9;10;11;0;0;0;0;0;0;0;0
2020-03-15 09:45:00;15;16;18;9;4;0;8;9;10;1;1;0;0;0;0;0;0
2020-03-15 10:00:00;11;19;19;12;9;7;7;9;11;0;0;0;0;0;0;0;0
2020-03-15 10:15:00;8;14;17;10;8;5;9;17;18;1;0;2;0;0;0;0;0
2020-03-15 10:30:00;13;20;7;9;6;4;7;12;12;0;0;0;0;0;0;0;0
2020-03-15 10:45:00;16;22;12;11;7;7;8;16;17;0;0;0;0;0;0;0;0
2020-03-15 11:00:00;15;12;16;13;6;4;8;8;10;0;0;0;0;0;0;0;0
2020-03-15 11:15:00;18;21;19;14;3;3;6;13;15;0;0;0;0;0;0;0;0
2020-03-15 11:30:00;16;19;11;10;10;6;6;6;9;0;0;0;0;0;0;0;0
2020-03-15 11:45:00;15;15;24;15;10;4;14;19;21;0;0;7;0;0;0;0;0
2020-03-15 12:00:00;19;22;15;12;11;11;8;17;19;1;0;0;0;0;0;0;0
2020-03-15 12:15:00;13;12;22;12;11;3;6;14;14;5;0;0;0;0;0;0;0
2020-03-15 12:30:00;16;24;10;9;9;7;14;19;21;2;2;0;0;0;0;0;0
2020-03-15 12:45:00;17;21;17;17;9;8;7;16;17;1;1;0;0;0;0;0;0
2020-03-15 13:00:00;27;15;22;17;15;6;11;14;18;3;0;0;0;0;0;0;0
2020-03-15 13:15:00;15;20;20;13;9;8;15;15;17;1;1;0;0;0;1;0;0
2020-03-15 13:30:00;12;30;26;22;12;12;9;18;19;3;0;0;0;0;0;0;0
2020-03-15 13:45:00;18;31;20;10;9;8;14;21;22;1;1;0;0;0;0;0;0
2020-03-15 14:00:00;17;15;28;17;15;10;13;17;19;0;0;0;0;0;0;0;0
2020-03-15 14:15:00;21;25;22;18;10;9;14;20;20;2;0;0;0;0;0;0;0
2020-03-15 14:30:00;11;19;21;14;13;14;10;16;16;2;1;2;0;0;0;0;0
2020-03-15 14:45:00;19;30;15;13;11;13;13;20;23;0;0;2;0;0;3;0;0
2020-03-15 15:00:00;11;23;23;13;11;14;6;16;16;1;0;0;0;0;0;0;0
2020-03-15 15:15:00;25;28;34;18;16;14;12;12;13;1;1;0;0;0;0;0;0
2020-03-15 15:30:00;16;27;25;14;11;8;23;25;27;1;1;0;0;0;0;0;0
2020-03-15 15:45:00;24;30;14;7;8;8;23;27;28;1;0;0;0;0;0;0;0
2020-03-15 16:00:00;30;35;24;16;16;14;13;18;20;4;1;1;0;0;0;0;0
2020-03-15 16:15:00;29;28;28;22;12;14;14;16;28;8;2;3;0;0;0;0;0
2020-03-15 16:30:00;27;36;29;28;20;17;11;16;16;8;6;0;0;0;2;0;0
2020-03-15 16:45:00;21;32;29;26;10;14;12;13;16;3;0;0;0;0;0;0;0
2020-03-15 17:00:00;30;35;28;19;14;14;9;19;19;2;7;1;0;0;0;0;0
2020-03-15 17:15:00;28;34;23;15;16;8;13;20;21;2;1;0;0;0;0;0;0
2020-03-15 17:30:00;21;25;34;24;19;12;9;17;20;1;1;0;0;0;1;0;0
2020-03-15 17:45:00;16;23;42;30;14;12;15;27;27;5;3;0;0;0;0;0;0
2020-03-15 18:00:00;18;32;29;20;12;13;14;17;21;1;0;0;0;0;0;0;0
2020-03-15 18:15:00;19;38;36;27;16;11;12;22;22;0;0;0;0;0;0;0;0
2020-03-15 18:30:00;28;31;33;18;19;10;15;17;19;0;0;2;0;0;0;0;0
2020-03-15 18:45:00;23;30;36;18;19;13;12;17;18;2;1;0;0;0;0;0;0
2020-03-15 19:00:00;19;27;30;19;14;5;12;14;14;1;0;0;0;0;0;0;0
2020-03-15 19:15:00;19;25;34;9;19;12;5;19;20;1;0;0;0;0;0;0;0
2020-03-15 19:30:00;16;32;33;19;11;7;9;11;15;1;1;0;0;0;0;0;0
2020-03-15 19:45:00;12;32;19;10;9;7;14;11;14;2;0;0;0;0;0;0;0
2020-03-15 20:00:00;21;24;28;16;12;9;11;13;14;2;0;0;0;0;0;0;0
2020-03-15 20:15:00;12;17;22;18;15;13;5;9;8;3;2;0;0;0;0;0;0
2020-03-15 20:30:00;7;15;22;16;12;8;9;14;18;0;0;1;0;0;0;0;0
2020-03-15 20:45:00;12;19;14;7;8;8;4;7;8;5;0;0;0;0;0;0;0
2020-03-15 21:00:00;12;14;23;10;15;9;8;5;8;0;0;0;0;0;1;0;0
2020-03-15 21:15:00;13;12;19;22;18;12;7;16;18;1;0;0;0;0;0;0;0
2020-03-15 21:30:00;8;16;14;4;7;1;5;8;9;2;1;0;0;0;0;0;0
2020-03-15 21:45:00;12;15;18;13;11;5;5;9;9;0;0;0;0;0;0;0;0
2020-03-15 22:00:00;5;11;15;5;7;4;9;13;17;1;1;0;0;0;0;0;0
2020-03-15 22:15:00;6;12;15;4;11;7;5;3;4;1;1;0;0;0;0;0;0
2020-03-15 22:30:00;6;9;14;8;9;5;4;4;6;0;0;0;0;0;0;0;0
2020-03-15 22:45:00;5;6;11;4;9;4;2;4;4;1;1;0;0;0;0;0;0
2020-03-15 23:00:00;7;7;11;2;7;2;8;9;8;0;0;0;0;0;0;0;0
2020-03-15 23:15:00;5;5;7;5;4;2;9;7;11;5;3;0;0;0;0;0;0
2020-03-15 23:30:00;1;2;6;4;7;2;3;6;6;0;0;0;0;0;0;0;0
2020-03-15 23:45:00;5;7;7;4;7;3;2;3;3;0;0;0;0;0;0;0;0
