DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-04-26 00:00:00;3;1;0;3;1;0;0;0;0;0
2020-04-26 00:15:00;4;3;1;0;3;2;0;0;0;0
2020-04-26 00:30:00;1;1;0;2;2;4;0;0;0;0
2020-04-26 00:45:00;0;0;0;4;1;0;0;0;0;0
2020-04-26 01:00:00;0;1;2;0;0;3;0;0;0;0
2020-04-26 01:15:00;0;1;1;1;1;0;0;0;0;0
2020-04-26 01:30:00;0;1;0;0;2;0;0;0;0;0
2020-04-26 01:45:00;1;0;0;1;0;1;0;0;0;0
2020-04-26 02:00:00;2;2;0;0;1;0;0;0;0;0
2020-04-26 02:15:00;1;1;0;1;0;0;0;0;0;0
2020-04-26 02:30:00;1;0;0;0;2;2;0;0;0;0
2020-04-26 02:45:00;0;0;0;0;0;0;0;0;0;0
2020-04-26 03:00:00;0;0;1;1;0;0;0;0;0;0
2020-04-26 03:15:00;0;0;0;0;0;0;0;0;0;0
2020-04-26 03:30:00;1;0;0;0;0;1;0;0;0;0
2020-04-26 03:45:00;0;1;0;1;1;0;0;0;0;0
2020-04-26 04:00:00;1;0;0;0;0;0;0;0;0;0
2020-04-26 04:15:00;2;2;1;0;0;0;0;0;0;0
2020-04-26 04:30:00;0;0;0;1;0;0;0;0;0;0
2020-04-26 04:45:00;0;0;1;1;0;0;0;0;0;0
2020-04-26 05:00:00;0;1;2;4;0;0;0;0;0;0
2020-04-26 05:15:00;2;3;0;1;1;4;0;0;0;0
2020-04-26 05:30:00;0;0;0;2;1;4;0;0;0;0
2020-04-26 05:45:00;2;1;1;1;0;5;0;0;0;0
2020-04-26 06:00:00;1;4;4;2;0;1;0;0;0;0
2020-04-26 06:15:00;4;5;1;2;3;3;0;0;0;0
2020-04-26 06:30:00;2;1;0;0;1;2;0;0;0;0
2020-04-26 06:45:00;1;4;0;2;1;1;0;0;0;0
2020-04-26 07:00:00;1;3;1;1;1;0;0;0;0;0
2020-04-26 07:15:00;3;4;2;5;1;1;0;0;0;0
2020-04-26 07:30:00;3;2;1;5;3;0;0;0;0;0
2020-04-26 07:45:00;0;2;2;3;2;2;0;0;0;0
2020-04-26 08:00:00;1;3;2;5;1;0;0;0;0;0
2020-04-26 08:15:00;2;4;5;9;1;3;0;0;0;0
2020-04-26 08:30:00;4;6;5;4;6;4;0;0;0;0
