DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-02-02 00:00:00;0;20;15;16;22;0;0
2020-02-02 00:15:00;0;23;18;33;17;3;3
2020-02-02 00:30:00;2;41;13;44;27;0;0
2020-02-02 00:45:00;2;19;12;35;16;1;1
2020-02-02 01:00:00;0;20;11;32;19;0;0
2020-02-02 01:15:00;0;22;12;35;16;1;1
2020-02-02 01:30:00;0;14;10;23;18;1;1
2020-02-02 01:45:00;0;13;18;23;17;1;1
2020-02-02 02:00:00;0;11;6;18;11;0;0
2020-02-02 02:15:00;0;9;7;15;12;1;1
2020-02-02 02:30:00;0;8;5;18;3;0;0
2020-02-02 02:45:00;0;5;3;14;11;1;1
2020-02-02 03:00:00;0;10;6;16;7;0;0
2020-02-02 03:15:00;0;11;0;13;13;1;1
2020-02-02 03:30:00;0;15;7;20;9;0;0
2020-02-02 03:45:00;0;7;8;13;10;1;1
2020-02-02 04:00:00;0;5;7;5;4;0;0
2020-02-02 04:15:00;0;12;6;13;5;1;1
2020-02-02 04:30:00;0;6;5;10;3;0;0
2020-02-02 04:45:00;0;6;6;8;3;1;1
2020-02-02 05:00:00;0;9;4;9;9;0;0
2020-02-02 05:15:00;0;14;5;16;17;1;1
2020-02-02 05:30:00;0;22;20;11;7;0;0
2020-02-02 05:45:00;0;8;11;9;5;1;1
2020-02-02 06:00:00;0;10;0;15;7;0;0
2020-02-02 06:15:00;0;9;6;15;6;1;1
2020-02-02 06:30:00;0;10;3;14;8;0;0
2020-02-02 06:45:00;0;5;7;7;5;1;1
2020-02-02 07:00:00;0;16;9;12;13;0;0
2020-02-02 07:15:00;0;7;11;16;6;1;1
2020-02-02 07:30:00;1;10;13;21;9;0;0
2020-02-02 07:45:00;1;1;34;20;18;1;1
2020-02-02 08:00:00;0;0;30;11;22;2;2
2020-02-02 08:15:00;0;0;30;18;27;0;0
2020-02-02 08:30:00;0;1;39;16;31;2;2
2020-02-02 08:45:00;11;6;62;21;28;0;0
2020-02-02 09:00:00;0;22;37;34;29;1;1
2020-02-02 09:15:00;0;60;23;43;30;0;0
2020-02-02 09:30:00;9;49;56;57;44;1;1
2020-02-02 09:45:00;7;6;127;52;52;1;1
2020-02-02 10:00:00;4;4;132;33;42;2;2
2020-02-02 10:15:00;0;1;114;61;60;0;0
2020-02-02 10:30:00;1;3;112;52;68;2;2
2020-02-02 10:45:00;4;2;145;65;65;0;0
2020-02-02 11:00:00;4;21;129;63;73;2;2
2020-02-02 11:15:00;4;59;62;81;58;0;0
2020-02-02 11:30:00;6;60;71;91;69;1;1
2020-02-02 11:45:00;8;77;89;75;68;1;1
2020-02-02 12:00:00;2;64;59;84;72;2;2
2020-02-02 12:15:00;4;64;72;92;72;0;0
2020-02-02 12:30:00;19;67;66;81;88;2;2
2020-02-02 12:45:00;2;76;88;77;71;1;1
2020-02-02 13:00:00;4;63;63;74;63;2;2
2020-02-02 13:15:00;1;70;76;78;62;0;0
2020-02-02 13:30:00;0;78;80;94;77;1;1
2020-02-02 13:45:00;21;90;102;98;107;0;0
2020-02-02 14:00:00;23;95;99;105;86;2;2
2020-02-02 14:15:00;0;90;85;94;80;0;0
2020-02-02 14:30:00;7;85;94;100;93;2;2
2020-02-02 14:45:00;3;95;82;99;98;0;0
2020-02-02 15:00:00;12;77;68;94;93;2;2
2020-02-02 15:15:00;1;64;63;81;77;0;0
2020-02-02 15:30:00;4;71;70;85;83;1;1
2020-02-02 15:45:00;7;70;69;92;92;1;1
2020-02-02 16:00:00;5;70;71;89;61;2;2
2020-02-02 16:15:00;4;73;63;98;86;0;0
2020-02-02 16:30:00;15;74;82;102;95;2;2
2020-02-02 16:45:00;10;84;74;98;123;0;0
2020-02-02 17:00:00;5;77;91;90;85;2;2
2020-02-02 17:15:00;1;77;88;101;85;1;1
2020-02-02 17:30:00;5;45;126;92;94;2;1
2020-02-02 17:45:00;12;27;167;103;112;0;1
2020-02-02 18:00:00;6;1;191;86;87;1;1
2020-02-02 18:15:00;2;1;172;93;81;1;1
2020-02-02 18:30:00;4;0;166;73;78;1;1
2020-02-02 18:45:00;14;0;140;71;86;0;0
2020-02-02 19:00:00;15;33;128;71;82;2;2
2020-02-02 19:15:00;2;58;80;80;71;1;0
2020-02-02 19:30:00;8;55;68;66;63;2;3
2020-02-02 19:45:00;0;63;63;83;79;0;0
2020-02-02 20:00:00;5;55;44;60;49;2;2
2020-02-02 20:15:00;1;48;42;66;56;0;0
2020-02-02 20:30:00;0;45;30;72;51;1;1
2020-02-02 20:45:00;0;43;25;64;61;0;0
2020-02-02 21:00:00;0;42;33;46;32;2;2
2020-02-02 21:15:00;9;34;28;55;39;0;0
2020-02-02 21:30:00;3;29;18;58;53;1;1
2020-02-02 21:45:00;0;33;16;46;38;0;0
2020-02-02 22:00:00;0;32;25;36;21;2;2
2020-02-02 22:15:00;0;22;17;43;26;0;0
2020-02-02 22:30:00;0;18;12;34;25;1;1
2020-02-02 22:45:00;0;11;12;21;15;1;1
2020-02-02 23:00:00;0;17;15;20;19;2;2
2020-02-02 23:15:00;0;8;7;18;15;1;1
2020-02-02 23:30:00;0;14;10;17;16;1;1
2020-02-02 23:45:00;0;7;4;17;12;0;0
