DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-02-15 00:00:00;0;22;12;22;11;0;0
2020-02-15 00:15:00;0;13;9;31;23;2;2
2020-02-15 00:30:00;0;20;15;19;20;1;1
2020-02-15 00:45:00;0;9;9;22;13;1;1
2020-02-15 01:00:00;0;13;7;20;19;0;0
2020-02-15 01:15:00;0;11;11;16;8;1;1
2020-02-15 01:30:00;0;8;6;15;8;1;1
2020-02-15 01:45:00;0;7;5;12;11;1;1
2020-02-15 02:00:00;0;7;2;20;4;0;0
2020-02-15 02:15:00;5;11;7;12;9;1;1
2020-02-15 02:30:00;0;4;7;14;9;0;0
2020-02-15 02:45:00;0;4;0;12;4;1;1
2020-02-15 03:00:00;0;12;4;9;3;0;0
2020-02-15 03:15:00;0;4;3;11;4;1;1
2020-02-15 03:30:00;0;3;2;10;4;0;0
2020-02-15 03:45:00;0;2;1;6;5;1;1
2020-02-15 04:00:00;0;6;2;11;4;0;0
2020-02-15 04:15:00;0;6;3;12;3;0;0
2020-02-15 04:30:00;0;10;2;7;2;0;0
2020-02-15 04:45:00;0;11;10;21;9;0;0
2020-02-15 05:00:00;0;20;10;14;9;0;0
2020-02-15 05:15:00;32;37;20;23;21;0;0
2020-02-15 05:30:00;1;33;21;26;13;0;0
2020-02-15 05:45:00;0;18;11;61;33;0;0
2020-02-15 06:00:00;3;12;10;37;31;1;1
2020-02-15 06:15:00;0;33;18;28;25;0;0
2020-02-15 06:30:00;0;34;13;33;18;2;2
2020-02-15 06:45:00;24;35;14;33;24;1;1
2020-02-15 07:00:00;0;28;18;28;19;2;2
2020-02-15 07:15:00;0;32;20;48;28;1;1
2020-02-15 07:30:00;5;44;38;38;35;2;2
2020-02-15 07:45:00;23;39;43;49;45;1;1
2020-02-15 08:00:00;13;40;36;59;42;3;3
2020-02-15 08:15:00;5;54;50;65;45;2;2
2020-02-15 08:30:00;7;65;74;75;58;4;4
2020-02-15 08:45:00;2;77;67;85;60;1;1
2020-02-15 09:00:00;1;72;67;79;75;2;1
2020-02-15 09:15:00;2;85;78;87;81;2;3
2020-02-15 09:30:00;9;97;107;98;101;3;2
2020-02-15 09:45:00;16;114;113;101;103;0;1
2020-02-15 10:00:00;18;105;86;111;95;2;2
2020-02-15 10:15:00;12;107;109;105;113;4;4
2020-02-15 10:30:00;19;110;100;113;109;2;2
2020-02-15 10:45:00;8;141;106;116;118;1;1
2020-02-15 11:00:00;26;114;127;110;120;3;3
2020-02-15 11:15:00;6;126;130;127;127;1;1
2020-02-15 11:30:00;14;127;110;121;129;2;2
2020-02-15 11:45:00;28;120;55;125;134;3;3
2020-02-15 12:00:00;9;126;75;138;147;2;2
2020-02-15 12:15:00;2;114;131;125;148;2;2
2020-02-15 12:30:00;4;112;123;106;126;3;3
2020-02-15 12:45:00;6;107;123;119;143;1;1
2020-02-15 13:00:00;11;117;87;102;107;3;3
2020-02-15 13:15:00;25;106;118;134;151;3;3
2020-02-15 13:30:00;34;133;124;127;145;2;2
2020-02-15 13:45:00;27;105;129;132;142;3;3
2020-02-15 14:00:00;6;111;124;115;121;3;3
2020-02-15 14:15:00;19;123;114;131;131;0;1
2020-02-15 14:30:00;53;102;116;114;121;3;3
2020-02-15 14:45:00;18;110;106;139;133;2;2
2020-02-15 15:00:00;12;105;118;109;122;5;5
2020-02-15 15:15:00;5;105;121;115;119;1;1
2020-02-15 15:30:00;70;100;119;128;111;0;0
2020-02-15 15:45:00;52;120;131;115;107;3;3
2020-02-15 16:00:00;29;107;125;113;120;2;2
2020-02-15 16:15:00;4;112;117;135;124;3;3
2020-02-15 16:30:00;11;89;104;117;121;5;5
2020-02-15 16:45:00;25;100;104;119;138;3;3
2020-02-15 17:00:00;1;116;107;125;131;3;3
2020-02-15 17:15:00;13;102;94;127;148;3;3
2020-02-15 17:30:00;5;90;102;125;146;1;1
2020-02-15 17:45:00;4;105;114;134;138;2;2
2020-02-15 18:00:00;6;109;120;123;130;1;1
2020-02-15 18:15:00;0;107;108;103;115;2;2
2020-02-15 18:30:00;12;104;99;104;99;5;5
2020-02-15 18:45:00;13;108;116;107;97;2;2
2020-02-15 19:00:00;14;91;74;106;102;1;1
2020-02-15 19:15:00;2;101;90;105;98;1;1
2020-02-15 19:30:00;10;104;96;83;75;3;3
2020-02-15 19:45:00;10;78;70;92;74;2;2
2020-02-15 20:00:00;3;60;62;83;64;3;3
2020-02-15 20:15:00;3;61;59;90;80;2;2
2020-02-15 20:30:00;3;33;33;62;54;2;2
2020-02-15 20:45:00;5;54;0;83;63;3;3
2020-02-15 21:00:00;0;57;52;65;54;3;2
2020-02-15 21:15:00;15;47;25;52;42;2;2
2020-02-15 21:30:00;9;31;8;58;59;1;1
2020-02-15 21:45:00;20;52;32;58;42;1;1
2020-02-15 22:00:00;3;31;38;64;57;2;2
2020-02-15 22:15:00;0;49;13;63;62;1;1
2020-02-15 22:30:00;23;36;44;65;59;2;2
2020-02-15 22:45:00;5;45;52;48;33;1;1
2020-02-15 23:00:00;0;43;31;50;40;2;2
2020-02-15 23:15:00;0;41;29;46;30;1;1
2020-02-15 23:30:00;0;34;33;44;29;1;1
2020-02-15 23:45:00;0;37;25;30;17;0;0
