DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-02-09 00:00:00;0;20;14;25;12;0;0
2020-02-09 00:15:00;0;27;0;35;22;3;3
2020-02-09 00:30:00;0;31;15;39;21;0;0
2020-02-09 00:45:00;0;21;15;30;15;1;1
2020-02-09 01:00:00;0;25;9;36;15;0;0
2020-02-09 01:15:00;0;15;6;26;16;1;1
2020-02-09 01:30:00;1;16;10;29;18;1;1
2020-02-09 01:45:00;0;22;5;36;17;1;1
2020-02-09 02:00:00;0;17;6;37;21;0;0
2020-02-09 02:15:00;0;14;1;29;14;1;1
2020-02-09 02:30:00;0;13;13;21;13;0;0
2020-02-09 02:45:00;0;23;8;23;11;1;1
2020-02-09 03:00:00;0;12;7;16;6;0;0
2020-02-09 03:15:00;0;11;3;26;12;1;1
2020-02-09 03:30:00;0;20;10;19;14;0;0
2020-02-09 03:45:00;0;19;10;19;11;1;1
2020-02-09 04:00:00;0;17;7;30;13;0;0
2020-02-09 04:15:00;0;11;6;24;11;1;1
2020-02-09 04:30:00;0;11;17;18;9;0;0
2020-02-09 04:45:00;0;14;2;17;16;1;1
2020-02-09 05:00:00;0;18;6;13;16;1;1
2020-02-09 05:15:00;0;22;8;23;11;1;1
2020-02-09 05:30:00;0;22;3;33;11;0;0
2020-02-09 05:45:00;0;20;9;20;15;1;1
2020-02-09 06:00:00;0;13;2;17;14;0;0
2020-02-09 06:15:00;0;6;11;12;17;1;1
2020-02-09 06:30:00;0;13;3;14;15;0;0
2020-02-09 06:45:00;0;12;4;11;9;1;1
2020-02-09 07:00:00;0;7;8;16;17;0;0
2020-02-09 07:15:00;5;12;1;18;18;1;1
2020-02-09 07:30:00;0;16;25;17;20;1;1
2020-02-09 07:45:00;1;1;39;26;22;1;1
2020-02-09 08:00:00;8;1;42;17;16;2;2
2020-02-09 08:15:00;1;1;40;18;23;0;0
2020-02-09 08:30:00;0;1;45;22;18;2;2
2020-02-09 08:45:00;2;11;58;16;34;0;0
2020-02-09 09:00:00;4;31;51;33;31;1;1
2020-02-09 09:15:00;8;32;70;43;30;0;0
2020-02-09 09:30:00;3;36;82;52;36;2;1
2020-02-09 09:45:00;13;12;91;58;57;0;1
2020-02-09 10:00:00;4;2;115;44;54;2;2
2020-02-09 10:15:00;1;4;113;42;49;0;0
2020-02-09 10:30:00;1;3;107;56;58;2;2
2020-02-09 10:45:00;10;11;152;76;73;0;0
2020-02-09 11:00:00;1;29;90;72;56;2;2
2020-02-09 11:15:00;22;62;54;77;61;0;0
2020-02-09 11:30:00;12;34;26;41;32;1;2
2020-02-09 11:45:00;12;52;29;60;57;0;0
2020-02-09 12:00:00;20;70;10;90;95;2;2
2020-02-09 12:15:00;3;68;3;95;75;1;1
2020-02-09 12:30:00;3;66;33;86;85;2;2
2020-02-09 12:45:00;6;96;60;78;94;0;0
2020-02-09 13:00:00;0;68;62;85;70;2;2
2020-02-09 13:15:00;6;85;24;95;81;0;0
2020-02-09 13:30:00;14;92;55;90;93;1;1
2020-02-09 13:45:00;34;92;91;90;91;0;0
2020-02-09 14:00:00;6;81;77;101;94;2;2
2020-02-09 14:15:00;3;116;106;115;93;0;0
2020-02-09 14:30:00;14;79;81;102;84;1;1
2020-02-09 14:45:00;11;77;97;128;120;1;1
2020-02-09 15:00:00;24;96;88;105;98;2;2
2020-02-09 15:15:00;41;79;86;106;92;0;0
2020-02-09 15:30:00;1;78;93;94;88;2;2
2020-02-09 15:45:00;12;82;86;120;107;0;0
2020-02-09 16:00:00;6;67;71;90;84;2;2
2020-02-09 16:15:00;6;87;84;109;90;0;0
2020-02-09 16:30:00;7;81;74;113;112;2;2
2020-02-09 16:45:00;7;88;43;103;142;0;0
2020-02-09 17:00:00;12;99;86;102;102;2;2
2020-02-09 17:15:00;3;87;92;92;89;1;1
2020-02-09 17:30:00;2;78;81;110;89;2;2
2020-02-09 17:45:00;6;41;141;112;112;0;0
2020-02-09 18:00:00;15;2;144;92;67;1;1
2020-02-09 18:15:00;2;0;147;86;63;1;1
2020-02-09 18:30:00;5;0;134;65;71;1;1
2020-02-09 18:45:00;2;0;139;77;81;0;0
2020-02-09 19:00:00;9;10;103;73;53;2;2
2020-02-09 19:15:00;2;48;66;59;42;1;0
2020-02-09 19:30:00;2;55;55;52;45;2;3
2020-02-09 19:45:00;2;54;48;74;71;0;0
2020-02-09 20:00:00;39;59;39;65;64;2;2
2020-02-09 20:15:00;1;41;30;61;50;0;0
2020-02-09 20:30:00;0;41;38;48;36;1;1
2020-02-09 20:45:00;0;33;30;51;45;0;0
2020-02-09 21:00:00;0;38;30;39;27;2;2
2020-02-09 21:15:00;3;20;26;48;33;0;0
2020-02-09 21:30:00;0;23;24;41;21;1;1
2020-02-09 21:45:00;0;24;18;44;41;1;1
2020-02-09 22:00:00;0;18;25;41;30;2;2
2020-02-09 22:15:00;0;20;13;36;20;1;1
2020-02-09 22:30:00;1;17;15;30;20;1;1
2020-02-09 22:45:00;0;12;15;27;18;1;1
2020-02-09 23:00:00;0;16;17;19;14;2;2
2020-02-09 23:15:00;0;16;11;16;10;1;1
2020-02-09 23:30:00;0;7;8;7;11;1;1
2020-02-09 23:45:00;0;6;10;8;6;0;0
