DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-07-04 00:00:00;6;4;0;2;3;13;12;4;2;8;7;1;0
2020-07-04 00:15:00;14;2;3;7;2;15;12;5;5;9;7;7;3
2020-07-04 00:30:00;13;3;2;3;4;19;16;5;6;15;7;2;2
2020-07-04 00:45:00;11;2;3;2;6;7;7;6;5;7;5;1;2
2020-07-04 01:00:00;5;2;0;1;3;8;9;4;6;16;8;2;0
2020-07-04 01:15:00;5;2;2;2;1;8;7;1;1;6;7;0;2
2020-07-04 01:30:00;8;2;2;2;2;4;5;6;6;11;6;0;2
2020-07-04 01:45:00;4;1;2;0;2;9;6;1;1;4;4;2;2
2020-07-04 02:00:00;9;3;1;0;1;9;9;2;0;2;2;0;1
2020-07-04 02:15:00;1;2;1;1;4;8;6;1;1;2;3;0;1
2020-07-04 02:30:00;3;1;2;2;1;8;5;2;1;4;2;0;2
2020-07-04 02:45:00;3;2;0;0;0;2;2;0;0;7;5;1;0
2020-07-04 03:00:00;4;0;1;1;5;6;5;1;1;0;1;1;1
2020-07-04 03:15:00;3;2;0;1;1;4;4;2;1;5;1;0;0
2020-07-04 03:30:00;4;0;0;1;1;3;2;0;0;0;2;2;0
2020-07-04 03:45:00;4;0;0;1;1;1;1;3;3;2;1;0;0
2020-07-04 04:00:00;3;1;0;0;1;4;4;1;1;0;2;0;0
2020-07-04 04:15:00;2;3;0;0;2;2;3;3;0;2;0;0;0
2020-07-04 04:30:00;2;1;0;3;3;3;3;0;0;0;0;0;0
2020-07-04 04:45:00;6;0;1;4;4;4;6;2;2;3;2;1;1
2020-07-04 05:00:00;3;1;0;2;6;12;1;3;3;2;1;1;0
2020-07-04 05:15:00;9;4;3;6;6;8;2;3;1;1;2;0;3
2020-07-04 05:30:00;13;2;2;4;7;13;13;8;4;3;2;0;2
2020-07-04 05:45:00;9;4;0;5;4;11;14;7;7;5;1;0;0
2020-07-04 06:00:00;8;2;2;5;6;19;13;3;1;3;3;0;2
2020-07-04 06:15:00;17;4;3;11;12;16;20;10;7;4;3;0;3
2020-07-04 06:30:00;17;5;5;8;10;21;15;8;7;2;3;1;5
2020-07-04 06:45:00;18;5;4;6;4;19;5;9;3;6;4;0;3
2020-07-04 07:00:00;15;6;5;9;10;19;13;10;7;12;12;4;5
2020-07-04 07:15:00;22;10;4;10;19;22;16;8;4;8;7;3;4
2020-07-04 07:30:00;20;10;4;15;17;41;20;11;7;7;12;4;4
2020-07-04 07:45:00;19;8;6;27;16;37;28;19;15;16;12;3;6
2020-07-04 08:00:00;20;7;4;26;18;42;26;22;16;21;15;7;4
2020-07-04 08:15:00;32;18;9;35;29;54;28;26;21;31;30;12;10
2020-07-04 08:30:00;28;14;9;37;29;56;42;27;15;28;31;5;9
2020-07-04 08:45:00;42;26;11;46;31;65;55;30;24;36;18;11;11
2020-07-04 09:00:00;45;26;21;58;26;59;45;28;18;29;28;8;20
2020-07-04 09:15:00;57;27;14;46;29;64;47;52;38;50;40;15;13
2020-07-04 09:30:00;67;38;16;73;28;71;56;58;33;55;41;21;16
