DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-11-29 00:00:00;1;0;0;0;0;0;0;0;0;0;5
2019-11-29 00:15:00;6;0;0;0;0;0;0;0;0;0;1
2019-11-29 00:30:00;8;2;0;0;0;0;0;0;1;0;6
2019-11-29 00:45:00;7;1;0;0;0;0;0;0;0;0;3
2019-11-29 01:00:00;1;0;1;1;1;0;1;0;0;0;4
2019-11-29 01:15:00;4;0;0;0;0;0;0;0;0;0;4
2019-11-29 01:30:00;4;1;0;0;0;0;0;0;0;0;0
2019-11-29 01:45:00;4;1;0;0;0;0;0;0;0;1;2
2019-11-29 02:00:00;3;0;0;0;0;0;0;0;0;0;2
2019-11-29 02:15:00;1;0;0;0;0;0;0;0;0;0;4
2019-11-29 02:30:00;3;0;1;1;0;1;0;0;0;1;3
2019-11-29 02:45:00;1;0;0;0;1;0;1;0;0;0;6
2019-11-29 03:00:00;3;0;0;0;0;0;0;0;0;0;4
2019-11-29 03:15:00;2;2;1;1;0;0;0;0;0;0;4
2019-11-29 03:30:00;3;0;0;0;0;0;0;0;3;1;5
2019-11-29 03:45:00;6;4;1;1;0;0;0;0;0;0;3
2019-11-29 04:00:00;4;1;0;0;0;0;0;0;0;0;8
2019-11-29 04:15:00;4;0;1;1;0;0;0;0;1;0;11
2019-11-29 04:30:00;9;1;1;1;1;0;1;0;0;1;9
2019-11-29 04:45:00;21;2;8;8;1;1;1;0;1;2;20
2019-11-29 05:00:00;58;3;8;8;0;1;0;0;1;4;39
2019-11-29 05:15:00;101;2;33;34;1;0;2;0;1;16;86
2019-11-29 05:30:00;112;10;52;51;3;4;3;0;1;54;62
2019-11-29 05:45:00;109;13;72;73;10;7;11;7;14;71;82
2019-11-29 06:00:00;87;7;60;60;14;9;15;8;7;53;76
2019-11-29 06:15:00;40;4;39;38;7;1;9;1;4;31;42
2019-11-29 06:30:00;86;4;46;46;9;2;10;3;4;49;48
2019-11-29 06:45:00;69;7;39;39;6;3;6;1;5;26;43
2019-11-29 07:00:00;74;7;33;33;7;0;8;0;8;36;51
2019-11-29 07:15:00;70;5;24;23;11;2;12;2;8;31;31
2019-11-29 07:30:00;92;12;23;23;9;5;8;4;6;25;48
2019-11-29 07:45:00;51;9;15;15;9;5;11;4;12;31;50
2019-11-29 08:00:00;71;7;12;12;15;4;13;4;7;19;58
2019-11-29 08:15:00;70;12;17;17;12;5;13;6;8;16;40
2019-11-29 08:30:00;63;13;11;11;13;2;14;2;12;12;40
