DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-29 00:00:00;0;4;5;0;0;0;3;0;0
2020-05-29 00:15:00;0;5;7;1;1;1;11;0;0
2020-05-29 00:30:00;1;7;12;3;1;0;8;0;0
2020-05-29 00:45:00;3;4;7;0;0;0;5;0;0
2020-05-29 01:00:00;3;5;7;0;0;0;4;0;0
2020-05-29 01:15:00;0;4;4;1;0;0;1;0;0
2020-05-29 01:30:00;0;2;3;0;0;0;4;0;0
2020-05-29 01:45:00;0;0;1;0;0;0;3;0;0
2020-05-29 02:00:00;1;0;1;0;0;0;3;0;0
2020-05-29 02:15:00;1;1;1;0;0;0;0;0;0
2020-05-29 02:30:00;3;2;2;0;0;1;1;0;0
2020-05-29 02:45:00;1;1;2;0;0;0;0;0;0
2020-05-29 03:00:00;1;1;1;0;0;0;0;0;0
2020-05-29 03:15:00;2;3;3;4;0;1;3;0;0
2020-05-29 03:30:00;0;1;1;0;0;0;1;0;0
2020-05-29 03:45:00;1;3;2;0;0;0;0;0;0
2020-05-29 04:00:00;2;2;4;0;0;0;3;0;0
2020-05-29 04:15:00;1;4;4;1;0;1;3;0;0
2020-05-29 04:30:00;0;4;5;4;3;0;8;0;0
2020-05-29 04:45:00;3;3;6;2;0;0;9;0;0
2020-05-29 05:00:00;4;14;17;2;0;2;16;0;0
2020-05-29 05:15:00;9;11;24;5;4;6;31;0;0
2020-05-29 05:30:00;9;15;29;3;1;3;48;0;0
2020-05-29 05:45:00;25;25;49;14;5;7;35;0;0
2020-05-29 06:00:00;16;23;41;16;2;5;36;0;0
2020-05-29 06:15:00;19;16;38;17;3;7;40;0;0
2020-05-29 06:30:00;30;31;57;22;23;24;53;0;0
2020-05-29 06:45:00;36;34;72;20;16;23;74;2;4
2020-05-29 07:00:00;27;30;55;19;8;5;68;1;1
2020-05-29 07:15:00;34;40;62;13;6;8;66;1;1
2020-05-29 07:30:00;44;29;79;17;9;12;102;1;7
2020-05-29 08:00:00;37;22;62;17;10;6;73;0;1
2020-05-29 08:15:00;32;25;56;25;9;7;67;3;1
2020-05-29 08:30:00;44;46;76;11;4;6;72;2;5
2020-05-29 08:45:00;50;26;68;22;6;4;55;2;0
2020-05-29 09:00:00;29;45;57;20;11;0;77;0;4
2020-05-29 09:15:00;34;41;41;17;7;3;55;1;3
2020-05-29 09:30:00;31;53;65;15;8;4;75;9;4
2020-05-29 09:45:00;32;47;69;18;8;6;78;6;3
2020-05-29 10:00:00;40;57;76;15;3;5;68;2;1
2020-05-29 10:15:00;36;46;64;20;9;6;82;10;0
2020-05-29 10:30:00;33;61;80;14;5;0;75;0;7
2020-05-29 10:45:00;38;57;74;16;12;6;86;28;11
2020-05-29 11:00:00;43;58;84;16;9;3;84;6;1
2020-05-29 11:15:00;35;58;75;16;9;5;70;2;7
2020-05-29 11:30:00;38;51;76;21;9;10;83;5;18
2020-05-29 11:45:00;36;50;76;14;7;10;71;15;2
2020-05-29 12:00:00;43;60;91;24;7;10;92;2;18
2020-05-29 12:15:00;50;70;90;23;10;10;72;5;8
2020-05-29 12:30:00;50;60;94;30;8;2;103;24;15
2020-05-29 12:45:00;58;71;92;18;9;6;75;1;5
2020-05-29 13:00:00;70;65;96;37;14;7;92;16;5
2020-05-29 13:15:00;37;66;94;22;7;8;87;0;3
2020-05-29 13:30:00;60;61;102;25;8;5;94;7;44
2020-05-29 13:45:00;58;56;92;20;13;260;136;5;6
2020-05-29 14:00:00;48;72;103;29;9;9;126;2;10
2020-05-29 14:15:00;61;86;119;55;11;4;96;13;22
2020-05-29 14:30:00;71;79;116;25;8;3;99;2;8
2020-05-29 14:45:00;66;79;116;24;7;4;93;4;3
