DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-01-21 00:00:00;3;2;3;1;3;0;2;4;0;0;0;0;0;0;0
2020-01-21 00:15:00;7;2;2;3;8;3;6;5;0;0;0;0;0;0;0
2020-01-21 00:30:00;3;1;2;3;5;0;3;4;0;0;0;0;0;0;0
2020-01-21 00:45:00;6;2;0;4;7;0;1;4;0;0;0;0;0;0;0
2020-01-21 01:00:00;3;1;0;3;6;1;3;6;0;0;0;0;0;0;0
2020-01-21 01:15:00;3;1;3;3;5;0;1;6;0;0;0;0;0;0;0
2020-01-21 01:30:00;3;1;5;2;2;0;0;7;0;0;0;0;0;0;0
2020-01-21 01:45:00;4;2;7;3;8;0;1;8;0;0;1;0;0;0;0
2020-01-21 02:00:00;3;0;9;1;2;2;2;8;0;0;0;0;0;0;0
2020-01-21 02:15:00;4;0;2;1;7;1;2;3;0;0;0;0;0;0;0
2020-01-21 02:30:00;4;1;1;3;2;0;0;2;0;0;0;0;0;0;0
2020-01-21 02:45:00;3;0;2;1;6;2;4;4;0;0;0;0;0;0;0
2020-01-21 03:00:00;2;1;1;2;2;0;0;3;0;0;0;0;0;0;0
2020-01-21 03:15:00;2;0;3;4;3;0;0;5;0;0;0;0;0;0;0
2020-01-21 03:30:00;2;2;2;6;3;0;0;9;0;0;0;0;0;0;0
2020-01-21 03:45:00;7;4;4;8;6;0;2;13;0;0;0;0;0;0;0
2020-01-21 04:00:00;3;3;3;5;5;1;6;9;0;0;0;0;0;0;0
2020-01-21 04:15:00;8;1;7;2;6;0;3;7;0;0;2;0;0;0;0
2020-01-21 04:30:00;12;3;10;9;4;3;5;12;0;0;1;0;0;0;0
2020-01-21 04:45:00;19;4;6;8;10;0;4;15;0;0;0;0;0;0;0
2020-01-21 05:00:00;32;6;4;5;8;1;2;14;0;0;0;0;0;0;0
2020-01-21 05:15:00;39;6;7;9;16;1;11;13;0;0;5;0;0;0;0
2020-01-21 05:30:00;82;13;18;29;24;0;27;28;0;1;0;0;0;0;0
2020-01-21 05:45:00;114;34;25;39;19;3;33;42;0;0;3;0;0;0;0
2020-01-21 06:00:00;100;30;22;50;36;2;20;26;0;0;1;0;0;0;0
2020-01-21 06:15:00;125;37;21;47;49;4;24;37;0;3;0;0;0;1;0
2020-01-21 06:30:00;125;40;21;57;37;2;35;37;0;0;0;0;0;0;0
2020-01-21 06:45:00;132;45;34;94;47;2;63;38;0;0;2;0;0;0;0
2020-01-21 07:00:00;158;48;35;73;46;2;57;39;0;0;0;0;0;0;0
2020-01-21 07:15:00;200;22;46;57;54;1;56;34;0;1;1;0;0;0;0
2020-01-21 07:30:00;171;29;53;52;49;13;62;42;0;0;0;0;0;0;0
2020-01-21 07:45:00;171;35;61;58;49;14;71;34;0;1;5;0;0;6;0
2020-01-21 08:00:00;170;26;42;51;48;7;42;39;0;1;0;0;0;0;0
2020-01-21 08:15:00;150;25;44;45;57;7;71;37;0;4;1;0;0;0;0
2020-01-21 08:30:00;140;18;49;37;52;4;49;41;0;0;0;0;0;0;0
2020-01-21 08:45:00;138;18;34;44;46;10;38;39;0;2;0;0;0;0;0
2020-01-21 09:00:00;127;15;43;39;51;9;50;38;0;0;0;0;0;0;0
2020-01-21 09:15:00;138;13;34;24;39;10;35;38;0;0;1;0;1;4;0
2020-01-21 09:30:00;131;10;38;54;63;8;45;39;0;0;0;11;0;0;0
2020-01-21 09:45:00;112;15;33;48;54;10;49;46;0;1;4;4;0;5;0
2020-01-21 10:00:00;110;6;40;26;58;8;42;30;0;0;0;0;0;0;0
2020-01-21 10:15:00;95;12;50;41;51;16;33;36;0;1;0;0;0;0;0
