DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-09-25 00:00:00;6;8;0;0;17;10;0;0;9;0;0
2019-09-25 00:15:00;8;8;2;1;17;4;0;0;5;0;0
2019-09-25 00:30:00;7;8;0;0;15;7;0;0;12;0;0
2019-09-25 00:45:00;4;5;1;0;9;9;0;0;9;0;0
2019-09-25 01:00:00;1;2;0;0;8;10;1;0;9;0;0
2019-09-25 01:15:00;4;6;1;1;13;2;0;0;7;0;0
2019-09-25 01:30:00;7;9;0;0;14;5;0;0;5;0;0
2019-09-25 01:45:00;4;6;1;0;10;5;1;0;8;0;0
2019-09-25 02:00:00;5;8;2;1;7;4;0;0;3;0;0
2019-09-25 02:15:00;4;4;1;0;4;4;0;0;5;0;0
2019-09-25 02:30:00;5;7;0;0;3;3;0;0;1;1;0
2019-09-25 02:45:00;2;4;1;1;7;6;0;0;8;0;0
2019-09-25 03:00:00;6;9;0;0;4;2;0;0;4;0;0
2019-09-25 03:15:00;10;10;3;0;7;4;0;0;6;0;0
2019-09-25 03:30:00;5;5;0;1;8;4;0;0;6;0;0
2019-09-25 03:45:00;7;4;0;0;7;2;0;0;5;0;0
2019-09-25 04:00:00;13;14;0;0;7;0;0;0;3;0;0
2019-09-25 04:15:00;10;9;4;0;7;4;0;0;7;0;0
2019-09-25 04:30:00;25;15;3;1;11;5;0;0;7;0;0
2019-09-25 05:00:00;34;38;0;1;47;21;0;0;26;0;0
2019-09-25 05:15:00;38;48;7;1;40;18;0;0;28;0;0
2019-09-25 05:30:00;54;59;8;1;65;42;2;0;45;0;0
2019-09-25 05:45:00;52;68;19;8;88;44;1;0;56;0;0
2019-09-25 06:00:00;70;87;22;10;79;54;2;0;59;0;0
2019-09-25 06:15:00;76;87;23;8;109;63;2;0;67;1;1
2019-09-25 06:30:00;83;101;33;16;131;104;9;0;95;1;14
2019-09-25 06:45:00;96;136;19;15;129;113;7;0;118;1;11
2019-09-25 07:00:00;75;115;16;11;137;135;10;0;136;2;4
2019-09-25 07:15:00;79;116;13;16;132;158;10;0;168;5;2
2019-09-25 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2019-09-25 07:45:00;89;123;12;13;113;100;6;0;105;3;3
2019-09-25 08:00:00;60;175;23;6;117;98;9;0;104;4;0
2019-09-25 08:15:00;59;160;18;8;104;91;7;0;90;5;13
2019-09-25 08:30:00;34;176;27;10;103;94;4;0;98;10;1
2019-09-25 08:45:00;48;126;18;13;87;69;4;0;85;4;5
2019-09-25 09:00:00;43;159;22;5;112;95;8;0;108;5;5
2019-09-25 09:15:00;49;122;17;5;105;72;10;0;84;4;3
2019-09-25 09:30:00;76;95;10;8;105;88;10;0;92;5;5
2019-09-25 09:45:00;91;78;12;31;119;99;11;0;98;4;3
2019-09-25 10:00:00;77;111;9;8;130;91;14;0;99;7;0
2019-09-25 10:15:00;82;104;14;8;122;101;6;0;105;6;1
