DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-02-17 00:00:00;8;0;0;0;3;8;9;0;0;0;0;0;0;0
2020-02-17 00:15:00;5;1;1;0;1;9;7;0;0;0;0;0;0;0
2020-02-17 00:30:00;8;0;2;0;3;7;15;0;0;0;0;0;0;0
2020-02-17 00:45:00;7;0;0;1;2;12;6;0;0;0;0;0;0;0
2020-02-17 01:00:00;5;0;0;0;2;4;10;0;0;0;0;0;0;0
2020-02-17 01:15:00;5;2;0;1;2;6;11;0;0;0;0;0;0;0
2020-02-17 01:30:00;3;0;1;0;2;12;3;0;0;0;0;0;0;0
2020-02-17 01:45:00;1;0;0;0;4;5;5;0;0;0;0;0;0;0
2020-02-17 02:00:00;5;0;1;0;4;12;3;0;0;0;0;0;0;0
2020-02-17 02:15:00;1;0;0;0;4;5;5;0;0;0;0;0;0;0
2020-02-17 02:30:00;3;2;0;1;1;8;6;0;0;0;0;0;0;0
2020-02-17 02:45:00;4;2;0;0;5;8;4;0;0;0;0;0;0;0
2020-02-17 03:00:00;6;1;2;1;1;4;8;0;0;0;0;0;0;0
2020-02-17 03:15:00;4;5;1;1;1;7;11;0;0;0;0;0;0;0
2020-02-17 03:30:00;7;0;0;0;0;4;8;0;0;0;0;0;0;0
2020-02-17 03:45:00;4;0;2;2;6;13;7;0;0;0;0;0;0;0
2020-02-17 04:00:00;5;0;0;0;3;14;9;0;0;0;0;0;0;0
2020-02-17 04:15:00;9;1;0;0;3;19;10;0;0;0;0;0;0;0
2020-02-17 04:30:00;12;2;4;2;6;22;24;0;0;0;0;0;0;0
2020-02-17 04:45:00;25;2;2;0;8;25;30;0;0;0;0;0;0;0
2020-02-17 05:00:00;55;3;6;3;10;54;66;0;0;0;0;0;0;0
2020-02-17 05:15:00;118;7;10;3;10;42;133;0;0;0;0;0;0;0
2020-02-17 05:30:00;115;15;20;8;22;58;146;0;0;0;0;0;0;0
2020-02-17 05:45:00;113;12;22;5;27;53;156;0;0;0;0;0;0;0
2020-02-17 06:00:00;91;12;24;7;21;75;115;13;0;1;0;0;0;0
2020-02-17 06:15:00;140;14;32;7;35;85;158;3;0;0;0;0;0;0
2020-02-17 06:30:00;175;18;36;10;46;110;186;0;0;0;0;0;0;0
2020-02-17 06:45:00;207;37;34;11;51;98;216;0;0;0;0;0;0;0
2020-02-17 07:00:00;191;30;47;16;74;122;205;1;0;0;0;0;0;0
2020-02-17 07:15:00;179;42;56;21;84;131;183;6;3;0;0;0;0;0
2020-02-17 07:30:00;165;52;44;31;75;114;146;16;0;1;0;0;0;0
2020-02-17 07:45:00;161;56;58;29;100;126;160;12;2;0;0;0;0;0
2020-02-17 08:00:00;161;58;45;22;90;120;170;0;0;2;1;1;1;0
2020-02-17 08:15:00;143;23;38;21;77;123;169;1;0;0;0;0;0;0
2020-02-17 08:30:00;129;27;29;23;66;113;173;1;0;4;0;0;0;0
2020-02-17 08:45:00;130;23;40;27;64;127;171;1;0;0;0;0;0;0
2020-02-17 09:00:00;128;31;20;16;56;105;150;0;0;3;0;0;0;0
2020-02-17 09:15:00;102;24;27;17;52;105;140;3;0;0;0;0;0;0
2020-02-17 09:30:00;101;19;31;14;60;124;155;8;0;5;6;6;6;0
2020-02-17 09:45:00;104;25;28;26;66;121;163;0;0;4;0;0;0;0
2020-02-17 10:00:00;54;15;13;13;43;90;86;5;0;0;1;1;1;1
2020-02-17 10:15:00;71;26;13;12;45;89;113;1;0;0;2;2;2;0
2020-02-17 10:30:00;92;26;26;20;65;120;138;0;0;7;0;0;0;0
2020-02-17 10:45:00;101;22;24;17;57;114;130;1;0;2;5;5;5;0
2020-02-17 11:00:00;101;27;16;10;72;113;140;2;0;1;0;0;0;0
2020-02-17 11:15:00;102;22;26;11;64;124;139;7;0;0;0;0;0;0
2020-02-17 11:30:00;81;24;33;18;82;135;112;0;0;0;0;0;0;0
2020-02-17 11:45:00;90;16;36;13;79;136;126;1;0;0;0;0;0;0
2020-02-17 12:00:00;82;24;26;11;77;126;136;0;0;0;0;0;0;0
2020-02-17 12:15:00;106;24;31;15;83;152;127;0;0;1;0;0;0;0
2020-02-17 12:30:00;79;22;31;13;84;132;140;0;0;2;0;0;0;0
2020-02-17 12:45:00;112;26;33;24;74;141;145;0;0;1;0;0;0;0
2020-02-17 13:00:00;113;28;29;6;74;144;140;0;0;43;0;0;0;0
2020-02-17 13:15:00;142;34;36;23;67;150;171;4;0;23;0;0;0;0
2020-02-17 13:30:00;121;31;27;15;85;141;164;2;0;1;0;0;0;0
2020-02-17 13:45:00;142;23;40;27;73;128;156;0;0;15;0;0;0;1
2020-02-17 14:00:00;113;22;58;20;99;133;143;2;0;2;0;0;0;0
2020-02-17 14:15:00;109;26;49;13;122;112;152;0;0;9;0;0;0;0
2020-02-17 14:30:00;91;25;62;20;114;100;136;0;0;0;0;0;0;0
2020-02-17 14:45:00;103;22;55;25;110;100;122;1;0;1;0;0;0;0
2020-02-17 15:00:00;117;32;44;15;120;104;155;0;1;0;0;0;0;0
2020-02-17 15:15:00;110;38;52;15;113;103;151;0;0;4;0;0;0;0
2020-02-17 15:30:00;106;23;49;20;112;95;151;1;0;1;0;0;0;0
2020-02-17 15:45:00;111;36;59;26;107;85;138;4;0;1;1;1;1;0
2020-02-17 16:00:00;131;37;58;22;110;97;153;1;0;1;0;0;0;0
2020-02-17 16:15:00;141;45;83;25;96;85;119;0;0;1;0;0;0;0
2020-02-17 16:30:00;138;50;70;17;104;91;155;1;0;8;6;6;6;0
2020-02-17 16:45:00;127;28;69;22;87;80;138;6;0;1;1;1;1;0
2020-02-17 17:00:00;115;32;66;21;103;99;137;4;0;0;0;0;0;0
2020-02-17 17:15:00;151;56;66;21;106;100;122;0;0;0;0;0;0;0
2020-02-17 17:30:00;140;61;59;20;96;76;136;1;0;0;0;0;0;0
2020-02-17 17:45:00;143;33;50;24;118;102;164;0;0;0;0;0;0;0
2020-02-17 18:00:00;129;29;48;24;121;108;158;0;0;0;0;0;0;0
2020-02-17 18:15:00;114;26;36;14;126;111;138;0;0;0;0;0;0;0
2020-02-17 18:30:00;90;15;33;19;90;115;122;1;0;3;1;1;1;0
2020-02-17 18:45:00;88;15;27;20;92;114;126;7;0;6;0;0;0;0
2020-02-17 19:00:00;89;24;37;22;77;118;111;0;0;0;0;0;0;0
2020-02-17 19:15:00;94;17;27;11;59;100;133;0;0;0;0;0;0;0
2020-02-17 19:30:00;73;18;22;7;66;112;113;0;1;0;0;0;0;0
2020-02-17 19:45:00;60;7;14;10;61;96;81;0;0;0;0;0;0;0
2020-02-17 20:00:00;57;15;22;9;66;100;88;0;0;0;0;0;0;0
2020-02-17 20:15:00;52;12;21;5;56;81;66;0;0;0;0;0;0;0
2020-02-17 20:30:00;47;7;13;12;31;70;68;1;0;14;0;0;0;0
2020-02-17 20:45:00;53;8;11;8;28;59;85;0;0;0;0;0;0;0
2020-02-17 21:00:00;81;7;8;8;32;67;96;0;0;0;0;0;0;0
2020-02-17 21:15:00;75;12;8;7;37;76;102;0;0;0;0;0;0;0
2020-02-17 21:30:00;47;5;6;3;33;60;64;0;0;1;0;0;0;0
2020-02-17 21:45:00;28;6;10;6;44;85;44;3;0;0;0;0;0;0
2020-02-17 22:00:00;30;8;15;7;67;109;42;1;0;0;0;0;0;0
2020-02-17 22:15:00;22;6;11;6;43;83;31;0;0;0;0;0;0;0
2020-02-17 22:30:00;20;2;5;1;27;58;34;0;0;0;0;0;0;0
2020-02-17 22:45:00;20;1;8;4;19;38;38;0;0;0;0;0;0;0
2020-02-17 23:00:00;12;2;3;1;17;34;23;0;0;0;0;0;0;0
2020-02-17 23:15:00;15;2;0;0;9;24;19;0;0;0;0;0;0;0
2020-02-17 23:30:00;9;0;1;0;8;17;18;0;0;0;0;0;0;0
2020-02-17 23:45:00;10;1;0;0;6;14;17;0;0;0;0;0;0;0
