DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-05-26 00:00:00;2;3;0;5;0;4;2;0;2
2020-05-26 00:15:00;1;1;1;4;1;7;5;0;0
2020-05-26 00:30:00;3;1;1;3;0;6;5;0;2
2020-05-26 00:45:00;1;1;1;3;2;4;1;0;4
2020-05-26 01:00:00;3;1;1;6;2;2;4;0;0
2020-05-26 01:15:00;3;2;0;4;2;1;2;0;3
2020-05-26 01:30:00;2;2;1;1;1;7;2;0;3
2020-05-26 01:45:00;4;0;1;5;1;3;3;0;1
2020-05-26 02:00:00;1;8;0;0;0;1;0;0;3
2020-05-26 02:15:00;1;3;3;1;1;1;1;0;1
2020-05-26 02:30:00;2;2;0;2;0;1;1;0;1
2020-05-26 02:45:00;6;1;0;3;0;4;2;0;0
2020-05-26 03:00:00;1;1;0;1;1;3;2;0;3
2020-05-26 03:15:00;1;0;2;2;0;2;2;0;1
2020-05-26 03:30:00;4;2;0;5;1;1;3;0;4
2020-05-26 03:45:00;0;0;0;3;2;1;1;0;5
2020-05-26 04:00:00;4;4;0;6;2;1;1;0;1
2020-05-26 04:15:00;4;2;0;0;1;5;1;0;2
2020-05-26 04:30:00;8;3;1;9;3;3;3;0;4
2020-05-26 04:45:00;12;6;2;13;1;9;7;0;3
2020-05-26 05:00:00;24;5;2;14;8;21;15;0;4
2020-05-26 05:15:00;35;19;3;23;12;23;20;0;4
2020-05-26 05:30:00;34;16;6;31;17;34;37;0;8
2020-05-26 05:45:00;37;21;8;43;41;37;34;0;8
2020-05-26 06:00:00;42;18;10;50;45;39;49;0;11
2020-05-26 06:15:00;39;20;7;40;26;63;69;0;18
2020-05-26 06:30:00;58;34;9;37;27;80;89;0;10
2020-05-26 06:45:00;59;26;7;42;37;100;132;0;21
2020-05-26 07:00:00;56;23;8;35;21;98;134;0;15
2020-05-26 07:15:00;55;24;20;27;23;118;132;0;14
2020-05-26 07:30:00;61;38;13;30;20;120;128;0;14
2020-05-26 07:45:00;82;40;19;38;31;100;94;0;14
2020-05-26 08:00:00;55;30;17;36;23;73;103;0;16
2020-05-26 08:15:00;58;30;20;28;18;86;78;0;14
2020-05-26 08:30:00;65;37;6;30;20;57;77;0;14
2020-05-26 08:45:00;64;32;15;34;24;73;79;0;22
2020-05-26 09:00:00;54;27;14;32;21;53;59;0;9
2020-05-26 09:15:00;59;32;18;37;27;52;64;0;17
2020-05-26 09:30:00;66;33;15;35;23;57;54;0;14
2020-05-26 09:45:00;60;34;23;38;33;57;65;0;23
2020-05-26 10:00:00;58;27;21;46;35;44;64;0;17
2020-05-26 10:15:00;59;36;13;38;32;53;53;0;10
2020-05-26 10:30:00;80;49;26;43;30;52;67;0;18
2020-05-26 10:45:00;65;39;16;36;37;49;60;0;20
2020-05-26 11:00:00;54;37;21;46;35;56;62;0;17
2020-05-26 11:15:00;70;47;18;41;29;52;68;0;17
2020-05-26 11:30:00;89;70;32;40;34;54;49;0;24
2020-05-26 11:45:00;67;37;24;41;27;48;71;0;14
2020-05-26 12:00:00;74;45;24;43;47;60;50;0;22
2020-05-26 12:15:00;84;48;18;42;45;42;56;0;17
2020-05-26 12:30:00;89;49;8;45;36;36;66;0;20
2020-05-26 12:45:00;87;69;19;43;38;62;70;0;11
2020-05-26 13:00:00;76;64;34;38;31;49;57;0;33
2020-05-26 13:15:00;95;60;18;42;37;67;98;0;16
2020-05-26 13:30:00;97;59;19;59;49;77;88;0;16
2020-05-26 13:45:00;96;59;21;51;47;78;90;0;25
2020-05-26 14:00:00;88;82;14;67;54;76;80;0;17
2020-05-26 14:15:00;77;54;13;84;71;52;70;0;16
2020-05-26 14:30:00;87;66;21;86;88;74;93;0;20
2020-05-26 14:45:00;82;73;26;69;60;56;67;0;18
2020-05-26 15:00:00;79;70;17;70;68;62;66;0;12
2020-05-26 15:15:00;83;74;16;93;69;68;75;0;23
2020-05-26 15:30:00;106;79;27;77;63;71;88;0;17
2020-05-26 15:45:00;94;91;27;76;73;89;75;0;20
2020-05-26 16:00:00;122;79;24;72;66;68;72;0;15
2020-05-26 16:15:00;130;115;24;81;67;81;92;0;23
2020-05-26 16:30:00;122;108;22;69;63;74;75;0;13
2020-05-26 16:45:00;108;101;24;82;69;71;71;0;14
2020-05-26 17:00:00;117;78;23;82;57;66;89;0;20
2020-05-26 17:15:00;128;102;21;74;47;81;88;0;12
2020-05-26 17:30:00;56;43;12;46;31;49;46;0;9
2020-05-26 17:45:00;45;21;5;27;26;34;40;0;4
2020-05-26 18:00:00;85;62;17;65;46;73;70;0;13
2020-05-26 18:15:00;109;79;14;40;33;62;67;0;7
2020-05-26 18:30:00;55;38;20;44;36;61;64;0;13
2020-05-26 18:45:00;67;42;19;47;32;43;46;0;18
2020-05-26 19:00:00;53;27;13;40;25;36;33;0;10
2020-05-26 19:15:00;50;27;10;35;18;24;32;0;6
2020-05-26 19:30:00;42;19;17;27;19;37;36;0;7
2020-05-26 19:45:00;47;22;6;21;10;37;35;0;8
2020-05-26 20:00:00;39;21;18;26;16;25;27;0;4
2020-05-26 20:15:00;40;20;12;21;18;30;19;0;2
2020-05-26 20:30:00;41;20;9;29;14;29;24;0;7
2020-05-26 20:45:00;33;15;10;31;13;24;20;0;5
2020-05-26 21:00:00;27;18;9;18;12;24;20;0;5
2020-05-26 21:15:00;37;18;9;22;9;18;23;0;4
2020-05-26 21:30:00;38;10;9;28;14;19;18;0;8
2020-05-26 21:45:00;23;11;9;51;38;17;18;0;8
2020-05-26 22:00:00;26;18;7;74;59;23;29;0;2
2020-05-26 22:15:00;26;16;7;83;50;23;22;0;4
2020-05-26 22:30:00;19;10;10;25;8;18;11;0;0
2020-05-26 22:45:00;9;7;7;14;5;7;3;0;0
2020-05-26 23:00:00;11;4;5;9;2;6;9;0;4
2020-05-26 23:15:00;6;5;3;4;6;6;4;0;0
2020-05-26 23:30:00;4;1;4;4;0;7;5;0;1
