DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2019-11-06 00:00:00;7;4;0;0;3;15;8;4;0;0;0;0;0;0
2019-11-06 00:15:00;8;8;4;0;1;12;15;3;2;1;0;0;0;0
2019-11-06 00:30:00;13;8;3;0;0;10;9;2;0;1;0;0;0;0
2019-11-06 00:45:00;4;7;2;1;3;5;5;2;0;1;0;0;0;0
2019-11-06 01:00:00;5;3;0;1;1;3;3;1;1;2;0;0;0;0
2019-11-06 01:15:00;2;3;0;0;1;6;6;4;2;1;0;0;0;0
2019-11-06 01:30:00;2;5;0;0;2;6;5;1;0;1;0;0;0;0
2019-11-06 01:45:00;4;1;1;1;3;7;3;2;0;0;0;0;0;0
2019-11-06 02:00:00;3;2;0;0;0;3;6;2;0;0;0;0;0;0
2019-11-06 02:15:00;1;1;0;0;0;6;6;2;0;1;0;0;0;0
2019-11-06 02:30:00;2;2;1;0;0;4;5;2;0;1;0;0;0;0
2019-11-06 02:45:00;7;6;0;0;0;8;10;2;0;0;0;0;0;0
2019-11-06 03:00:00;4;3;0;1;2;4;5;3;0;1;0;0;0;0
2019-11-06 03:15:00;3;1;0;1;0;3;6;2;0;0;0;0;0;0
2019-11-06 03:30:00;4;2;1;1;1;2;1;0;0;1;0;0;0;0
2019-11-06 03:45:00;8;1;2;1;0;5;13;5;1;0;0;0;0;0
2019-11-06 04:00:00;3;4;1;2;1;10;8;0;0;0;0;0;0;0
2019-11-06 04:15:00;8;8;3;3;1;12;9;4;1;3;0;0;0;0
2019-11-06 04:30:00;21;10;1;4;1;9;5;2;0;1;0;0;0;0
2019-11-06 04:45:00;30;17;2;2;7;16;19;8;2;1;0;0;0;0
2019-11-06 05:00:00;41;39;3;6;18;28;24;11;3;6;0;0;0;0
2019-11-06 05:15:00;74;77;4;11;30;38;25;17;5;5;0;0;0;0
2019-11-06 05:30:00;62;74;6;13;19;34;26;13;7;6;3;0;0;0
2019-11-06 05:45:00;49;77;10;22;19;44;36;30;7;10;0;0;0;0
2019-11-06 06:00:00;62;84;6;17;17;51;51;33;9;10;0;0;2;0
2019-11-06 06:15:00;89;112;5;14;27;59;58;30;18;10;0;0;5;0
2019-11-06 06:30:00;81;129;7;25;51;64;59;49;8;8;0;0;0;0
2019-11-06 06:45:00;96;128;13;42;41;60;50;43;17;9;3;0;0;0
2019-11-06 07:00:00;115;129;16;40;68;67;49;39;26;13;0;0;0;0
2019-11-06 07:15:00;128;156;24;42;88;73;71;41;16;13;0;0;0;0
2019-11-06 07:30:00;123;135;31;52;86;92;89;41;8;14;2;0;1;0
2019-11-06 07:45:00;122;131;25;61;87;100;112;39;13;15;3;0;3;0
2019-11-06 08:00:00;103;126;20;41;68;107;95;44;16;17;0;0;0;0
2019-11-06 08:15:00;100;117;23;37;56;92;90;37;13;10;0;0;8;0
2019-11-06 08:30:00;96;120;26;45;45;84;78;40;17;9;0;0;0;0
